time_h,date,stage,flow
13.25,01JAN2000 13:15:00,5.456,1477.43
13.3333,01JAN2000 13:20:00,5.529,1635.99
13.4167,01JAN2000 13:25:00,5.586,1765.897
13.5,01JAN2000 13:30:00,5.629,1865.989
13.5833,01JAN2000 13:35:00,5.657,1934.119
13.6667,01JAN2000 13:40:00,5.671,1970.715
13.75,01JAN2000 13:45:00,5.672,1977.097
13.8333,01JAN2000 13:50:00,5.663,1956.922
13.9167,01JAN2000 13:55:00,5.643,1913.981
14.0,01JAN2000 14:00:00,5.615,1852.549
14.0833,01JAN2000 14:05:00,5.581,1775.873
14.1667,01JAN2000 14:10:00,5.54,1687.848
14.25,01JAN2000 14:15:00,5.495,1591.637
14.3333,01JAN2000 14:20:00,5.446,1490.424
14.4167,01JAN2000 14:25:00,5.394,1387.478
14.5,01JAN2000 14:30:00,5.342,1286.41
14.5833,01JAN2000 14:35:00,5.29,1190.095
14.6667,01JAN2000 14:40:00,5.24,1099.389
14.75,01JAN2000 14:45:00,5.191,1014.749
14.8333,01JAN2000 14:50:00,5.144,936.591
14.9167,01JAN2000 14:55:00,5.099,864.734
15.0,01JAN2000 15:00:00,5.057,798.971
15.0833,01JAN2000 15:05:00,5.016,738.698
15.1667,01JAN2000 15:10:00,4.978,683.766
15.25,01JAN2000 15:15:00,4.942,633.75
15.3333,01JAN2000 15:20:00,4.908,587.931
15.4167,01JAN2000 15:25:00,4.876,545.839
15.5,01JAN2000 15:30:00,4.845,507.332
15.5833,01JAN2000 15:35:00,4.816,472.04
15.6667,01JAN2000 15:40:00,4.788,439.684
15.75,01JAN2000 15:45:00,4.761,409.531
15.8333,01JAN2000 15:50:00,4.736,381.86
15.9167,01JAN2000 15:55:00,4.712,356.133
16.0,01JAN2000 16:00:00,4.689,332.347
16.0833,01JAN2000 16:05:00,4.666,310.369
16.1667,01JAN2000 16:10:00,4.645,290.229
16.25,01JAN2000 16:15:00,4.626,272.774
16.3333,01JAN2000 16:20:00,4.616,263.22
16.4167,01JAN2000 16:25:00,4.627,270.226
16.5,01JAN2000 16:30:00,4.66,296.821
16.5833,01JAN2000 16:35:00,4.698,331.892
16.6667,01JAN2000 16:40:00,4.727,360.917
16.75,01JAN2000 16:45:00,4.739,375.442
16.8333,01JAN2000 16:50:00,4.736,374.581
16.9167,01JAN2000 16:55:00,4.721,361.435
17.0,01JAN2000 17:00:00,4.699,340.231
17.0833,01JAN2000 17:05:00,4.671,314.588
17.1667,01JAN2000 17:10:00,4.64,286.973
17.25,01JAN2000 17:15:00,4.608,259.158
17.3333,01JAN2000 17:20:00,4.576,232.126
17.4167,01JAN2000 17:25:00,4.544,207.037
17.5,01JAN2000 17:30:00,4.515,184.246
17.5833,01JAN2000 17:35:00,4.489,164.058
17.6667,01JAN2000 17:40:00,4.465,146.369
17.75,01JAN2000 17:45:00,4.444,131.123
17.8333,01JAN2000 17:50:00,4.425,118.004
17.9167,01JAN2000 17:55:00,4.409,106.67
18.0,01JAN2000 18:00:00,4.396,96.999
18.0833,01JAN2000 18:05:00,4.385,88.757
18.1667,01JAN2000 18:10:00,4.376,81.746
18.25,01JAN2000 18:15:00,4.368,75.6
18.3333,01JAN2000 18:20:00,4.361,70.233
18.4167,01JAN2000 18:25:00,4.355,65.468
18.5,01JAN2000 18:30:00,4.349,61.328
18.5833,01JAN2000 18:35:00,4.344,57.599
18.6667,01JAN2000 18:40:00,4.34,54.232
18.75,01JAN2000 18:45:00,4.337,51.242
18.8333,01JAN2000 18:50:00,4.335,48.555
18.9167,01JAN2000 18:55:00,4.333,46.211
19.0,01JAN2000 19:00:00,4.331,44.09
19.0833,01JAN2000 19:05:00,4.331,42.215
19.1667,01JAN2000 19:10:00,4.33,40.577
19.25,01JAN2000 19:15:00,4.33,39.161
19.3333,01JAN2000 19:20:00,4.33,37.895
19.4167,01JAN2000 19:25:00,4.33,36.761
19.5,01JAN2000 19:30:00,4.33,35.755
19.5833,01JAN2000 19:35:00,4.33,34.847
19.6667,01JAN2000 19:40:00,4.33,34.013
19.75,01JAN2000 19:45:00,4.33,33.256
19.8333,01JAN2000 19:50:00,4.33,32.568
19.9167,01JAN2000 19:55:00,4.33,31.925
20.0,01JAN2000 20:00:00,4.33,31.323
20.0833,01JAN2000 20:05:00,4.33,30.757
20.1667,01JAN2000 20:10:00,4.33,30.24
20.25,01JAN2000 20:15:00,4.33,29.766
20.3333,01JAN2000 20:20:00,4.33,29.322
20.4167,01JAN2000 20:25:00,4.33,28.904
20.5,01JAN2000 20:30:00,4.329,28.513
20.5833,01JAN2000 20:35:00,4.329,28.139
20.6667,01JAN2000 20:40:00,4.329,27.789
20.75,01JAN2000 20:45:00,4.329,27.454
20.8333,01JAN2000 20:50:00,4.329,27.139
20.9167,01JAN2000 20:55:00,4.328,26.837
21.0,01JAN2000 21:00:00,4.328,26.547
21.0833,01JAN2000 21:05:00,4.327,26.264
21.1667,01JAN2000 21:10:00,4.327,25.989
21.25,01JAN2000 21:15:00,4.327,25.719
21.3333,01JAN2000 21:20:00,4.326,25.458
21.4167,01JAN2000 21:25:00,4.326,25.203
21.5,01JAN2000 21:30:00,4.326,24.954
21.5833,01JAN2000 21:35:00,4.325,24.697
21.6667,01JAN2000 21:40:00,4.325,24.452
21.75,01JAN2000 21:45:00,4.325,24.209
21.8333,01JAN2000 21:50:00,4.324,23.982
21.9167,01JAN2000 21:55:00,4.324,23.757
22.0,01JAN2000 22:00:00,4.324,23.532
22.0833,01JAN2000 22:05:00,4.324,23.314
22.1667,01JAN2000 22:10:00,4.324,23.101
22.25,01JAN2000 22:15:00,4.324,22.89
22.3333,01JAN2000 22:20:00,4.323,22.684
22.4167,01JAN2000 22:25:00,4.323,22.483
22.5,01JAN2000 22:30:00,4.323,22.29
22.5833,01JAN2000 22:35:00,4.323,22.102
22.6667,01JAN2000 22:40:00,4.323,21.92
22.75,01JAN2000 22:45:00,4.322,21.739
22.8333,01JAN2000 22:50:00,4.322,21.565
22.9167,01JAN2000 22:55:00,4.322,21.393
23.0,01JAN2000 23:00:00,4.322,21.216
23.0833,01JAN2000 23:05:00,4.321,21.053
23.1667,01JAN2000 23:10:00,4.321,20.897
23.25,01JAN2000 23:15:00,4.321,20.743
23.3333,01JAN2000 23:20:00,4.321,20.594
23.4167,01JAN2000 23:25:00,4.32,20.446
23.5,01JAN2000 23:30:00,4.32,20.302
23.5833,01JAN2000 23:35:00,4.32,20.161
23.6667,01JAN2000 23:40:00,4.319,20.028
23.75,01JAN2000 23:45:00,4.319,19.891
23.8333,01JAN2000 23:50:00,4.319,19.758
23.9167,01JAN2000 23:55:00,4.319,19.626
24.0,02JAN2000 00:00:00,4.318,19.498
24.0833,02JAN2000 00:05:00,4.318,19.181
24.1667,02JAN2000 00:10:00,4.317,18.854
24.25,02JAN2000 00:15:00,4.316,18.505
24.3333,02JAN2000 00:20:00,4.314,18.134
24.4167,02JAN2000 00:25:00,4.312,17.749
24.5,02JAN2000 00:30:00,4.31,17.346
24.5833,02JAN2000 00:35:00,4.308,16.936
24.6667,02JAN2000 00:40:00,4.306,16.52
24.75,02JAN2000 00:45:00,4.303,16.097
24.8333,02JAN2000 00:50:00,4.301,15.665
24.9167,02JAN2000 00:55:00,4.298,15.219
25.0,02JAN2000 01:00:00,4.295,14.756
25.0833,02JAN2000 01:05:00,4.292,14.27
25.1667,02JAN2000 01:10:00,4.288,13.807
25.25,02JAN2000 01:15:00,4.285,13.347
25.3333,02JAN2000 01:20:00,4.282,12.896
25.4167,02JAN2000 01:25:00,4.278,12.454
25.5,02JAN2000 01:30:00,4.274,12.007
25.5833,02JAN2000 01:35:00,4.27,11.576
25.6667,02JAN2000 01:40:00,4.266,11.158
25.75,02JAN2000 01:45:00,4.261,10.736
25.8333,02JAN2000 01:50:00,4.256,10.339
25.9167,02JAN2000 01:55:00,4.252,9.954
26.0,02JAN2000 02:00:00,4.247,9.568
26.0833,02JAN2000 02:05:00,4.243,9.202
26.1667,02JAN2000 02:10:00,4.238,8.85
26.25,02JAN2000 02:15:00,4.233,8.467
26.3333,02JAN2000 02:20:00,4.228,8.14
26.4167,02JAN2000 02:25:00,4.223,7.849
26.5,02JAN2000 02:30:00,4.218,7.578
26.5833,02JAN2000 02:35:00,4.213,7.322
26.6667,02JAN2000 02:40:00,4.208,7.08
26.75,02JAN2000 02:45:00,4.204,6.853
26.8333,02JAN2000 02:50:00,4.2,6.637
26.9167,02JAN2000 02:55:00,4.196,6.432
27.0,02JAN2000 03:00:00,4.192,6.238
27.0833,02JAN2000 03:05:00,4.188,6.058
27.1667,02JAN2000 03:10:00,4.185,5.889
27.25,02JAN2000 03:15:00,4.182,5.725
27.3333,02JAN2000 03:20:00,4.179,5.567
27.4167,02JAN2000 03:25:00,4.176,5.416
27.5,02JAN2000 03:30:00,4.173,5.268
27.5833,02JAN2000 03:35:00,4.17,5.13
27.6667,02JAN2000 03:40:00,4.168,5.001
27.75,02JAN2000 03:45:00,4.165,4.883
27.8333,02JAN2000 03:50:00,4.163,4.767
27.9167,02JAN2000 03:55:00,4.16,4.649
28.0,02JAN2000 04:00:00,4.158,4.538
28.0833,02JAN2000 04:05:00,4.156,4.435
28.1667,02JAN2000 04:10:00,4.154,4.324
28.25,02JAN2000 04:15:00,4.152,4.226
28.3333,02JAN2000 04:20:00,4.15,4.13
28.4167,02JAN2000 04:25:00,4.148,4.034
28.5,02JAN2000 04:30:00,4.145,3.938
28.5833,02JAN2000 04:35:00,4.142,3.849
28.6667,02JAN2000 04:40:00,4.14,3.761
28.75,02JAN2000 04:45:00,4.137,3.675
28.8333,02JAN2000 04:50:00,4.135,3.594
28.9167,02JAN2000 04:55:00,4.132,3.515
29.0,02JAN2000 05:00:00,4.13,3.439
29.0833,02JAN2000 05:05:00,4.127,3.364
29.1667,02JAN2000 05:10:00,4.125,3.291
29.25,02JAN2000 05:15:00,4.122,3.222
29.3333,02JAN2000 05:20:00,4.12,3.153
29.4167,02JAN2000 05:25:00,4.118,3.086
29.5,02JAN2000 05:30:00,4.116,3.023
29.5833,02JAN2000 05:35:00,4.114,2.963
29.6667,02JAN2000 05:40:00,4.112,2.906
29.75,02JAN2000 05:45:00,4.111,2.85
29.8333,02JAN2000 05:50:00,4.109,2.796
29.9167,02JAN2000 05:55:00,4.107,2.743
30.0,02JAN2000 06:00:00,4.105,2.691
30.0833,02JAN2000 06:05:00,4.104,2.639
30.1667,02JAN2000 06:10:00,4.102,2.59
30.25,02JAN2000 06:15:00,4.1,2.54
30.3333,02JAN2000 06:20:00,4.098,2.492
30.4167,02JAN2000 06:25:00,4.095,2.444
30.5,02JAN2000 06:30:00,4.093,2.397
30.5833,02JAN2000 06:35:00,4.091,2.351
30.6667,02JAN2000 06:40:00,4.089,2.308
30.75,02JAN2000 06:45:00,4.086,2.265
30.8333,02JAN2000 06:50:00,4.084,2.224
30.9167,02JAN2000 06:55:00,4.082,2.184
31.0,02JAN2000 07:00:00,4.08,2.145
31.0833,02JAN2000 07:05:00,4.078,2.106
31.1667,02JAN2000 07:10:00,4.076,2.068
31.25,02JAN2000 07:15:00,4.074,2.032
31.3333,02JAN2000 07:20:00,4.072,1.998
31.4167,02JAN2000 07:25:00,4.071,1.966
31.5,02JAN2000 07:30:00,4.07,1.934
31.5833,02JAN2000 07:35:00,4.068,1.902
31.6667,02JAN2000 07:40:00,4.067,1.872
31.75,02JAN2000 07:45:00,4.066,1.843
31.8333,02JAN2000 07:50:00,4.064,1.814
31.9167,02JAN2000 07:55:00,4.063,1.786
32.0,02JAN2000 08:00:00,4.061,1.759
32.0833,02JAN2000 08:05:00,4.06,1.733
32.1667,02JAN2000 08:10:00,4.059,1.707
32.25,02JAN2000 08:15:00,4.057,1.682
32.3333,02JAN2000 08:20:00,4.056,1.658
32.4167,02JAN2000 08:25:00,4.055,1.634
32.5,02JAN2000 08:30:00,4.054,1.61
32.5833,02JAN2000 08:35:00,4.052,1.587
32.6667,02JAN2000 08:40:00,4.051,1.563
32.75,02JAN2000 08:45:00,4.049,1.54
32.8333,02JAN2000 08:50:00,4.048,1.518
32.9167,02JAN2000 08:55:00,4.047,1.496
33.0,02JAN2000 09:00:00,4.046,1.474
33.0833,02JAN2000 09:05:00,4.045,1.452
33.1667,02JAN2000 09:10:00,4.043,1.431
33.25,02JAN2000 09:15:00,4.042,1.41
33.3333,02JAN2000 09:20:00,4.041,1.39
33.4167,02JAN2000 09:25:00,4.04,1.369
33.5,02JAN2000 09:30:00,4.039,1.349
33.5833,02JAN2000 09:35:00,4.038,1.33
33.6667,02JAN2000 09:40:00,4.037,1.311
33.75,02JAN2000 09:45:00,4.036,1.293
33.8333,02JAN2000 09:50:00,4.035,1.275
33.9167,02JAN2000 09:55:00,4.034,1.257
34.0,02JAN2000 10:00:00,4.033,1.24
34.0833,02JAN2000 10:05:00,4.032,1.223
34.1667,02JAN2000 10:10:00,4.031,1.207
34.25,02JAN2000 10:15:00,4.03,1.19
34.3333,02JAN2000 10:20:00,4.029,1.175
34.4167,02JAN2000 10:25:00,4.028,1.16
34.5,02JAN2000 10:30:00,4.027,1.145
34.5833,02JAN2000 10:35:00,4.026,1.13
34.6667,02JAN2000 10:40:00,4.025,1.116
34.75,02JAN2000 10:45:00,4.024,1.101
34.8333,02JAN2000 10:50:00,4.024,1.087
34.9167,02JAN2000 10:55:00,4.023,1.073
35.0,02JAN2000 11:00:00,4.022,1.06
35.0833,02JAN2000 11:05:00,4.021,1.047
35.1667,02JAN2000 11:10:00,4.019,1.034
35.25,02JAN2000 11:15:00,4.018,1.022
35.3333,02JAN2000 11:20:00,4.017,1.009
35.4167,02JAN2000 11:25:00,4.016,0.997
35.5,02JAN2000 11:30:00,4.015,0.985
35.5833,02JAN2000 11:35:00,4.014,0.973
35.6667,02JAN2000 11:40:00,4.013,0.961
35.75,02JAN2000 11:45:00,4.012,0.95
35.8333,02JAN2000 11:50:00,4.01,0.939
35.9167,02JAN2000 11:55:00,4.009,0.928
36.0,02JAN2000 12:00:00,4.008,0.917
