time_h,date,stage,flow
5.0,01JAN2000 05:00:00,1.396,1.38
5.0833,01JAN2000 05:05:00,1.397,2.771
5.1667,01JAN2000 05:10:00,1.397,4.749
5.25,01JAN2000 05:15:00,1.398,6.964
5.3333,01JAN2000 05:20:00,1.399,9.133
5.4167,01JAN2000 05:25:00,1.4,11.108
5.5,01JAN2000 05:30:00,1.401,12.869
5.5833,01JAN2000 05:35:00,1.401,14.463
5.6667,01JAN2000 05:40:00,1.402,15.904
5.75,01JAN2000 05:45:00,1.403,17.239
5.8333,01JAN2000 05:50:00,1.404,18.52
5.9167,01JAN2000 05:55:00,1.405,19.869
6.0,01JAN2000 06:00:00,1.405,21.368
6.0833,01JAN2000 06:05:00,1.406,23.034
6.1667,01JAN2000 06:10:00,1.407,24.918
6.25,01JAN2000 06:15:00,1.408,27.315
6.3333,01JAN2000 06:20:00,1.409,30.191
6.4167,01JAN2000 06:25:00,1.41,33.295
6.5,01JAN2000 06:30:00,1.411,37.166
6.5833,01JAN2000 06:35:00,1.412,43.507
6.6667,01JAN2000 06:40:00,1.413,51.993
6.75,01JAN2000 06:45:00,1.414,61.805
6.8333,01JAN2000 06:50:00,1.551,73.178
6.9167,01JAN2000 06:55:00,1.604,89.213
7.0,01JAN2000 07:00:00,1.62,102.914
7.0833,01JAN2000 07:05:00,1.63,115.506
7.1667,01JAN2000 07:10:00,1.638,127.874
7.25,01JAN2000 07:15:00,1.647,140.242
7.3333,01JAN2000 07:20:00,1.661,152.705
7.4167,01JAN2000 07:25:00,1.679,165.74
7.5,01JAN2000 07:30:00,1.698,179.312
7.5833,01JAN2000 07:35:00,1.719,193.382
7.6667,01JAN2000 07:40:00,1.739,207.368
7.75,01JAN2000 07:45:00,1.758,221.152
7.8333,01JAN2000 07:50:00,1.774,234.864
7.9167,01JAN2000 07:55:00,1.787,248.874
8.0,01JAN2000 08:00:00,1.8,263.404
8.0833,01JAN2000 08:05:00,1.813,278.175
8.1667,01JAN2000 08:10:00,1.826,292.695
8.25,01JAN2000 08:15:00,1.838,307.076
8.3333,01JAN2000 08:20:00,1.85,321.326
8.4167,01JAN2000 08:25:00,1.861,335.565
8.5,01JAN2000 08:30:00,1.872,349.755
8.5833,01JAN2000 08:35:00,1.883,363.988
8.6667,01JAN2000 08:40:00,1.893,378.141
8.75,01JAN2000 08:45:00,1.903,392.242
8.8333,01JAN2000 08:50:00,1.913,406.318
8.9167,01JAN2000 08:55:00,1.922,420.781
9.0,01JAN2000 09:00:00,1.932,435.884
9.0833,01JAN2000 09:05:00,1.943,451.749
9.1667,01JAN2000 09:10:00,1.954,467.775
9.25,01JAN2000 09:15:00,1.965,484.013
9.3333,01JAN2000 09:20:00,1.975,500.353
9.4167,01JAN2000 09:25:00,1.984,517.088
9.5,01JAN2000 09:30:00,1.994,534.14
9.5833,01JAN2000 09:35:00,2.003,551.747
9.6667,01JAN2000 09:40:00,2.013,569.886
9.75,01JAN2000 09:45:00,2.022,588.995
9.8333,01JAN2000 09:50:00,2.032,609.017
9.9167,01JAN2000 09:55:00,2.043,630.676
10.0,01JAN2000 10:00:00,2.051,654.004
10.0833,01JAN2000 10:05:00,2.058,679.049
10.1667,01JAN2000 10:10:00,2.066,705.472
10.25,01JAN2000 10:15:00,2.074,733.77
10.3333,01JAN2000 10:20:00,2.083,763.905
10.4167,01JAN2000 10:25:00,2.092,795.888
10.5,01JAN2000 10:30:00,2.101,829.556
10.5833,01JAN2000 10:35:00,2.105,865.698
10.6667,01JAN2000 10:40:00,2.106,903.696
10.75,01JAN2000 10:45:00,2.11,944.378
10.8333,01JAN2000 10:50:00,2.111,987.469
10.9167,01JAN2000 10:55:00,2.117,1033.729
11.0,01JAN2000 11:00:00,2.118,1083.044
11.0833,01JAN2000 11:05:00,2.126,1136.308
11.1667,01JAN2000 11:10:00,2.127,1192.222
11.25,01JAN2000 11:15:00,2.137,1252.98
11.3333,01JAN2000 11:20:00,2.138,1316.851
11.4167,01JAN2000 11:25:00,2.153,1386.776
11.5,01JAN2000 11:30:00,2.155,1459.767
11.5833,01JAN2000 11:35:00,2.178,1542.732
11.6667,01JAN2000 11:40:00,2.182,1629.326
11.75,01JAN2000 11:45:00,2.228,1733.418
11.8333,01JAN2000 11:50:00,2.234,1841.998
11.9167,01JAN2000 11:55:00,2.367,2044.397
12.0,01JAN2000 12:00:00,2.379,2261.802
12.0833,01JAN2000 12:05:00,2.301,2428.643
12.1667,01JAN2000 12:10:00,2.297,2616.951
12.25,01JAN2000 12:15:00,2.235,2792.534
12.3333,01JAN2000 12:20:00,2.227,3010.955
12.4167,01JAN2000 12:25:00,2.197,3260.286
12.5,01JAN2000 12:30:00,2.194,3537.709
12.5833,01JAN2000 12:35:00,2.191,3810.923
12.6667,01JAN2000 12:40:00,2.211,4057.695
12.75,01JAN2000 12:45:00,4.341,4261.634
12.8333,01JAN2000 12:50:00,4.361,4420.031
12.9167,01JAN2000 12:55:00,4.366,4537.593
13.0,01JAN2000 13:00:00,4.364,4634.303
13.0833,01JAN2000 13:05:00,4.359,4724.962
13.1667,01JAN2000 13:10:00,4.355,4824.033
13.25,01JAN2000 13:15:00,4.354,4936.148
13.3333,01JAN2000 13:20:00,4.357,5067.613
13.4167,01JAN2000 13:25:00,4.366,5217.858
13.5,01JAN2000 13:30:00,4.381,5387.7
13.5833,01JAN2000 13:35:00,4.401,5574.672
13.6667,01JAN2000 13:40:00,4.425,5773.969
13.75,01JAN2000 13:45:00,4.453,5982.847
13.8333,01JAN2000 13:50:00,4.482,6197.383
13.9167,01JAN2000 13:55:00,4.512,6414.729
14.0,01JAN2000 14:00:00,4.544,6636.155
14.0833,01JAN2000 14:05:00,4.576,6862.112
14.1667,01JAN2000 14:10:00,4.61,7092.2
14.25,01JAN2000 14:15:00,4.646,7327.563
14.3333,01JAN2000 14:20:00,4.684,7576.282
14.4167,01JAN2000 14:25:00,4.727,7854.435
14.5,01JAN2000 14:30:00,4.774,8156.319
14.5833,01JAN2000 14:35:00,4.828,8494.588
14.6667,01JAN2000 14:40:00,4.887,8874.314
14.75,01JAN2000 14:45:00,4.951,9289.45
14.8333,01JAN2000 14:50:00,5.016,9734.092
14.9167,01JAN2000 14:55:00,5.082,10195.809
15.0,01JAN2000 15:00:00,5.145,10661.38
15.0833,01JAN2000 15:05:00,5.204,11116.488
15.1667,01JAN2000 15:10:00,5.256,11548.166
15.25,01JAN2000 15:15:00,5.302,11947.097
15.3333,01JAN2000 15:20:00,5.341,12306.263
15.4167,01JAN2000 15:25:00,5.372,12620.229
15.5,01JAN2000 15:30:00,5.397,12888.16
15.5833,01JAN2000 15:35:00,5.415,13108.043
15.6667,01JAN2000 15:40:00,5.487,13571.846
15.75,01JAN2000 15:45:00,7.189,26459.102
15.8333,01JAN2000 15:50:00,7.642,36283.406
15.9167,01JAN2000 15:55:00,7.593,38680.984
16.0,01JAN2000 16:00:00,7.46,38598.281
16.0833,01JAN2000 16:05:00,7.315,37955.59
16.1667,01JAN2000 16:10:00,7.185,37408.02
16.25,01JAN2000 16:15:00,7.06,36396.781
16.3333,01JAN2000 16:20:00,6.934,35015.414
16.4167,01JAN2000 16:25:00,6.808,33483.426
16.5,01JAN2000 16:30:00,6.68,31799.434
16.5833,01JAN2000 16:35:00,6.55,30025.395
16.6667,01JAN2000 16:40:00,6.42,28237.195
16.75,01JAN2000 16:45:00,6.292,26467.143
16.8333,01JAN2000 16:50:00,6.168,24754.418
16.9167,01JAN2000 16:55:00,6.049,23145.838
17.0,01JAN2000 17:00:00,5.938,21651.6
17.0833,01JAN2000 17:05:00,5.834,20271.889
17.1667,01JAN2000 17:10:00,5.739,19013.686
17.25,01JAN2000 17:15:00,5.651,17872.41
17.3333,01JAN2000 17:20:00,5.57,16840.547
17.4167,01JAN2000 17:25:00,5.496,15909.583
17.5,01JAN2000 17:30:00,5.428,15070.007
17.5833,01JAN2000 17:35:00,5.366,14311.961
17.6667,01JAN2000 17:40:00,5.309,13629.908
17.75,01JAN2000 17:45:00,5.256,13012.277
17.8333,01JAN2000 17:50:00,5.208,12451.546
17.9167,01JAN2000 17:55:00,5.163,11942.398
18.0,01JAN2000 18:00:00,5.122,11477.147
18.0833,01JAN2000 18:05:00,5.084,11049.835
18.1667,01JAN2000 18:10:00,5.048,10655.101
18.25,01JAN2000 18:15:00,5.014,10289.548
18.3333,01JAN2000 18:20:00,4.983,9948.934
18.4167,01JAN2000 18:25:00,4.953,9630.6
18.5,01JAN2000 18:30:00,4.924,9333.09
18.5833,01JAN2000 18:35:00,4.896,9052.611
18.6667,01JAN2000 18:40:00,4.869,8786.906
18.75,01JAN2000 18:45:00,4.843,8533.561
18.8333,01JAN2000 18:50:00,4.818,8292.219
18.9167,01JAN2000 18:55:00,4.793,8061.908
19.0,01JAN2000 19:00:00,4.769,7841.758
19.0833,01JAN2000 19:05:00,4.746,7631.953
19.1667,01JAN2000 19:10:00,4.723,7430.568
19.25,01JAN2000 19:15:00,4.7,7237.611
19.3333,01JAN2000 19:20:00,4.679,7052.931
19.4167,01JAN2000 19:25:00,4.657,6874.802
19.5,01JAN2000 19:30:00,4.636,6706.367
19.5833,01JAN2000 19:35:00,4.615,6546.126
19.6667,01JAN2000 19:40:00,4.595,6391.542
19.75,01JAN2000 19:45:00,4.575,6241.915
19.8333,01JAN2000 19:50:00,4.555,6097.271
19.9167,01JAN2000 19:55:00,4.536,5957.726
20.0,01JAN2000 20:00:00,4.517,5823.378
20.0833,01JAN2000 20:05:00,4.498,5694.722
20.1667,01JAN2000 20:10:00,4.479,5570.831
20.25,01JAN2000 20:15:00,4.461,5451.357
20.3333,01JAN2000 20:20:00,4.443,5335.95
20.4167,01JAN2000 20:25:00,4.426,5224.474
20.5,01JAN2000 20:30:00,4.409,5115.248
20.5833,01JAN2000 20:35:00,4.392,5012.949
20.6667,01JAN2000 20:40:00,4.375,4912.888
20.75,01JAN2000 20:45:00,4.358,4815.821
20.8333,01JAN2000 20:50:00,4.342,4721.968
20.9167,01JAN2000 20:55:00,4.325,4630.998
21.0,01JAN2000 21:00:00,4.309,4543.046
21.0833,01JAN2000 21:05:00,4.293,4457.863
21.1667,01JAN2000 21:10:00,4.278,4375.441
21.25,01JAN2000 21:15:00,4.262,4295.766
21.3333,01JAN2000 21:20:00,4.247,4218.634
21.4167,01JAN2000 21:25:00,4.232,4143.904
21.5,01JAN2000 21:30:00,4.217,4071.725
21.5833,01JAN2000 21:35:00,4.202,4002.033
21.6667,01JAN2000 21:40:00,4.188,3934.532
21.75,01JAN2000 21:45:00,4.174,3868.858
21.8333,01JAN2000 21:50:00,4.16,3805.024
21.9167,01JAN2000 21:55:00,4.146,3742.717
22.0,01JAN2000 22:00:00,4.132,3682.097
22.0833,01JAN2000 22:05:00,4.118,3623.13
22.1667,01JAN2000 22:10:00,4.105,3565.866
22.25,01JAN2000 22:15:00,4.092,3510.208
22.3333,01JAN2000 22:20:00,4.079,3456.112
22.4167,01JAN2000 22:25:00,4.067,3403.484
22.5,01JAN2000 22:30:00,4.055,3352.319
22.5833,01JAN2000 22:35:00,4.043,3302.565
22.6667,01JAN2000 22:40:00,4.031,3254.294
22.75,01JAN2000 22:45:00,4.02,3207.392
22.8333,01JAN2000 22:50:00,4.008,3161.879
22.9167,01JAN2000 22:55:00,3.998,3117.871
23.0,01JAN2000 23:00:00,3.987,3075.175
23.0833,01JAN2000 23:05:00,3.977,3033.185
23.1667,01JAN2000 23:10:00,3.966,2991.828
23.25,01JAN2000 23:15:00,3.955,2950.95
23.3333,01JAN2000 23:20:00,3.945,2910.848
23.4167,01JAN2000 23:25:00,3.935,2871.697
23.5,01JAN2000 23:30:00,3.925,2833.586
23.5833,01JAN2000 23:35:00,3.915,2796.54
23.6667,01JAN2000 23:40:00,3.905,2760.388
23.75,01JAN2000 23:45:00,3.896,2725.058
23.8333,01JAN2000 23:50:00,3.887,2690.665
23.9167,01JAN2000 23:55:00,3.877,2657.079
24.0,02JAN2000 00:00:00,3.869,2624.264
24.0833,02JAN2000 00:05:00,3.859,2590.606
24.1667,02JAN2000 00:10:00,3.851,2557.81
24.25,02JAN2000 00:15:00,3.842,2525.891
24.3333,02JAN2000 00:20:00,3.833,2494.652
24.4167,02JAN2000 00:25:00,3.824,2464.11
24.5,02JAN2000 00:30:00,3.816,2434.072
24.5833,02JAN2000 00:35:00,3.807,2404.446
24.6667,02JAN2000 00:40:00,3.799,2375.045
24.75,02JAN2000 00:45:00,3.79,2345.892
24.8333,02JAN2000 00:50:00,3.782,2316.925
24.9167,02JAN2000 00:55:00,3.773,2288.202
25.0,02JAN2000 01:00:00,3.764,2259.67
25.0833,02JAN2000 01:05:00,3.756,2231.434
25.1667,02JAN2000 01:10:00,3.747,2203.637
25.25,02JAN2000 01:15:00,3.739,2176.385
25.3333,02JAN2000 01:20:00,3.731,2149.705
25.4167,02JAN2000 01:25:00,3.722,2123.457
25.5,02JAN2000 01:30:00,3.715,2097.736
25.5833,02JAN2000 01:35:00,3.707,2072.368
25.6667,02JAN2000 01:40:00,3.699,2047.234
25.75,02JAN2000 01:45:00,3.692,2022.213
25.8333,02JAN2000 01:50:00,3.684,1997.227
25.9167,02JAN2000 01:55:00,3.677,1972.124
26.0,02JAN2000 02:00:00,3.669,1946.981
26.0833,02JAN2000 02:05:00,3.662,1921.892
26.1667,02JAN2000 02:10:00,3.654,1896.845
26.25,02JAN2000 02:15:00,3.647,1871.413
26.3333,02JAN2000 02:20:00,3.641,1844.769
26.4167,02JAN2000 02:25:00,3.633,1821.981
26.5,02JAN2000 02:30:00,3.626,1798.31
26.5833,02JAN2000 02:35:00,3.619,1774.624
26.6667,02JAN2000 02:40:00,3.612,1751.073
26.75,02JAN2000 02:45:00,3.606,1727.702
26.8333,02JAN2000 02:50:00,3.599,1704.495
26.9167,02JAN2000 02:55:00,3.592,1681.375
27.0,02JAN2000 03:00:00,3.586,1658.414
27.0833,02JAN2000 03:05:00,3.579,1635.65
27.1667,02JAN2000 03:10:00,3.572,1613.103
27.25,02JAN2000 03:15:00,3.566,1590.839
27.3333,02JAN2000 03:20:00,3.559,1568.817
27.4167,02JAN2000 03:25:00,3.553,1547.101
27.5,02JAN2000 03:30:00,3.546,1525.653
27.5833,02JAN2000 03:35:00,3.54,1504.442
27.6667,02JAN2000 03:40:00,3.533,1483.437
27.75,02JAN2000 03:45:00,3.527,1462.637
27.8333,02JAN2000 03:50:00,3.52,1442.051
27.9167,02JAN2000 03:55:00,3.514,1421.698
28.0,02JAN2000 04:00:00,3.507,1401.563
28.0833,02JAN2000 04:05:00,3.5,1381.646
28.1667,02JAN2000 04:10:00,3.494,1361.914
28.25,02JAN2000 04:15:00,3.487,1342.402
28.3333,02JAN2000 04:20:00,3.48,1323.14
28.4167,02JAN2000 04:25:00,3.473,1304.104
28.5,02JAN2000 04:30:00,3.467,1285.326
28.5833,02JAN2000 04:35:00,3.46,1266.834
28.6667,02JAN2000 04:40:00,3.453,1248.675
28.75,02JAN2000 04:45:00,3.446,1230.767
28.8333,02JAN2000 04:50:00,3.44,1213.108
28.9167,02JAN2000 04:55:00,3.433,1195.729
29.0,02JAN2000 05:00:00,3.426,1178.611
29.0833,02JAN2000 05:05:00,3.42,1161.745
29.1667,02JAN2000 05:10:00,3.413,1145.212
29.25,02JAN2000 05:15:00,3.406,1128.934
29.3333,02JAN2000 05:20:00,3.4,1112.964
29.4167,02JAN2000 05:25:00,3.393,1097.135
29.5,02JAN2000 05:30:00,3.387,1081.445
29.5833,02JAN2000 05:35:00,3.38,1065.861
29.6667,02JAN2000 05:40:00,3.373,1050.4
29.75,02JAN2000 05:45:00,3.366,1035.014
29.8333,02JAN2000 05:50:00,3.359,1019.704
29.9167,02JAN2000 05:55:00,3.352,1004.458
30.0,02JAN2000 06:00:00,3.345,989.275
30.0833,02JAN2000 06:05:00,3.337,974.132
30.1667,02JAN2000 06:10:00,3.33,959.032
30.25,02JAN2000 06:15:00,3.322,944.035
30.3333,02JAN2000 06:20:00,3.315,929.139
30.4167,02JAN2000 06:25:00,3.307,914.366
30.5,02JAN2000 06:30:00,3.3,899.668
30.5833,02JAN2000 06:35:00,3.292,885.061
30.6667,02JAN2000 06:40:00,3.284,870.586
30.75,02JAN2000 06:45:00,3.276,856.237
30.8333,02JAN2000 06:50:00,3.269,842.106
30.9167,02JAN2000 06:55:00,3.261,828.333
31.0,02JAN2000 07:00:00,3.254,814.771
31.0833,02JAN2000 07:05:00,3.246,801.216
31.1667,02JAN2000 07:10:00,3.238,787.721
31.25,02JAN2000 07:15:00,3.231,774.348
31.3333,02JAN2000 07:20:00,3.223,761.124
31.4167,02JAN2000 07:25:00,3.216,748.072
31.5,02JAN2000 07:30:00,3.208,735.233
31.5833,02JAN2000 07:35:00,3.201,722.59
31.6667,02JAN2000 07:40:00,3.193,710.311
31.75,02JAN2000 07:45:00,3.186,698.07
31.8333,02JAN2000 07:50:00,3.179,686.008
31.9167,02JAN2000 07:55:00,3.171,674.068
32.0,02JAN2000 08:00:00,3.164,662.296
32.0833,02JAN2000 08:05:00,3.157,650.706
32.1667,02JAN2000 08:10:00,3.15,639.242
32.25,02JAN2000 08:15:00,3.142,627.895
32.3333,02JAN2000 08:20:00,3.135,616.675
32.4167,02JAN2000 08:25:00,3.128,605.618
32.5,02JAN2000 08:30:00,3.121,594.722
32.5833,02JAN2000 08:35:00,3.114,584.014
32.6667,02JAN2000 08:40:00,3.107,573.483
32.75,02JAN2000 08:45:00,3.1,563.159
32.8333,02JAN2000 08:50:00,3.093,553.014
32.9167,02JAN2000 08:55:00,3.087,543.047
33.0,02JAN2000 09:00:00,3.08,533.254
33.0833,02JAN2000 09:05:00,3.073,523.655
33.1667,02JAN2000 09:10:00,3.067,514.236
33.25,02JAN2000 09:15:00,3.06,505.013
33.3333,02JAN2000 09:20:00,3.054,495.988
33.4167,02JAN2000 09:25:00,3.048,487.111
33.5,02JAN2000 09:30:00,3.042,478.413
33.5833,02JAN2000 09:35:00,3.036,469.899
33.6667,02JAN2000 09:40:00,3.03,461.568
33.75,02JAN2000 09:45:00,3.024,453.401
33.8333,02JAN2000 09:50:00,3.018,445.412
33.9167,02JAN2000 09:55:00,3.012,437.587
34.0,02JAN2000 10:00:00,3.006,429.922
34.0833,02JAN2000 10:05:00,3.001,422.438
34.1667,02JAN2000 10:10:00,2.995,415.129
34.25,02JAN2000 10:15:00,2.99,408.017
34.3333,02JAN2000 10:20:00,2.985,401.055
34.4167,02JAN2000 10:25:00,2.98,394.239
34.5,02JAN2000 10:30:00,2.974,387.567
34.5833,02JAN2000 10:35:00,2.969,381.045
34.6667,02JAN2000 10:40:00,2.964,374.65
34.75,02JAN2000 10:45:00,2.96,368.324
34.8333,02JAN2000 10:50:00,2.955,362.215
34.9167,02JAN2000 10:55:00,2.95,356.312
35.0,02JAN2000 11:00:00,2.946,350.631
35.0833,02JAN2000 11:05:00,2.941,345.108
35.1667,02JAN2000 11:10:00,2.937,339.677
35.25,02JAN2000 11:15:00,2.933,334.318
35.3333,02JAN2000 11:20:00,2.928,329.031
35.4167,02JAN2000 11:25:00,2.924,323.825
35.5,02JAN2000 11:30:00,2.92,318.721
35.5833,02JAN2000 11:35:00,2.916,313.701
35.6667,02JAN2000 11:40:00,2.912,308.761
35.75,02JAN2000 11:45:00,2.907,303.907
35.8333,02JAN2000 11:50:00,2.903,299.157
35.9167,02JAN2000 11:55:00,2.899,294.494
36.0,02JAN2000 12:00:00,2.895,289.924
