time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
12.75,01JAN2000 12:45:00,1.142,1.142,23.078,23.113,51.0,23.0,1.142,0.127
12.8333,01JAN2000 12:50:00,1.05,1.05,23.096,23.0,51.0,23.0,1.05,0.133
12.9167,01JAN2000 12:55:00,1.032,1.032,23.093,23.118,51.0,23.0,1.032,0.14
13.0,01JAN2000 13:00:00,1.248,1.248,23.077,23.0,51.0,23.0,1.248,0.196
13.0833,01JAN2000 13:05:00,1.275,1.275,23.075,23.0,51.0,23.0,1.275,0.202
13.1667,01JAN2000 13:10:00,0.78,0.78,23.086,23.0,51.0,23.0,0.78,0.113
13.25,01JAN2000 13:15:00,0.736,0.736,23.085,23.0,51.0,23.0,0.736,0.108
13.3333,01JAN2000 13:20:00,0.811,0.811,23.074,23.0,51.0,23.0,0.811,0.127
13.4167,01JAN2000 13:25:00,1.203,1.203,23.069,23.0,51.0,23.0,1.203,0.188
13.5,01JAN2000 13:30:00,1.015,1.015,23.069,23.0,51.0,23.0,1.015,0.166
13.5833,01JAN2000 13:35:00,0.851,0.851,23.065,23.0,51.0,23.0,0.851,0.147
13.6667,01JAN2000 13:40:00,0.809,0.809,23.063,23.0,51.0,23.0,0.809,0.142
13.75,01JAN2000 13:45:00,0.767,0.767,23.061,23.0,51.0,23.0,0.767,0.136
13.8333,01JAN2000 13:50:00,0.697,0.697,23.06,23.0,51.0,23.0,0.697,0.122
13.9167,01JAN2000 13:55:00,0.688,0.688,23.073,23.0,51.0,23.0,0.688,0.113
14.0,01JAN2000 14:00:00,0.803,0.803,23.026,23.0,51.0,23.0,0.803,0.141
