time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
-0.0,01JAN2000 00:00:00,0.246,0.246,84.507,23.925,0.0,0.0,0.0,0.0
0.0833,01JAN2000 00:05:00,0.245,0.245,84.507,23.925,0.0,0.0,0.0,0.0
0.1667,01JAN2000 00:10:00,0.245,0.245,84.507,23.925,0.0,0.0,0.0,0.0
0.25,01JAN2000 00:15:00,0.257,0.257,84.507,23.925,0.0,0.0,0.0,0.0
0.3333,01JAN2000 00:20:00,0.283,0.283,84.507,23.925,0.0,0.0,0.0,0.0
0.4167,01JAN2000 00:25:00,0.325,0.325,84.508,23.927,0.0,0.0,0.0,0.0
0.5,01JAN2000 00:30:00,0.386,0.386,84.509,23.929,0.0,0.0,0.0,0.0
0.5833,01JAN2000 00:35:00,0.462,0.462,84.51,23.932,0.0,0.0,0.0,0.0
0.6667,01JAN2000 00:40:00,0.552,0.552,84.512,23.935,0.0,0.0,0.0,0.0
0.75,01JAN2000 00:45:00,0.656,0.656,84.513,23.939,0.0,0.0,0.0,0.0
0.8333,01JAN2000 00:50:00,0.769,0.769,84.514,23.944,0.0,0.0,0.0,0.0
0.9167,01JAN2000 00:55:00,0.894,0.894,84.516,23.95,0.0,0.0,0.0,0.0
1.0,01JAN2000 01:00:00,1.032,1.032,84.518,23.956,0.0,0.0,0.0,0.0
1.0833,01JAN2000 01:05:00,1.188,1.188,84.519,23.961,0.0,0.0,0.0,0.0
1.1667,01JAN2000 01:10:00,1.365,1.365,84.521,23.968,0.0,0.0,0.0,0.0
1.25,01JAN2000 01:15:00,1.57,1.57,84.523,23.975,0.0,0.0,0.0,0.0
1.3333,01JAN2000 01:20:00,1.826,1.826,84.526,23.981,0.0,0.0,0.0,0.0
1.4167,01JAN2000 01:25:00,2.098,2.098,84.528,23.987,0.0,0.0,0.0,0.0
1.5,01JAN2000 01:30:00,2.382,2.382,84.531,23.993,0.0,0.0,0.0,0.0
1.5833,01JAN2000 01:35:00,2.667,2.667,84.533,23.999,0.0,0.0,0.0,0.0
1.6667,01JAN2000 01:40:00,2.991,2.991,84.536,24.006,0.0,0.0,0.0,0.0
1.75,01JAN2000 01:45:00,3.415,3.415,84.539,24.014,0.0,0.0,0.0,0.0
1.8333,01JAN2000 01:50:00,3.867,3.867,84.543,24.025,0.0,0.0,0.0,0.0
1.9167,01JAN2000 01:55:00,4.386,4.386,84.546,24.038,0.0,0.0,0.0,0.0
2.0,01JAN2000 02:00:00,5.424,5.424,84.553,24.059,0.0,0.0,0.0,0.0
2.0833,01JAN2000 02:05:00,7.382,7.382,84.566,24.094,0.0,0.0,0.0,0.0
2.1667,01JAN2000 02:10:00,9.352,9.352,84.577,24.127,0.0,0.0,0.0,0.0
2.25,01JAN2000 02:15:00,11.069,11.069,84.586,24.152,0.0,0.0,0.0,0.0
2.3333,01JAN2000 02:20:00,12.63,12.63,84.594,24.171,0.0,0.0,0.0,0.0
2.4167,01JAN2000 02:25:00,14.219,14.219,84.602,24.188,0.0,0.0,0.0,0.0
2.5,01JAN2000 02:30:00,16.68,16.68,84.613,24.213,0.0,0.0,0.0,0.0
2.5833,01JAN2000 02:35:00,19.377,19.377,84.625,24.237,0.0,0.0,0.0,0.0
2.6667,01JAN2000 02:40:00,22.068,22.068,84.636,24.26,0.0,0.0,0.0,0.0
2.75,01JAN2000 02:45:00,24.588,24.588,84.646,24.279,0.0,0.0,0.0,0.0
2.8333,01JAN2000 02:50:00,27.203,27.203,84.656,24.299,0.0,0.0,0.0,0.0
2.9167,01JAN2000 02:55:00,30.068,30.068,84.667,24.32,0.0,0.0,0.0,0.0
3.0,01JAN2000 03:00:00,33.248,33.248,84.679,24.342,0.0,0.0,0.0,0.0
3.0833,01JAN2000 03:05:00,36.469,36.469,84.69,24.363,0.0,0.0,0.0,0.0
3.1667,01JAN2000 03:10:00,39.669,39.669,84.701,24.384,0.0,0.0,0.0,0.0
3.25,01JAN2000 03:15:00,42.739,42.739,84.712,24.402,0.0,0.0,0.0,0.0
3.3333,01JAN2000 03:20:00,46.158,46.158,84.723,24.422,0.0,0.0,0.0,0.0
3.4167,01JAN2000 03:25:00,50.008,50.008,84.735,24.444,0.0,0.0,0.0,0.0
3.5,01JAN2000 03:30:00,54.196,54.196,84.748,24.467,0.0,0.0,0.0,0.0
3.5833,01JAN2000 03:35:00,58.707,58.707,84.761,24.49,0.0,0.0,0.0,0.0
3.6667,01JAN2000 03:40:00,63.377,63.377,84.775,24.514,0.0,0.0,0.0,0.0
3.75,01JAN2000 03:45:00,68.508,68.508,84.79,24.538,0.0,0.0,0.0,0.0
3.8333,01JAN2000 03:50:00,73.95,73.95,84.805,24.563,0.0,0.0,0.0,0.0
3.9167,01JAN2000 03:55:00,79.75,79.75,84.821,24.588,0.0,0.0,0.0,0.0
4.0,01JAN2000 04:00:00,85.938,85.938,84.837,24.614,0.0,0.0,0.0,0.0
4.0833,01JAN2000 04:05:00,92.321,92.321,84.854,24.641,0.0,0.0,0.0,0.0
4.1667,01JAN2000 04:10:00,99.038,99.038,84.87,24.667,0.0,0.0,0.0,0.0
4.25,01JAN2000 04:15:00,105.796,105.796,84.887,24.693,0.0,0.0,0.0,0.0
4.3333,01JAN2000 04:20:00,112.727,112.727,84.904,24.719,0.0,0.0,0.0,0.0
4.4167,01JAN2000 04:25:00,120.355,120.355,84.922,24.747,0.0,0.0,0.0,0.0
4.5,01JAN2000 04:30:00,128.521,128.521,84.941,24.776,0.0,0.0,0.0,0.0
4.5833,01JAN2000 04:35:00,136.613,136.613,84.959,24.804,0.0,0.0,0.0,0.0
4.6667,01JAN2000 04:40:00,145.078,145.078,84.978,24.832,0.0,0.0,0.0,0.0
4.75,01JAN2000 04:45:00,153.683,153.683,84.996,24.861,0.0,0.0,0.0,0.0
4.8333,01JAN2000 04:50:00,162.086,162.086,85.014,24.888,0.0,0.0,0.0,0.0
4.9167,01JAN2000 04:55:00,171.115,171.115,85.033,24.915,0.0,0.0,0.0,0.0
5.0,01JAN2000 05:00:00,180.084,180.084,85.052,24.941,0.0,0.0,0.0,0.0
5.0833,01JAN2000 05:05:00,189.184,189.184,85.07,24.968,0.0,0.0,0.0,0.0
5.1667,01JAN2000 05:10:00,199.115,199.115,85.09,24.996,0.0,0.0,0.0,0.0
5.25,01JAN2000 05:15:00,211.185,211.185,85.114,25.03,0.0,0.0,0.0,0.0
5.3333,01JAN2000 05:20:00,227.13,227.13,85.144,25.073,0.0,0.0,0.0,0.0
5.4167,01JAN2000 05:25:00,248.312,248.312,85.184,25.129,0.0,0.0,0.0,0.0
5.5,01JAN2000 05:30:00,273.977,273.977,85.23,25.194,0.0,0.0,0.0,0.0
5.5833,01JAN2000 05:35:00,301.985,301.985,85.279,25.263,0.0,0.0,0.0,0.0
5.6667,01JAN2000 05:40:00,330.451,330.451,85.326,25.326,0.0,0.0,0.0,0.0
5.75,01JAN2000 05:45:00,359.689,359.689,85.375,25.394,0.0,0.0,0.0,0.0
5.8333,01JAN2000 05:50:00,392.391,392.391,85.427,25.465,0.0,0.0,0.0,0.0
5.9167,01JAN2000 05:55:00,432.64,432.64,85.49,25.547,0.0,0.0,0.0,0.0
6.0,01JAN2000 06:00:00,481.769,481.769,85.563,25.646,0.0,0.0,0.0,0.0
6.0833,01JAN2000 06:05:00,541.187,541.187,85.649,25.757,0.0,0.0,0.0,0.0
6.1667,01JAN2000 06:10:00,610.657,610.657,85.745,25.88,0.0,0.0,0.0,0.0
6.25,01JAN2000 06:15:00,687.859,687.859,85.848,26.014,0.0,0.0,0.0,0.0
6.3333,01JAN2000 06:20:00,768.725,768.725,85.95,26.144,0.0,0.0,0.0,0.0
6.4167,01JAN2000 06:25:00,850.914,850.914,86.053,26.28,0.0,0.0,0.0,0.0
6.5,01JAN2000 06:30:00,934.561,934.561,86.154,26.38,0.0,0.0,0.0,0.0
6.5833,01JAN2000 06:35:00,1020.513,1020.513,86.254,26.5,0.0,0.0,0.0,0.0
6.6667,01JAN2000 06:40:00,1108.718,1108.718,86.351,26.616,0.0,0.0,0.0,0.0
6.75,01JAN2000 06:45:00,1197.355,1197.355,86.448,26.729,0.0,0.0,0.0,0.0
6.8333,01JAN2000 06:50:00,1287.027,1287.027,86.547,26.839,0.0,0.0,0.0,0.0
6.9167,01JAN2000 06:55:00,1378.348,1378.349,86.643,26.948,0.0,0.0,0.0,0.0
7.0,01JAN2000 07:00:00,1472.238,1472.239,86.738,27.058,0.0,0.0,0.0,0.0
7.0833,01JAN2000 07:05:00,1569.016,1569.016,86.835,27.165,0.0,0.0,0.0,0.0
7.1667,01JAN2000 07:10:00,1666.361,1666.361,86.931,27.274,0.0,0.0,0.0,0.0
7.25,01JAN2000 07:15:00,1766.642,1766.642,87.027,27.385,0.0,0.0,0.0,0.0
7.3333,01JAN2000 07:20:00,1868.52,1868.52,87.123,27.636,0.0,0.0,0.0,0.0
7.4167,01JAN2000 07:25:00,1972.093,1972.093,87.218,27.758,0.0,0.0,0.0,0.0
7.5,01JAN2000 07:30:00,2071.956,2071.956,87.31,27.876,0.0,0.0,0.0,0.0
7.5833,01JAN2000 07:35:00,2168.568,2168.568,87.397,27.986,0.0,0.0,0.0,0.0
7.6667,01JAN2000 07:40:00,2264.064,2264.064,87.481,28.094,0.0,0.0,0.0,0.0
7.75,01JAN2000 07:45:00,2357.47,2357.47,87.563,28.198,0.0,0.0,0.0,0.0
7.8333,01JAN2000 07:50:00,2448.622,2448.622,87.641,28.3,0.0,0.0,0.0,0.0
7.9167,01JAN2000 07:55:00,2536.787,2536.787,87.716,28.396,0.0,0.0,0.0,0.0
8.0,01JAN2000 08:00:00,2621.095,2621.096,87.787,28.488,0.0,0.0,0.0,0.0
8.0833,01JAN2000 08:05:00,2702.861,2702.862,87.855,28.575,0.0,0.0,0.0,0.0
8.1667,01JAN2000 08:10:00,2782.621,2782.622,87.921,28.66,0.0,0.0,0.0,0.0
8.25,01JAN2000 08:15:00,2860.744,2860.744,87.984,28.743,0.0,0.0,0.0,0.0
8.3333,01JAN2000 08:20:00,2936.878,2936.878,88.046,28.824,0.0,0.0,0.0,0.0
8.4167,01JAN2000 08:25:00,3010.132,3010.132,88.104,28.901,0.0,0.0,0.0,0.0
8.5,01JAN2000 08:30:00,3080.724,3080.724,88.161,28.975,0.0,0.0,0.0,0.0
8.5833,01JAN2000 08:35:00,3147.486,3147.486,88.213,29.045,0.0,0.0,0.0,0.0
8.6667,01JAN2000 08:40:00,3212.892,3212.892,88.265,29.114,0.0,0.0,0.0,0.0
8.75,01JAN2000 08:45:00,3276.634,3276.633,88.314,29.18,0.0,0.0,0.0,0.0
8.8333,01JAN2000 08:50:00,3339.223,3339.222,88.363,29.245,0.0,0.0,0.0,0.0
8.9167,01JAN2000 08:55:00,3399.396,3399.396,88.409,29.288,0.0,0.0,0.0,0.0
9.0,01JAN2000 09:00:00,3458.137,3458.137,88.454,29.324,0.0,0.0,0.0,0.0
9.0833,01JAN2000 09:05:00,3515.985,3515.985,88.497,29.366,0.0,0.0,0.0,0.0
9.1667,01JAN2000 09:10:00,3572.042,3572.042,88.54,29.455,0.0,0.0,0.0,0.0
9.25,01JAN2000 09:15:00,3626.625,3626.625,88.581,29.468,0.0,0.0,0.0,0.0
9.3333,01JAN2000 09:20:00,3680.573,3680.573,88.621,29.52,0.0,0.0,0.0,0.0
9.4167,01JAN2000 09:25:00,3732.769,3732.769,88.66,29.569,0.0,0.0,0.0,0.0
9.5,01JAN2000 09:30:00,3784.448,3784.448,88.698,29.631,0.0,0.0,0.0,0.0
9.5833,01JAN2000 09:35:00,3836.05,3836.05,88.736,29.712,0.0,0.0,0.0,0.0
9.6667,01JAN2000 09:40:00,3886.814,3886.814,88.774,29.71,0.0,0.0,0.0,0.0
9.75,01JAN2000 09:45:00,3935.362,3935.362,88.809,29.807,0.0,0.0,0.0,0.0
9.8333,01JAN2000 09:50:00,3983.064,3983.064,88.844,29.816,0.0,0.0,0.0,0.0
9.9167,01JAN2000 09:55:00,4030.584,4030.584,88.878,29.843,0.0,0.0,0.0,0.0
10.0,01JAN2000 10:00:00,4079.377,4079.377,88.914,29.935,0.0,0.0,0.0,0.0
10.0833,01JAN2000 10:05:00,4125.625,4125.625,88.947,29.987,0.0,0.0,0.0,0.0
10.1667,01JAN2000 10:10:00,4172.067,4172.068,88.98,30.033,0.0,0.0,0.0,0.0
10.25,01JAN2000 10:15:00,4217.86,4217.861,89.013,30.069,0.0,0.0,0.0,0.0
10.3333,01JAN2000 10:20:00,4263.875,4263.875,89.046,30.094,0.0,0.0,0.0,0.0
10.4167,01JAN2000 10:25:00,4308.099,4308.099,89.077,30.121,0.0,0.0,0.0,0.0
10.5,01JAN2000 10:30:00,4355.342,4355.342,89.11,30.182,0.0,0.0,0.0,0.0
10.5833,01JAN2000 10:35:00,4401.437,4401.437,89.143,30.247,0.0,0.0,0.0,0.0
10.6667,01JAN2000 10:40:00,4447.089,4447.089,89.175,30.272,0.0,0.0,0.0,0.0
10.75,01JAN2000 10:45:00,4493.484,4493.484,89.207,30.263,0.0,0.0,0.0,0.0
10.8333,01JAN2000 10:50:00,4540.621,4540.621,89.24,30.316,0.0,0.0,0.0,0.0
10.9167,01JAN2000 10:55:00,4588.817,4588.817,89.274,30.389,0.0,0.0,0.0,0.0
11.0,01JAN2000 11:00:00,4640.001,4640.001,89.309,30.47,0.0,0.0,0.0,0.0
11.0833,01JAN2000 11:05:00,4691.605,4691.605,89.345,30.458,0.0,0.0,0.0,0.0
11.1667,01JAN2000 11:10:00,4744.776,4744.776,89.381,30.493,0.0,0.0,0.0,0.0
11.25,01JAN2000 11:15:00,4799.18,4799.18,89.418,30.575,0.0,0.0,0.0,0.0
11.3333,01JAN2000 11:20:00,4856.729,4856.729,89.458,30.669,0.0,0.0,0.0,0.0
11.4167,01JAN2000 11:25:00,4919.308,4919.309,89.5,30.648,0.0,0.0,0.0,0.0
11.5,01JAN2000 11:30:00,4985.225,4985.225,89.545,30.728,0.0,0.0,0.0,0.0
11.5833,01JAN2000 11:35:00,5056.406,5056.406,89.592,30.829,0.0,0.0,0.0,0.0
11.6667,01JAN2000 11:40:00,5131.24,5131.239,89.643,30.847,0.0,0.0,0.0,0.0
11.75,01JAN2000 11:45:00,5219.147,5219.147,89.701,30.989,0.0,0.0,0.0,0.0
11.8333,01JAN2000 11:50:00,5313.95,5313.951,89.764,30.994,0.0,0.0,0.0,0.0
11.9167,01JAN2000 11:55:00,5452.844,5452.843,89.855,31.181,0.0,0.0,0.0,0.0
12.0,01JAN2000 12:00:00,5607.441,5607.441,89.956,31.265,0.0,0.0,0.0,0.0
12.0833,01JAN2000 12:05:00,5744.57,5744.569,90.044,31.399,0.0,0.0,0.0,0.0
12.1667,01JAN2000 12:10:00,5897.374,5897.374,90.141,31.515,0.0,0.0,0.0,0.0
12.25,01JAN2000 12:15:00,6021.771,6021.771,90.22,31.595,0.0,0.0,0.0,0.0
12.3333,01JAN2000 12:20:00,6131.01,6131.009,90.289,31.628,0.0,0.0,0.0,0.0
12.4167,01JAN2000 12:25:00,6244.95,6244.951,90.361,31.732,0.0,0.0,0.0,0.0
12.5,01JAN2000 12:30:00,6372.177,6372.177,90.441,31.845,0.0,0.0,0.0,0.0
12.5833,01JAN2000 12:35:00,6526.042,6526.042,90.536,31.992,0.0,0.0,0.0,0.0
12.6667,01JAN2000 12:40:00,6674.03,6674.031,90.627,32.093,0.0,0.0,0.0,0.0
12.75,01JAN2000 12:45:00,6825.861,6825.862,90.719,32.216,0.0,0.0,0.0,0.0
12.8333,01JAN2000 12:50:00,6981.802,6981.802,90.814,32.243,0.0,0.0,0.0,0.0
12.9167,01JAN2000 12:55:00,7141.74,7141.74,90.909,32.381,0.0,0.0,0.0,0.0
13.0,01JAN2000 13:00:00,7305.591,7305.59,91.007,32.505,0.0,0.0,0.0,0.0
13.0833,01JAN2000 13:05:00,7477.924,7477.924,91.109,32.618,0.0,0.0,0.0,0.0
13.1667,01JAN2000 13:10:00,7666.125,7666.125,91.219,32.739,0.0,0.0,0.0,0.0
13.25,01JAN2000 13:15:00,7875.131,7875.132,91.341,32.88,0.0,0.0,0.0,0.0
13.3333,01JAN2000 13:20:00,8110.897,8110.897,91.477,33.05,0.0,0.0,0.0,0.0
13.4167,01JAN2000 13:25:00,8378.374,8378.374,91.629,33.158,0.0,0.0,0.0,0.0
13.5,01JAN2000 13:30:00,8677.875,8677.875,91.797,33.44,0.0,0.0,0.0,0.0
13.5833,01JAN2000 13:35:00,9012.881,9012.881,91.984,33.771,0.0,0.0,0.0,0.0
13.6667,01JAN2000 13:40:00,9386.234,9386.233,92.189,34.073,0.0,0.0,0.0,0.0
13.75,01JAN2000 13:45:00,9799.952,9799.951,92.413,34.284,0.0,0.0,0.0,0.0
13.8333,01JAN2000 13:50:00,10261.831,10261.83,92.659,34.626,0.0,0.0,0.0,0.0
13.9167,01JAN2000 13:55:00,10762.91,10762.909,92.923,35.618,0.0,0.0,0.0,0.0
14.0,01JAN2000 14:00:00,11308.172,11308.173,93.205,37.321,0.0,0.0,0.0,0.0
14.0833,01JAN2000 14:05:00,11886.952,11886.953,93.499,38.214,0.0,0.0,0.0,0.0
14.1667,01JAN2000 14:10:00,12487.715,12487.713,93.799,39.502,0.0,0.0,0.0,0.0
14.25,01JAN2000 14:15:00,13104.187,13104.185,94.103,40.3,0.0,0.0,0.0,0.0
14.3333,01JAN2000 14:20:00,13721.31,13721.31,94.401,41.366,0.0,0.0,0.0,0.0
14.4167,01JAN2000 14:25:00,14318.24,14318.24,94.686,42.374,0.0,0.0,0.0,0.0
14.5,01JAN2000 14:30:00,14883.538,14883.542,94.952,43.207,0.0,0.0,0.0,0.0
14.5833,01JAN2000 14:35:00,15402.271,15402.272,95.193,43.27,0.0,0.0,0.0,0.0
14.6667,01JAN2000 14:40:00,15867.163,15867.165,95.407,42.19,0.0,0.0,0.0,0.0
14.75,01JAN2000 14:45:00,16274.794,16274.793,95.593,42.087,0.0,0.0,0.0,0.0
14.8333,01JAN2000 14:50:00,16615.555,16615.555,95.747,42.233,0.0,0.0,0.0,0.0
14.9167,01JAN2000 14:55:00,16887.408,16887.408,95.869,42.371,0.0,0.0,0.0,0.0
15.0,01JAN2000 15:00:00,17090.926,17090.926,95.96,42.255,0.0,0.0,0.0,0.0
15.0833,01JAN2000 15:05:00,17229.625,17229.625,96.022,42.321,0.0,0.0,0.0,0.0
15.1667,01JAN2000 15:10:00,17305.098,17305.096,96.055,42.361,0.0,0.0,0.0,0.0
15.25,01JAN2000 15:15:00,17322.736,17322.736,96.063,42.373,0.0,0.0,0.0,0.0
15.3333,01JAN2000 15:20:00,17290.871,17290.871,96.049,42.358,0.0,0.0,0.0,0.0
15.4167,01JAN2000 15:25:00,17215.342,17215.34,96.015,42.321,0.0,0.0,0.0,0.0
15.5,01JAN2000 15:30:00,17102.043,17102.043,95.965,42.265,0.0,0.0,0.0,0.0
15.5833,01JAN2000 15:35:00,16955.088,16955.086,95.899,42.194,0.0,0.0,0.0,0.0
15.6667,01JAN2000 15:40:00,16782.141,16782.141,95.822,42.124,0.0,0.0,0.0,0.0
15.75,01JAN2000 15:45:00,16586.805,16586.805,95.734,42.218,0.0,0.0,0.0,0.0
15.8333,01JAN2000 15:50:00,16374.1,16374.098,95.638,42.128,0.0,0.0,0.0,0.0
15.9167,01JAN2000 15:55:00,16148.904,16148.903,95.536,42.051,0.0,0.0,0.0,0.0
16.0,01JAN2000 16:00:00,15912.646,15912.648,95.428,42.213,0.0,0.0,0.0,0.0
16.0833,01JAN2000 16:05:00,15667.85,15667.848,95.316,42.145,0.0,0.0,0.0,0.0
16.1667,01JAN2000 16:10:00,15418.026,15418.027,95.201,42.162,0.0,0.0,0.0,0.0
16.25,01JAN2000 16:15:00,15165.679,15165.681,95.084,43.263,0.0,0.0,0.0,0.0
16.3333,01JAN2000 16:20:00,14909.799,14909.799,94.965,43.001,0.0,0.0,0.0,0.0
16.4167,01JAN2000 16:25:00,14653.621,14653.621,94.845,42.516,0.0,0.0,0.0,0.0
16.5,01JAN2000 16:30:00,14395.98,14395.98,94.723,42.22,0.0,0.0,0.0,0.0
16.5833,01JAN2000 16:35:00,14138.81,14138.811,94.601,41.623,0.0,0.0,0.0,0.0
16.6667,01JAN2000 16:40:00,13883.155,13883.156,94.479,41.351,0.0,0.0,0.0,0.0
16.75,01JAN2000 16:45:00,13628.08,13628.078,94.357,41.013,0.0,0.0,0.0,0.0
16.8333,01JAN2000 16:50:00,13375.925,13375.927,94.235,40.472,0.0,0.0,0.0,0.0
16.9167,01JAN2000 16:55:00,13125.086,13125.086,94.113,40.183,0.0,0.0,0.0,0.0
17.0,01JAN2000 17:00:00,12876.947,12876.945,93.992,39.874,0.0,0.0,0.0,0.0
17.0833,01JAN2000 17:05:00,12631.591,12631.589,93.871,39.523,0.0,0.0,0.0,0.0
17.1667,01JAN2000 17:10:00,12389.601,12389.6,93.751,39.074,0.0,0.0,0.0,0.0
17.25,01JAN2000 17:15:00,12151.497,12151.498,93.632,38.497,0.0,0.0,0.0,0.0
17.3333,01JAN2000 17:20:00,11916.472,11916.471,93.514,38.165,0.0,0.0,0.0,0.0
17.4167,01JAN2000 17:25:00,11683.951,11683.949,93.397,37.819,0.0,0.0,0.0,0.0
17.5,01JAN2000 17:30:00,11456.479,11456.48,93.281,37.469,0.0,0.0,0.0,0.0
17.5833,01JAN2000 17:35:00,11231.34,11231.339,93.166,37.082,0.0,0.0,0.0,0.0
17.6667,01JAN2000 17:40:00,11009.348,11009.346,93.051,36.617,0.0,0.0,0.0,0.0
17.75,01JAN2000 17:45:00,10792.244,10792.243,92.939,35.972,0.0,0.0,0.0,0.0
17.8333,01JAN2000 17:50:00,10579.893,10579.893,92.828,35.352,0.0,0.0,0.0,0.0
17.9167,01JAN2000 17:55:00,10372.253,10372.252,92.718,34.921,0.0,0.0,0.0,0.0
18.0,01JAN2000 18:00:00,10168.42,10168.42,92.61,34.6,0.0,0.0,0.0,0.0
18.0833,01JAN2000 18:05:00,9967.799,9967.799,92.503,34.372,0.0,0.0,0.0,0.0
18.1667,01JAN2000 18:10:00,9775.585,9775.584,92.4,34.256,0.0,0.0,0.0,0.0
18.25,01JAN2000 18:15:00,9589.711,9589.712,92.3,34.145,0.0,0.0,0.0,0.0
18.3333,01JAN2000 18:20:00,9408.208,9408.207,92.201,34.044,0.0,0.0,0.0,0.0
18.4167,01JAN2000 18:25:00,9230.642,9230.641,92.104,33.967,0.0,0.0,0.0,0.0
18.5,01JAN2000 18:30:00,9058.169,9058.17,92.009,33.911,0.0,0.0,0.0,0.0
18.5833,01JAN2000 18:35:00,8891.117,8891.119,91.917,33.71,0.0,0.0,0.0,0.0
18.6667,01JAN2000 18:40:00,8728.596,8728.596,91.826,33.537,0.0,0.0,0.0,0.0
18.75,01JAN2000 18:45:00,8571.704,8571.704,91.738,33.383,0.0,0.0,0.0,0.0
18.8333,01JAN2000 18:50:00,8419.789,8419.79,91.652,33.236,0.0,0.0,0.0,0.0
18.9167,01JAN2000 18:55:00,8272.733,8272.734,91.569,33.099,0.0,0.0,0.0,0.0
19.0,01JAN2000 19:00:00,8130.42,8130.42,91.488,32.969,0.0,0.0,0.0,0.0
19.0833,01JAN2000 19:05:00,7992.299,7992.3,91.408,32.849,0.0,0.0,0.0,0.0
19.1667,01JAN2000 19:10:00,7858.49,7858.49,91.331,32.742,0.0,0.0,0.0,0.0
19.25,01JAN2000 19:15:00,7728.541,7728.542,91.256,32.766,0.0,0.0,0.0,0.0
19.3333,01JAN2000 19:20:00,7603.573,7603.573,91.183,32.675,0.0,0.0,0.0,0.0
19.4167,01JAN2000 19:25:00,7482.685,7482.686,91.112,32.59,0.0,0.0,0.0,0.0
19.5,01JAN2000 19:30:00,7365.845,7365.845,91.043,32.509,0.0,0.0,0.0,0.0
19.5833,01JAN2000 19:35:00,7252.362,7252.362,90.975,32.432,0.0,0.0,0.0,0.0
19.6667,01JAN2000 19:40:00,7142.697,7142.699,90.91,32.359,0.0,0.0,0.0,0.0
19.75,01JAN2000 19:45:00,7036.676,7036.676,90.847,32.289,0.0,0.0,0.0,0.0
19.8333,01JAN2000 19:50:00,6934.316,6934.316,90.785,32.223,0.0,0.0,0.0,0.0
19.9167,01JAN2000 19:55:00,6835.503,6835.502,90.725,32.135,0.0,0.0,0.0,0.0
20.0,01JAN2000 20:00:00,6739.993,6739.993,90.667,32.05,0.0,0.0,0.0,0.0
20.0833,01JAN2000 20:05:00,6647.09,6647.089,90.61,31.964,0.0,0.0,0.0,0.0
20.1667,01JAN2000 20:10:00,6557.571,6557.572,90.555,31.893,0.0,0.0,0.0,0.0
20.25,01JAN2000 20:15:00,6473.213,6473.213,90.503,31.819,0.0,0.0,0.0,0.0
20.3333,01JAN2000 20:20:00,6391.529,6391.529,90.453,31.763,0.0,0.0,0.0,0.0
20.4167,01JAN2000 20:25:00,6313.06,6313.061,90.404,31.674,0.0,0.0,0.0,0.0
20.5,01JAN2000 20:30:00,6237.169,6237.168,90.357,31.64,0.0,0.0,0.0,0.0
20.5833,01JAN2000 20:35:00,6163.647,6163.647,90.31,31.569,0.0,0.0,0.0,0.0
20.6667,01JAN2000 20:40:00,6092.904,6092.904,90.266,31.521,0.0,0.0,0.0,0.0
20.75,01JAN2000 20:45:00,6025.043,6025.043,90.223,31.459,0.0,0.0,0.0,0.0
20.8333,01JAN2000 20:50:00,5958.775,5958.776,90.181,31.386,0.0,0.0,0.0,0.0
20.9167,01JAN2000 20:55:00,5894.443,5894.443,90.14,31.357,0.0,0.0,0.0,0.0
