time_h,date,stage,flow
13.25,01JAN2000 13:15:00,5.783,2230.405
13.3333,01JAN2000 13:20:00,5.842,2380.474
13.4167,01JAN2000 13:25:00,5.888,2500.341
13.5,01JAN2000 13:30:00,5.921,2588.142
13.5833,01JAN2000 13:35:00,5.941,2644.037
13.6667,01JAN2000 13:40:00,5.95,2668.701
13.75,01JAN2000 13:45:00,5.947,2663.147
13.8333,01JAN2000 13:50:00,5.934,2631.806
13.9167,01JAN2000 13:55:00,5.913,2578.491
14.0,01JAN2000 14:00:00,5.885,2506.658
14.0833,01JAN2000 14:05:00,5.85,2419.156
14.1667,01JAN2000 14:10:00,5.81,2319.389
14.25,01JAN2000 14:15:00,5.765,2210.256
14.3333,01JAN2000 14:20:00,5.718,2096.813
14.4167,01JAN2000 14:25:00,5.669,1982.717
14.5,01JAN2000 14:30:00,5.62,1870.695
14.5833,01JAN2000 14:35:00,5.572,1763.128
14.6667,01JAN2000 14:40:00,5.525,1660.795
14.75,01JAN2000 14:45:00,5.479,1564.176
14.8333,01JAN2000 14:50:00,5.435,1473.422
14.9167,01JAN2000 14:55:00,5.393,1387.801
15.0,01JAN2000 15:00:00,5.352,1308.294
15.0833,01JAN2000 15:05:00,5.313,1235.071
15.1667,01JAN2000 15:10:00,5.276,1166.771
15.25,01JAN2000 15:15:00,5.24,1103.326
15.3333,01JAN2000 15:20:00,5.207,1044.58
15.4167,01JAN2000 15:25:00,5.175,990.091
15.5,01JAN2000 15:30:00,5.144,939.803
15.5833,01JAN2000 15:35:00,5.116,893.467
15.6667,01JAN2000 15:40:00,5.089,850.946
15.75,01JAN2000 15:45:00,5.064,811.67
15.8333,01JAN2000 15:50:00,5.04,775.259
15.9167,01JAN2000 15:55:00,5.017,741.605
16.0,01JAN2000 16:00:00,4.996,710.59
16.0833,01JAN2000 16:05:00,4.975,681.249
16.1667,01JAN2000 16:10:00,4.956,653.948
16.25,01JAN2000 16:15:00,4.938,628.219
16.3333,01JAN2000 16:20:00,4.92,603.923
16.4167,01JAN2000 16:25:00,4.903,581.002
16.5,01JAN2000 16:30:00,4.886,559.417
16.5833,01JAN2000 16:35:00,4.87,539.13
16.6667,01JAN2000 16:40:00,4.855,520.144
16.75,01JAN2000 16:45:00,4.841,502.361
16.8333,01JAN2000 16:50:00,4.827,485.686
16.9167,01JAN2000 16:55:00,4.814,470.035
17.0,01JAN2000 17:00:00,4.802,455.361
17.0833,01JAN2000 17:05:00,4.79,441.576
17.1667,01JAN2000 17:10:00,4.779,428.567
17.25,01JAN2000 17:15:00,4.768,416.243
17.3333,01JAN2000 17:20:00,4.758,404.501
17.4167,01JAN2000 17:25:00,4.748,393.264
17.5,01JAN2000 17:30:00,4.738,382.528
17.5833,01JAN2000 17:35:00,4.729,372.289
17.6667,01JAN2000 17:40:00,4.72,362.542
17.75,01JAN2000 17:45:00,4.712,353.258
17.8333,01JAN2000 17:50:00,4.703,344.413
17.9167,01JAN2000 17:55:00,4.695,336.014
18.0,01JAN2000 18:00:00,4.688,327.981
18.0833,01JAN2000 18:05:00,4.68,320.376
18.1667,01JAN2000 18:10:00,4.673,313.2
18.25,01JAN2000 18:15:00,4.666,306.398
18.3333,01JAN2000 18:20:00,4.66,299.933
18.4167,01JAN2000 18:25:00,4.654,293.836
18.5,01JAN2000 18:30:00,4.648,288.137
18.5833,01JAN2000 18:35:00,4.643,282.851
18.6667,01JAN2000 18:40:00,4.638,277.981
18.75,01JAN2000 18:45:00,4.633,273.514
18.8333,01JAN2000 18:50:00,4.629,269.43
18.9167,01JAN2000 18:55:00,4.625,265.208
19.0,01JAN2000 19:00:00,4.621,261.297
19.0833,01JAN2000 19:05:00,4.617,257.635
19.1667,01JAN2000 19:10:00,4.613,254.168
19.25,01JAN2000 19:15:00,4.61,250.858
19.3333,01JAN2000 19:20:00,4.606,247.683
19.4167,01JAN2000 19:25:00,4.603,244.642
19.5,01JAN2000 19:30:00,4.6,241.744
19.5833,01JAN2000 19:35:00,4.596,238.996
19.6667,01JAN2000 19:40:00,4.593,236.387
19.75,01JAN2000 19:45:00,4.59,233.893
19.8333,01JAN2000 19:50:00,4.587,231.492
19.9167,01JAN2000 19:55:00,4.584,229.176
20.0,01JAN2000 20:00:00,4.582,226.914
20.0833,01JAN2000 20:05:00,4.579,224.663
20.1667,01JAN2000 20:10:00,4.576,222.367
20.25,01JAN2000 20:15:00,4.573,219.958
20.3333,01JAN2000 20:20:00,4.57,217.389
20.4167,01JAN2000 20:25:00,4.567,214.625
20.5,01JAN2000 20:30:00,4.564,211.646
20.5833,01JAN2000 20:35:00,4.56,208.48
20.6667,01JAN2000 20:40:00,4.557,205.159
20.75,01JAN2000 20:45:00,4.553,201.692
20.8333,01JAN2000 20:50:00,4.549,198.129
20.9167,01JAN2000 20:55:00,4.544,194.493
21.0,01JAN2000 21:00:00,4.54,190.811
21.0833,01JAN2000 21:05:00,4.536,187.136
21.1667,01JAN2000 21:10:00,4.532,183.522
21.25,01JAN2000 21:15:00,4.528,180.019
21.3333,01JAN2000 21:20:00,4.525,176.64
21.4167,01JAN2000 21:25:00,4.521,173.407
21.5,01JAN2000 21:30:00,4.518,170.352
21.5833,01JAN2000 21:35:00,4.515,167.491
21.6667,01JAN2000 21:40:00,4.512,164.845
21.75,01JAN2000 21:45:00,4.509,162.418
21.8333,01JAN2000 21:50:00,4.507,160.198
21.9167,01JAN2000 21:55:00,4.505,158.178
22.0,01JAN2000 22:00:00,4.503,156.326
22.0833,01JAN2000 22:05:00,4.501,154.631
22.1667,01JAN2000 22:10:00,4.5,153.092
22.25,01JAN2000 22:15:00,4.498,151.695
22.3333,01JAN2000 22:20:00,4.497,150.43
22.4167,01JAN2000 22:25:00,4.496,149.279
22.5,01JAN2000 22:30:00,4.495,148.233
22.5833,01JAN2000 22:35:00,4.494,147.284
22.6667,01JAN2000 22:40:00,4.493,146.426
22.75,01JAN2000 22:45:00,4.492,145.655
22.8333,01JAN2000 22:50:00,4.492,144.96
22.9167,01JAN2000 22:55:00,4.491,144.336
23.0,01JAN2000 23:00:00,4.491,143.775
23.0833,01JAN2000 23:05:00,4.49,143.27
23.1667,01JAN2000 23:10:00,4.49,142.814
23.25,01JAN2000 23:15:00,4.489,142.403
23.3333,01JAN2000 23:20:00,4.489,142.031
23.4167,01JAN2000 23:25:00,4.489,141.696
23.5,01JAN2000 23:30:00,4.488,141.392
23.5833,01JAN2000 23:35:00,4.488,141.118
23.6667,01JAN2000 23:40:00,4.488,140.871
23.75,01JAN2000 23:45:00,4.488,140.648
23.8333,01JAN2000 23:50:00,4.488,140.448
23.9167,01JAN2000 23:55:00,4.488,140.665
24.0,02JAN2000 00:00:00,4.489,140.958
24.0833,02JAN2000 00:05:00,4.486,139.355
24.1667,02JAN2000 00:10:00,4.484,137.59
24.25,02JAN2000 00:15:00,4.481,135.623
24.3333,02JAN2000 00:20:00,4.478,133.355
24.4167,02JAN2000 00:25:00,4.473,130.736
24.5,02JAN2000 00:30:00,4.468,127.79
24.5833,02JAN2000 00:35:00,4.462,124.579
24.6667,02JAN2000 00:40:00,4.455,121.183
24.75,02JAN2000 00:45:00,4.448,117.731
24.8333,02JAN2000 00:50:00,4.44,114.195
24.9167,02JAN2000 00:55:00,4.432,110.648
25.0,02JAN2000 01:00:00,4.423,107.168
25.0833,02JAN2000 01:05:00,4.415,103.767
25.1667,02JAN2000 01:10:00,4.408,100.457
25.25,02JAN2000 01:15:00,4.4,97.158
25.3333,02JAN2000 01:20:00,4.392,93.7
25.4167,02JAN2000 01:25:00,4.385,89.982
25.5,02JAN2000 01:30:00,4.376,86.084
25.5833,02JAN2000 01:35:00,4.367,81.84
25.6667,02JAN2000 01:40:00,4.358,77.286
25.75,02JAN2000 01:45:00,4.348,72.598
25.8333,02JAN2000 01:50:00,4.337,67.789
25.9167,02JAN2000 01:55:00,4.326,62.943
26.0,02JAN2000 02:00:00,4.316,58.224
26.0833,02JAN2000 02:05:00,4.305,53.653
26.1667,02JAN2000 02:10:00,4.294,49.242
26.25,02JAN2000 02:15:00,4.282,45.119
26.3333,02JAN2000 02:20:00,4.271,41.23
26.4167,02JAN2000 02:25:00,4.26,37.498
26.5,02JAN2000 02:30:00,4.25,34.068
26.5833,02JAN2000 02:35:00,4.24,31.126
26.6667,02JAN2000 02:40:00,4.23,28.343
26.75,02JAN2000 02:45:00,4.222,25.897
26.8333,02JAN2000 02:50:00,4.214,23.737
26.9167,02JAN2000 02:55:00,4.208,21.908
27.0,02JAN2000 03:00:00,4.2,20.383
27.0833,02JAN2000 03:05:00,4.194,18.999
27.1667,02JAN2000 03:10:00,4.188,17.794
27.25,02JAN2000 03:15:00,4.182,16.689
27.3333,02JAN2000 03:20:00,4.177,15.692
27.4167,02JAN2000 03:25:00,4.172,14.766
27.5,02JAN2000 03:30:00,4.166,13.911
27.5833,02JAN2000 03:35:00,4.161,13.124
27.6667,02JAN2000 03:40:00,4.156,12.413
27.75,02JAN2000 03:45:00,4.152,11.79
27.8333,02JAN2000 03:50:00,4.147,11.225
27.9167,02JAN2000 03:55:00,4.143,10.696
28.0,02JAN2000 04:00:00,4.14,10.216
28.0833,02JAN2000 04:05:00,4.136,9.782
28.1667,02JAN2000 04:10:00,4.133,9.384
28.25,02JAN2000 04:15:00,4.129,9.012
28.3333,02JAN2000 04:20:00,4.126,8.667
28.4167,02JAN2000 04:25:00,4.124,8.346
28.5,02JAN2000 04:30:00,4.121,8.043
28.5833,02JAN2000 04:35:00,4.118,7.758
28.6667,02JAN2000 04:40:00,4.116,7.494
28.75,02JAN2000 04:45:00,4.113,7.249
28.8333,02JAN2000 04:50:00,4.111,7.023
28.9167,02JAN2000 04:55:00,4.109,6.804
29.0,02JAN2000 05:00:00,4.107,6.602
29.0833,02JAN2000 05:05:00,4.104,6.405
29.1667,02JAN2000 05:10:00,4.102,6.216
29.25,02JAN2000 05:15:00,4.099,6.038
29.3333,02JAN2000 05:20:00,4.097,5.861
29.4167,02JAN2000 05:25:00,4.094,5.689
29.5,02JAN2000 05:30:00,4.092,5.5
29.5833,02JAN2000 05:35:00,4.089,5.297
29.6667,02JAN2000 05:40:00,4.086,5.144
29.75,02JAN2000 05:45:00,4.084,5.015
29.8333,02JAN2000 05:50:00,4.082,4.887
29.9167,02JAN2000 05:55:00,4.079,4.765
30.0,02JAN2000 06:00:00,4.077,4.646
30.0833,02JAN2000 06:05:00,4.075,4.532
30.1667,02JAN2000 06:10:00,4.073,4.421
30.25,02JAN2000 06:15:00,4.071,4.313
30.3333,02JAN2000 06:20:00,4.069,4.209
30.4167,02JAN2000 06:25:00,4.067,4.109
30.5,02JAN2000 06:30:00,4.065,4.01
30.5833,02JAN2000 06:35:00,4.063,3.917
30.6667,02JAN2000 06:40:00,4.061,3.828
30.75,02JAN2000 06:45:00,4.06,3.741
30.8333,02JAN2000 06:50:00,4.058,3.656
30.9167,02JAN2000 06:55:00,4.056,3.573
31.0,02JAN2000 07:00:00,4.054,3.492
31.0833,02JAN2000 07:05:00,4.051,3.411
31.1667,02JAN2000 07:10:00,4.049,3.335
31.25,02JAN2000 07:15:00,4.047,3.261
31.3333,02JAN2000 07:20:00,4.045,3.19
31.4167,02JAN2000 07:25:00,4.044,3.121
31.5,02JAN2000 07:30:00,4.042,3.054
31.5833,02JAN2000 07:35:00,4.04,2.99
31.6667,02JAN2000 07:40:00,4.038,2.928
31.75,02JAN2000 07:45:00,4.036,2.868
31.8333,02JAN2000 07:50:00,4.034,2.812
31.9167,02JAN2000 07:55:00,4.032,2.76
32.0,02JAN2000 08:00:00,4.031,2.709
32.0833,02JAN2000 08:05:00,4.03,2.66
32.1667,02JAN2000 08:10:00,4.029,2.613
32.25,02JAN2000 08:15:00,4.027,2.568
32.3333,02JAN2000 08:20:00,4.026,2.523
32.4167,02JAN2000 08:25:00,4.025,2.479
32.5,02JAN2000 08:30:00,4.023,2.436
32.5833,02JAN2000 08:35:00,4.022,2.394
32.6667,02JAN2000 08:40:00,4.021,2.352
32.75,02JAN2000 08:45:00,4.02,2.314
32.8333,02JAN2000 08:50:00,4.018,2.276
32.9167,02JAN2000 08:55:00,4.017,2.24
33.0,02JAN2000 09:00:00,4.016,2.205
33.0833,02JAN2000 09:05:00,4.015,2.17
33.1667,02JAN2000 09:10:00,4.013,2.135
33.25,02JAN2000 09:15:00,4.012,2.102
33.3333,02JAN2000 09:20:00,4.011,2.07
33.4167,02JAN2000 09:25:00,4.01,2.038
33.5,02JAN2000 09:30:00,4.008,2.007
33.5833,02JAN2000 09:35:00,4.007,1.976
33.6667,02JAN2000 09:40:00,4.006,1.946
33.75,02JAN2000 09:45:00,4.005,1.916
33.8333,02JAN2000 09:50:00,4.004,1.887
33.9167,02JAN2000 09:55:00,4.002,1.858
34.0,02JAN2000 10:00:00,4.001,1.83
34.0833,02JAN2000 10:05:00,4.0,1.802
34.1667,02JAN2000 10:10:00,3.999,1.775
34.25,02JAN2000 10:15:00,3.998,1.749
34.3333,02JAN2000 10:20:00,3.997,1.723
34.4167,02JAN2000 10:25:00,3.996,1.698
34.5,02JAN2000 10:30:00,3.995,1.673
34.5833,02JAN2000 10:35:00,3.994,1.649
34.6667,02JAN2000 10:40:00,3.994,1.625
34.75,02JAN2000 10:45:00,3.993,1.602
34.8333,02JAN2000 10:50:00,3.992,1.58
34.9167,02JAN2000 10:55:00,3.991,1.558
35.0,02JAN2000 11:00:00,3.99,1.537
35.0833,02JAN2000 11:05:00,3.989,1.517
35.1667,02JAN2000 11:10:00,3.988,1.497
35.25,02JAN2000 11:15:00,3.987,1.477
35.3333,02JAN2000 11:20:00,3.986,1.458
35.4167,02JAN2000 11:25:00,3.986,1.439
35.5,02JAN2000 11:30:00,3.985,1.421
35.5833,02JAN2000 11:35:00,3.984,1.402
35.6667,02JAN2000 11:40:00,3.983,1.385
35.75,02JAN2000 11:45:00,3.982,1.367
35.8333,02JAN2000 11:50:00,3.982,1.349
35.9167,02JAN2000 11:55:00,3.981,1.332
36.0,02JAN2000 12:00:00,3.98,1.315
36.0833,02JAN2000 12:05:00,3.979,1.298
36.1667,02JAN2000 12:10:00,3.978,1.281
36.25,02JAN2000 12:15:00,3.977,1.264
36.3333,02JAN2000 12:20:00,3.976,1.248
36.4167,02JAN2000 12:25:00,3.975,1.232
36.5,02JAN2000 12:30:00,3.974,1.216
36.5833,02JAN2000 12:35:00,3.973,1.201
36.6667,02JAN2000 12:40:00,3.972,1.185
36.75,02JAN2000 12:45:00,3.971,1.171
36.8333,02JAN2000 12:50:00,3.97,1.156
36.9167,02JAN2000 12:55:00,3.969,1.141
37.0,02JAN2000 13:00:00,3.968,1.127
37.0833,02JAN2000 13:05:00,3.967,1.113
37.1667,02JAN2000 13:10:00,3.967,1.099
37.25,02JAN2000 13:15:00,3.966,1.085
37.3333,02JAN2000 13:20:00,3.965,1.072
37.4167,02JAN2000 13:25:00,3.964,1.059
37.5,02JAN2000 13:30:00,3.963,1.046
37.5833,02JAN2000 13:35:00,3.962,1.033
37.6667,02JAN2000 13:40:00,3.962,1.021
37.75,02JAN2000 13:45:00,3.961,1.008
37.8333,02JAN2000 13:50:00,3.96,0.996
37.9167,02JAN2000 13:55:00,3.959,0.983
38.0,02JAN2000 14:00:00,3.959,0.972
38.0833,02JAN2000 14:05:00,3.958,0.96
38.1667,02JAN2000 14:10:00,3.957,0.948
38.25,02JAN2000 14:15:00,3.957,0.937
38.3333,02JAN2000 14:20:00,3.956,0.926
38.4167,02JAN2000 14:25:00,3.955,0.915
38.5,02JAN2000 14:30:00,3.954,0.905
38.5833,02JAN2000 14:35:00,3.954,0.895
38.6667,02JAN2000 14:40:00,3.953,0.885
38.75,02JAN2000 14:45:00,3.952,0.875
38.8333,02JAN2000 14:50:00,3.952,0.865
38.9167,02JAN2000 14:55:00,3.951,0.855
39.0,02JAN2000 15:00:00,3.95,0.846
39.0833,02JAN2000 15:05:00,3.949,0.837
39.1667,02JAN2000 15:10:00,3.949,0.827
39.25,02JAN2000 15:15:00,3.948,0.819
39.3333,02JAN2000 15:20:00,3.947,0.81
39.4167,02JAN2000 15:25:00,3.947,0.801
39.5,02JAN2000 15:30:00,3.946,0.794
39.5833,02JAN2000 15:35:00,3.945,0.786
39.6667,02JAN2000 15:40:00,3.945,0.778
39.75,02JAN2000 15:45:00,3.944,0.77
39.8333,02JAN2000 15:50:00,3.943,0.762
39.9167,02JAN2000 15:55:00,3.942,0.755
40.0,02JAN2000 16:00:00,3.942,0.748
40.0833,02JAN2000 16:05:00,3.941,0.741
40.1667,02JAN2000 16:10:00,3.941,0.734
40.25,02JAN2000 16:15:00,3.94,0.727
40.3333,02JAN2000 16:20:00,3.939,0.719
40.4167,02JAN2000 16:25:00,3.938,0.713
40.5,02JAN2000 16:30:00,3.937,0.706
40.5833,02JAN2000 16:35:00,3.937,0.699
40.6667,02JAN2000 16:40:00,3.936,0.692
40.75,02JAN2000 16:45:00,3.935,0.686
40.8333,02JAN2000 16:50:00,3.935,0.679
40.9167,02JAN2000 16:55:00,3.934,0.673
41.0,02JAN2000 17:00:00,3.933,0.667
41.0833,02JAN2000 17:05:00,3.932,0.661
41.1667,02JAN2000 17:10:00,3.932,0.655
41.25,02JAN2000 17:15:00,3.931,0.648
41.3333,02JAN2000 17:20:00,3.93,0.642
41.4167,02JAN2000 17:25:00,3.929,0.636
41.5,02JAN2000 17:30:00,3.929,0.631
41.5833,02JAN2000 17:35:00,3.928,0.625
41.6667,02JAN2000 17:40:00,3.927,0.619
41.75,02JAN2000 17:45:00,3.926,0.613
41.8333,02JAN2000 17:50:00,3.926,0.608
41.9167,02JAN2000 17:55:00,3.925,0.602
42.0,02JAN2000 18:00:00,3.924,0.597
42.0833,02JAN2000 18:05:00,3.923,0.591
42.1667,02JAN2000 18:10:00,3.923,0.586
42.25,02JAN2000 18:15:00,3.922,0.581
42.3333,02JAN2000 18:20:00,3.921,0.576
42.4167,02JAN2000 18:25:00,3.921,0.571
42.5,02JAN2000 18:30:00,3.92,0.565
42.5833,02JAN2000 18:35:00,3.919,0.561
42.6667,02JAN2000 18:40:00,3.919,0.556
42.75,02JAN2000 18:45:00,3.918,0.551
42.8333,02JAN2000 18:50:00,3.917,0.546
42.9167,02JAN2000 18:55:00,3.917,0.542
43.0,02JAN2000 19:00:00,3.916,0.537
43.0833,02JAN2000 19:05:00,3.915,0.532
43.1667,02JAN2000 19:10:00,3.915,0.528
43.25,02JAN2000 19:15:00,3.914,0.523
43.3333,02JAN2000 19:20:00,3.913,0.519
43.4167,02JAN2000 19:25:00,3.912,0.515
43.5,02JAN2000 19:30:00,3.912,0.51
43.5833,02JAN2000 19:35:00,3.911,0.506
43.6667,02JAN2000 19:40:00,3.91,0.502
43.75,02JAN2000 19:45:00,3.91,0.498
43.8333,02JAN2000 19:50:00,3.909,0.494
43.9167,02JAN2000 19:55:00,3.909,0.49
44.0,02JAN2000 20:00:00,3.908,0.486
44.0833,02JAN2000 20:05:00,3.907,0.482
44.1667,02JAN2000 20:10:00,3.907,0.478
44.25,02JAN2000 20:15:00,3.906,0.474
44.3333,02JAN2000 20:20:00,3.906,0.47
44.4167,02JAN2000 20:25:00,3.905,0.467
44.5,02JAN2000 20:30:00,3.904,0.463
44.5833,02JAN2000 20:35:00,3.904,0.459
44.6667,02JAN2000 20:40:00,3.903,0.456
44.75,02JAN2000 20:45:00,3.903,0.452
44.8333,02JAN2000 20:50:00,3.902,0.448
44.9167,02JAN2000 20:55:00,3.901,0.445
45.0,02JAN2000 21:00:00,3.901,0.441
45.0833,02JAN2000 21:05:00,3.9,0.438
