time_h,date,stage,flow
4.9167,01JAN2000 04:55:00,1.989,1770.823
5.0,01JAN2000 05:00:00,1.989,1648.001
5.0833,01JAN2000 05:05:00,1.989,1536.381
5.1667,01JAN2000 05:10:00,1.989,1434.76
5.25,01JAN2000 05:15:00,1.988,1342.047
5.3333,01JAN2000 05:20:00,1.988,1257.043
5.4167,01JAN2000 05:25:00,1.988,1178.872
5.5,01JAN2000 05:30:00,1.988,1106.807
5.5833,01JAN2000 05:35:00,1.988,1040.296
5.6667,01JAN2000 05:40:00,1.988,978.8
5.75,01JAN2000 05:45:00,1.988,921.602
5.8333,01JAN2000 05:50:00,1.988,868.664
5.9167,01JAN2000 05:55:00,1.988,815.436
6.0,01JAN2000 06:00:00,1.988,773.038
6.0833,01JAN2000 06:05:00,1.988,732.592
6.1667,01JAN2000 06:10:00,1.988,694.212
6.25,01JAN2000 06:15:00,1.988,658.341
6.3333,01JAN2000 06:20:00,1.988,624.912
6.4167,01JAN2000 06:25:00,1.988,593.85
6.5,01JAN2000 06:30:00,1.988,564.92
6.5833,01JAN2000 06:35:00,1.988,537.967
6.6667,01JAN2000 06:40:00,1.988,512.737
6.75,01JAN2000 06:45:00,1.988,489.155
6.8333,01JAN2000 06:50:00,1.988,467.125
6.9167,01JAN2000 06:55:00,1.988,446.662
7.0,01JAN2000 07:00:00,1.987,427.472
7.0833,01JAN2000 07:05:00,1.987,409.491
7.1667,01JAN2000 07:10:00,1.987,392.66
7.25,01JAN2000 07:15:00,1.987,376.992
7.3333,01JAN2000 07:20:00,1.986,362.185
7.4167,01JAN2000 07:25:00,1.973,348.267
7.5,01JAN2000 07:30:00,1.962,335.135
7.5833,01JAN2000 07:35:00,1.95,322.841
7.6667,01JAN2000 07:40:00,1.936,311.306
7.75,01JAN2000 07:45:00,1.926,300.342
7.8333,01JAN2000 07:50:00,1.915,290.026
7.9167,01JAN2000 07:55:00,1.905,280.262
8.0,01JAN2000 08:00:00,1.896,270.999
8.0833,01JAN2000 08:05:00,1.887,262.219
8.1667,01JAN2000 08:10:00,1.878,253.885
8.25,01JAN2000 08:15:00,1.87,245.968
8.3333,01JAN2000 08:20:00,1.862,238.435
8.4167,01JAN2000 08:25:00,1.854,231.26
8.5,01JAN2000 08:30:00,1.847,224.422
8.5833,01JAN2000 08:35:00,1.839,217.907
8.6667,01JAN2000 08:40:00,1.833,211.677
8.75,01JAN2000 08:45:00,1.826,205.713
8.8333,01JAN2000 08:50:00,1.82,200.018
8.9167,01JAN2000 08:55:00,1.814,194.558
9.0,01JAN2000 09:00:00,1.808,189.332
9.0833,01JAN2000 09:05:00,1.802,184.334
9.1667,01JAN2000 09:10:00,1.797,179.555
9.25,01JAN2000 09:15:00,1.793,174.968
9.3333,01JAN2000 09:20:00,1.789,170.56
9.4167,01JAN2000 09:25:00,1.784,166.33
9.5,01JAN2000 09:30:00,1.78,162.276
9.5833,01JAN2000 09:35:00,1.776,158.385
9.6667,01JAN2000 09:40:00,1.772,154.644
9.75,01JAN2000 09:45:00,1.769,151.043
9.8333,01JAN2000 09:50:00,1.765,147.571
9.9167,01JAN2000 09:55:00,1.762,144.225
10.0,01JAN2000 10:00:00,1.758,141.0
10.0833,01JAN2000 10:05:00,1.755,137.885
10.1667,01JAN2000 10:10:00,1.751,134.878
10.25,01JAN2000 10:15:00,1.748,131.974
10.3333,01JAN2000 10:20:00,1.745,129.17
10.4167,01JAN2000 10:25:00,1.742,126.46
10.5,01JAN2000 10:30:00,1.739,123.746
10.5833,01JAN2000 10:35:00,1.737,121.213
10.6667,01JAN2000 10:40:00,1.734,118.778
10.75,01JAN2000 10:45:00,1.731,116.424
10.8333,01JAN2000 10:50:00,1.729,114.149
10.9167,01JAN2000 10:55:00,1.726,111.947
11.0,01JAN2000 11:00:00,1.724,109.82
11.0833,01JAN2000 11:05:00,1.721,107.764
11.1667,01JAN2000 11:10:00,1.719,105.773
11.25,01JAN2000 11:15:00,1.717,103.84
11.3333,01JAN2000 11:20:00,1.715,101.965
11.4167,01JAN2000 11:25:00,1.713,100.148
11.5,01JAN2000 11:30:00,1.711,98.383
11.5833,01JAN2000 11:35:00,1.709,96.671
11.6667,01JAN2000 11:40:00,1.707,95.003
11.75,01JAN2000 11:45:00,1.705,93.392
11.8333,01JAN2000 11:50:00,1.703,91.828
11.9167,01JAN2000 11:55:00,1.701,90.306
12.0,01JAN2000 12:00:00,1.7,88.825
12.0833,01JAN2000 12:05:00,1.698,87.387
12.1667,01JAN2000 12:10:00,1.696,85.987
12.25,01JAN2000 12:15:00,1.695,84.624
12.3333,01JAN2000 12:20:00,1.693,83.296
12.4167,01JAN2000 12:25:00,1.692,82.009
12.5,01JAN2000 12:30:00,1.69,80.754
12.5833,01JAN2000 12:35:00,1.689,79.535
12.6667,01JAN2000 12:40:00,1.687,78.346
12.75,01JAN2000 12:45:00,1.686,77.188
12.8333,01JAN2000 12:50:00,1.684,76.06
12.9167,01JAN2000 12:55:00,1.683,74.96
13.0,01JAN2000 13:00:00,1.682,73.888
13.0833,01JAN2000 13:05:00,1.68,72.842
13.1667,01JAN2000 13:10:00,1.679,71.819
13.25,01JAN2000 13:15:00,1.678,70.811
13.3333,01JAN2000 13:20:00,1.677,69.83
13.4167,01JAN2000 13:25:00,1.675,68.887
13.5,01JAN2000 13:30:00,1.674,67.966
13.5833,01JAN2000 13:35:00,1.673,67.056
13.6667,01JAN2000 13:40:00,1.672,66.163
13.75,01JAN2000 13:45:00,1.671,65.289
13.8333,01JAN2000 13:50:00,1.67,64.436
13.9167,01JAN2000 13:55:00,1.668,63.6
14.0,01JAN2000 14:00:00,1.667,62.783
