time_h,date,stage,flow
-0.0,01JAN2000 00:00:00,112.122,0.0
0.0833,01JAN2000 00:05:00,112.346,0.0
0.1667,01JAN2000 00:10:00,112.346,0.0
0.25,01JAN2000 00:15:00,112.346,0.0
0.3333,01JAN2000 00:20:00,112.346,0.0
0.4167,01JAN2000 00:25:00,112.346,0.0
0.5,01JAN2000 00:30:00,112.346,0.0
0.5833,01JAN2000 00:35:00,112.346,0.0
0.6667,01JAN2000 00:40:00,112.346,0.0
0.75,01JAN2000 00:45:00,112.346,0.0
0.8333,01JAN2000 00:50:00,112.346,0.0
0.9167,01JAN2000 00:55:00,112.346,0.0
1.0,01JAN2000 01:00:00,112.346,0.0
1.0833,01JAN2000 01:05:00,112.346,0.0
1.1667,01JAN2000 01:10:00,112.346,0.0
1.25,01JAN2000 01:15:00,112.346,0.0
1.3333,01JAN2000 01:20:00,112.346,0.0
1.4167,01JAN2000 01:25:00,112.346,0.0
1.5,01JAN2000 01:30:00,112.346,0.0
1.5833,01JAN2000 01:35:00,112.346,0.0
1.6667,01JAN2000 01:40:00,112.346,0.0
1.75,01JAN2000 01:45:00,112.346,0.0
1.8333,01JAN2000 01:50:00,112.346,0.0
1.9167,01JAN2000 01:55:00,112.346,0.0
2.0,01JAN2000 02:00:00,112.346,0.0
2.0833,01JAN2000 02:05:00,112.243,0.0
2.1667,01JAN2000 02:10:00,112.243,0.0
2.25,01JAN2000 02:15:00,112.243,0.0
2.3333,01JAN2000 02:20:00,112.243,0.0
2.4167,01JAN2000 02:25:00,112.243,0.0
2.5,01JAN2000 02:30:00,112.243,0.0
2.5833,01JAN2000 02:35:00,112.243,0.0
2.6667,01JAN2000 02:40:00,112.243,0.0
2.75,01JAN2000 02:45:00,112.243,0.0
2.8333,01JAN2000 02:50:00,112.243,0.0
2.9167,01JAN2000 02:55:00,112.243,0.0
3.0,01JAN2000 03:00:00,112.243,0.0
3.0833,01JAN2000 03:05:00,112.243,0.0
3.1667,01JAN2000 03:10:00,112.243,0.0
3.25,01JAN2000 03:15:00,112.243,0.0
3.3333,01JAN2000 03:20:00,112.243,0.0
3.4167,01JAN2000 03:25:00,112.243,0.0
3.5,01JAN2000 03:30:00,112.243,0.0
3.5833,01JAN2000 03:35:00,112.243,0.0
3.6667,01JAN2000 03:40:00,112.243,0.0
3.75,01JAN2000 03:45:00,112.243,0.0
3.8333,01JAN2000 03:50:00,112.243,0.0
3.9167,01JAN2000 03:55:00,112.243,0.0
4.0,01JAN2000 04:00:00,112.243,0.0
4.0833,01JAN2000 04:05:00,112.243,0.0
4.1667,01JAN2000 04:10:00,112.243,0.0
4.25,01JAN2000 04:15:00,112.243,0.0
4.3333,01JAN2000 04:20:00,112.243,0.0
4.4167,01JAN2000 04:25:00,112.243,0.0
4.5,01JAN2000 04:30:00,112.243,0.0
4.5833,01JAN2000 04:35:00,112.243,0.0
4.6667,01JAN2000 04:40:00,112.243,0.0
4.75,01JAN2000 04:45:00,112.243,0.0
4.8333,01JAN2000 04:50:00,112.243,0.0
4.9167,01JAN2000 04:55:00,112.243,0.0
5.0,01JAN2000 05:00:00,112.243,0.0
5.0833,01JAN2000 05:05:00,112.243,0.0
5.1667,01JAN2000 05:10:00,112.243,0.0
5.25,01JAN2000 05:15:00,112.243,0.0
5.3333,01JAN2000 05:20:00,112.243,0.0
5.4167,01JAN2000 05:25:00,112.243,0.0
5.5,01JAN2000 05:30:00,112.243,0.0
5.5833,01JAN2000 05:35:00,112.243,0.0
5.6667,01JAN2000 05:40:00,112.346,0.0
5.75,01JAN2000 05:45:00,112.243,0.0
5.8333,01JAN2000 05:50:00,112.243,0.0
5.9167,01JAN2000 05:55:00,112.243,0.0
6.0,01JAN2000 06:00:00,112.243,0.0
6.0833,01JAN2000 06:05:00,112.346,0.0
6.1667,01JAN2000 06:10:00,112.346,0.0
6.25,01JAN2000 06:15:00,112.346,0.0
6.3333,01JAN2000 06:20:00,112.346,0.0
6.4167,01JAN2000 06:25:00,112.346,0.0
6.5,01JAN2000 06:30:00,112.346,0.0
6.5833,01JAN2000 06:35:00,112.346,0.0
6.6667,01JAN2000 06:40:00,112.346,0.0
6.75,01JAN2000 06:45:00,112.346,0.0
6.8333,01JAN2000 06:50:00,112.346,0.0
6.9167,01JAN2000 06:55:00,112.346,0.0
7.0,01JAN2000 07:00:00,112.346,0.0
7.0833,01JAN2000 07:05:00,112.346,0.0
7.1667,01JAN2000 07:10:00,112.346,0.0
7.25,01JAN2000 07:15:00,112.346,0.0
7.3333,01JAN2000 07:20:00,112.346,0.0
7.4167,01JAN2000 07:25:00,112.346,0.0
7.5,01JAN2000 07:30:00,112.243,0.0
7.5833,01JAN2000 07:35:00,112.243,0.0
7.6667,01JAN2000 07:40:00,112.346,0.0
7.75,01JAN2000 07:45:00,112.243,0.0
7.8333,01JAN2000 07:50:00,112.243,0.0
7.9167,01JAN2000 07:55:00,112.243,0.0
8.0,01JAN2000 08:00:00,112.243,0.0
8.0833,01JAN2000 08:05:00,112.243,0.0
8.1667,01JAN2000 08:10:00,112.243,0.0
8.25,01JAN2000 08:15:00,112.243,0.0
8.3333,01JAN2000 08:20:00,112.243,0.0
8.4167,01JAN2000 08:25:00,112.243,0.0
8.5,01JAN2000 08:30:00,112.243,0.0
8.5833,01JAN2000 08:35:00,112.243,0.0
8.6667,01JAN2000 08:40:00,112.243,0.0
8.75,01JAN2000 08:45:00,112.243,0.0
8.8333,01JAN2000 08:50:00,112.243,0.0
8.9167,01JAN2000 08:55:00,112.243,0.0
9.0,01JAN2000 09:00:00,112.243,0.0
9.0833,01JAN2000 09:05:00,112.243,0.0
9.1667,01JAN2000 09:10:00,112.243,0.0
9.25,01JAN2000 09:15:00,112.243,0.0
9.3333,01JAN2000 09:20:00,112.243,0.0
9.4167,01JAN2000 09:25:00,112.243,0.0
9.5,01JAN2000 09:30:00,112.243,0.0
9.5833,01JAN2000 09:35:00,112.243,0.0
9.6667,01JAN2000 09:40:00,112.243,0.0
9.75,01JAN2000 09:45:00,112.243,0.0
9.8333,01JAN2000 09:50:00,112.243,0.0
9.9167,01JAN2000 09:55:00,112.243,0.0
10.0,01JAN2000 10:00:00,112.243,0.0
10.0833,01JAN2000 10:05:00,112.243,0.0
10.1667,01JAN2000 10:10:00,112.243,0.0
10.25,01JAN2000 10:15:00,112.243,0.0
10.3333,01JAN2000 10:20:00,112.243,0.0
10.4167,01JAN2000 10:25:00,112.243,0.0
10.5,01JAN2000 10:30:00,112.243,0.0
10.5833,01JAN2000 10:35:00,112.243,0.0
10.6667,01JAN2000 10:40:00,112.242,0.0
10.75,01JAN2000 10:45:00,112.242,0.0
10.8333,01JAN2000 10:50:00,112.242,0.0
10.9167,01JAN2000 10:55:00,112.242,0.0
11.0,01JAN2000 11:00:00,112.242,0.0
11.0833,01JAN2000 11:05:00,112.242,0.0
11.1667,01JAN2000 11:10:00,112.242,0.0
11.25,01JAN2000 11:15:00,112.242,0.0
11.3333,01JAN2000 11:20:00,112.242,0.0
11.4167,01JAN2000 11:25:00,112.242,0.0
11.5,01JAN2000 11:30:00,112.242,0.0
11.5833,01JAN2000 11:35:00,112.242,0.0
11.6667,01JAN2000 11:40:00,112.242,0.0
11.75,01JAN2000 11:45:00,112.242,0.0
11.8333,01JAN2000 11:50:00,112.242,0.0
11.9167,01JAN2000 11:55:00,112.242,0.0
12.0,01JAN2000 12:00:00,112.242,0.0
12.0833,01JAN2000 12:05:00,112.242,0.0
12.1667,01JAN2000 12:10:00,112.242,0.0
12.25,01JAN2000 12:15:00,112.242,0.0
12.3333,01JAN2000 12:20:00,112.242,0.0
12.4167,01JAN2000 12:25:00,112.242,0.0
12.5,01JAN2000 12:30:00,112.242,0.0
12.5833,01JAN2000 12:35:00,112.242,0.0
12.6667,01JAN2000 12:40:00,112.242,0.0
12.75,01JAN2000 12:45:00,112.242,0.0
12.8333,01JAN2000 12:50:00,112.242,0.0
12.9167,01JAN2000 12:55:00,112.242,0.0
13.0,01JAN2000 13:00:00,112.242,0.0
13.0833,01JAN2000 13:05:00,112.242,0.0
13.1667,01JAN2000 13:10:00,112.242,0.0
13.25,01JAN2000 13:15:00,112.242,0.0
13.3333,01JAN2000 13:20:00,112.242,0.0
13.4167,01JAN2000 13:25:00,112.242,0.0
13.5,01JAN2000 13:30:00,112.242,0.0
13.5833,01JAN2000 13:35:00,112.242,0.0
13.6667,01JAN2000 13:40:00,112.242,0.0
13.75,01JAN2000 13:45:00,112.242,0.0
13.8333,01JAN2000 13:50:00,112.242,0.0
13.9167,01JAN2000 13:55:00,112.242,0.0
14.0,01JAN2000 14:00:00,112.242,0.0
