time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
12.8333,01JAN2000 12:50:00,0.613,0.613,23.044,23.0,85.0,23.0,0.613,0.037
12.9167,01JAN2000 12:55:00,0.695,0.695,23.038,23.0,85.0,23.0,0.695,0.042
13.0,01JAN2000 13:00:00,0.786,0.786,23.05,23.0,85.0,23.0,0.786,0.047
13.0833,01JAN2000 13:05:00,0.235,0.235,23.057,23.0,85.0,23.0,0.235,0.016
13.1667,01JAN2000 13:10:00,0.628,0.628,23.038,23.0,85.0,23.0,0.628,0.037
13.25,01JAN2000 13:15:00,0.559,0.559,23.04,23.0,85.0,23.0,0.559,0.034
13.3333,01JAN2000 13:20:00,0.614,0.614,23.04,23.0,85.0,23.0,0.614,0.036
13.4167,01JAN2000 13:25:00,0.636,0.636,23.043,23.0,85.0,23.0,0.636,0.038
13.5,01JAN2000 13:30:00,0.622,0.622,23.037,23.0,85.0,23.0,0.622,0.037
13.5833,01JAN2000 13:35:00,0.365,0.365,23.046,23.0,85.0,23.0,0.365,0.023
13.6667,01JAN2000 13:40:00,0.623,0.623,23.035,23.0,85.0,23.0,0.623,0.038
13.75,01JAN2000 13:45:00,0.569,0.569,23.034,23.0,85.0,23.0,0.569,0.035
13.8333,01JAN2000 13:50:00,0.562,0.562,23.035,23.0,85.0,23.0,0.562,0.034
13.9167,01JAN2000 13:55:00,0.507,0.507,23.036,23.0,85.0,23.0,0.507,0.031
14.0,01JAN2000 14:00:00,0.507,0.507,23.036,23.0,85.0,23.0,0.507,0.031
