time_h,date,stage,flow
-0.0,01JAN2000 00:00:00,1.356,0.0
0.0833,01JAN2000 00:05:00,1.356,0.0
0.1667,01JAN2000 00:10:00,1.356,0.0
0.25,01JAN2000 00:15:00,1.356,0.0
0.3333,01JAN2000 00:20:00,1.356,0.0
0.4167,01JAN2000 00:25:00,1.356,0.0
0.5,01JAN2000 00:30:00,1.356,0.0
0.5833,01JAN2000 00:35:00,1.356,0.0
0.6667,01JAN2000 00:40:00,1.356,0.0
0.75,01JAN2000 00:45:00,1.356,0.0
0.8333,01JAN2000 00:50:00,1.356,0.0
0.9167,01JAN2000 00:55:00,1.356,0.0
1.0,01JAN2000 01:00:00,1.356,0.0
1.0833,01JAN2000 01:05:00,1.356,0.0
1.1667,01JAN2000 01:10:00,1.356,0.0
1.25,01JAN2000 01:15:00,1.356,0.0
1.3333,01JAN2000 01:20:00,1.356,0.0
1.4167,01JAN2000 01:25:00,1.356,0.0
1.5,01JAN2000 01:30:00,1.356,0.0
1.5833,01JAN2000 01:35:00,1.356,0.0
1.6667,01JAN2000 01:40:00,1.356,0.0
1.75,01JAN2000 01:45:00,1.356,0.0
1.8333,01JAN2000 01:50:00,1.356,0.0
1.9167,01JAN2000 01:55:00,1.356,0.0
2.0,01JAN2000 02:00:00,1.356,0.0
2.0833,01JAN2000 02:05:00,1.356,0.0
2.1667,01JAN2000 02:10:00,1.356,0.0
2.25,01JAN2000 02:15:00,1.356,1432.169
2.3333,01JAN2000 02:20:00,1.356,13670.491
2.4167,01JAN2000 02:25:00,1.877,19000.33
2.5,01JAN2000 02:30:00,2.425,20552.068
2.5833,01JAN2000 02:35:00,2.425,20913.299
2.6667,01JAN2000 02:40:00,2.425,20184.277
2.75,01JAN2000 02:45:00,2.5,18812.893
2.8333,01JAN2000 02:50:00,2.5,17256.715
2.9167,01JAN2000 02:55:00,2.512,15799.794
3.0,01JAN2000 03:00:00,2.535,14377.585
3.0833,01JAN2000 03:05:00,2.542,13077.719
3.1667,01JAN2000 03:10:00,2.542,11910.94
3.25,01JAN2000 03:15:00,2.54,10895.739
3.3333,01JAN2000 03:20:00,2.537,10008.828
3.4167,01JAN2000 03:25:00,2.535,9167.622
3.5,01JAN2000 03:30:00,2.534,8340.848
3.5833,01JAN2000 03:35:00,2.532,7545.913
3.6667,01JAN2000 03:40:00,2.399,6801.823
3.75,01JAN2000 03:45:00,2.286,6131.612
3.8333,01JAN2000 03:50:00,2.174,5516.423
3.9167,01JAN2000 03:55:00,2.084,4949.856
4.0,01JAN2000 04:00:00,2.03,4431.694
4.0833,01JAN2000 04:05:00,2.01,3956.793
4.1667,01JAN2000 04:10:00,2.002,3541.736
4.25,01JAN2000 04:15:00,1.998,3184.778
4.3333,01JAN2000 04:20:00,1.996,2879.188
4.4167,01JAN2000 04:25:00,1.994,2617.302
4.5,01JAN2000 04:30:00,1.992,2392.172
4.5833,01JAN2000 04:35:00,1.991,2195.568
4.6667,01JAN2000 04:40:00,1.99,2023.464
4.75,01JAN2000 04:45:00,1.99,1871.494
4.8333,01JAN2000 04:50:00,1.989,1735.577
