hours,200yr,500yr,1000yr,10000yr,PMF
26.499999999941792,414.018130438022,513.1643676412125,604.2121309988654,1094.4627594335336,3219.585348894232
26.58333333337214,409.3958225981582,507.3375468885559,597.1870363835404,1080.0755345705459,3169.238817902702
26.66666666662786,404.8334476327542,501.5345776893908,590.1507874542242,1065.660801265156,3117.0697429419165
26.750000000058208,400.32109502076725,495.7447535748126,583.0964947481089,1051.2643019065483,3063.042864893978
26.83333333331393,395.84728039438676,489.9574449698383,576.0189544627206,1036.9253622633214,3007.1705426907643
26.916666666744277,391.4013145236072,484.1650700164573,568.9179448210917,1022.681988350355,2949.544954905814
27.0,386.9726213552812,478.3622097517218,561.7968124001212,1008.5659851434219,2890.311608871569
27.083333333255723,382.5514780675107,472.5464252093026,554.6629425724325,994.6013376383842,2829.658756307602
27.16666666668607,378.13002976866346,466.7189682991487,547.5278801129014,980.8023031708395,2767.805581521925
27.249999999941792,373.7032534510016,460.88500963664376,540.4068687331484,967.1716850077223,2704.9895226709373
27.33333333337214,369.2695040813419,455.0532797256458,533.3179311499977,953.6996062032736,2641.4537401872335
27.41666666662786,364.83050355859046,449.2353214180974,526.2807798854844,940.3629428010511,2577.436403885808
27.500000000058208,360.39089950555854,443.44463534037624,519.3157555184162,927.125663640486,2513.163052502172
27.58333333331393,355.95762554184347,437.6958790176859,512.4428104625838,913.9404907583089,2448.8421378661915
27.666666666744277,351.5392359996019,432.0041227759542,505.6804733433537,900.7522214066258,2384.662995559225
27.75,347.1452862552868,426.38409427036356,499.0447693956296,887.5026329819914,2320.7954002430743
27.833333333255723,342.7857753107898,420.84944689764404,492.5481526759088,874.1363279551767,2257.3902968408934
27.91666666668607,338.47066377985703,415.41232288003476,486.1985476237027,860.606495645097,2194.581658225919
27.999999999941792,334.2094843257524,410.08474632030135,479.99858810664887,846.879569768576,2132.4894041500493
28.08333333337214,330.0110417415278,404.87415256396196,473.9451166108974,832.9381000653855,2071.2230204175944
28.16666666662786,325.88316567160376,399.7849342751198,468.028994458975,818.7816276948789,2010.8852368042303
28.250000000058208,321.83246329082607,394.8178976664466,462.2352710905997,804.4257569799696,1951.575032045685
28.33333333331393,317.8640416303308,389.969955918424,456.5437426076222,789.8998563360213,1893.3893670036082
28.416666666744277,313.9812167564759,385.2340216744464,450.92988657741523,775.2439049523315,1836.4233401018996
28.5,310.1852667411192,380.5991402158003,445.36610616996256,760.5049768439461,1780.7688156200236
28.583333333255723,306.4752919697793,376.0508683107396,439.82317424792535,745.7337667470606,1726.5118938577484
28.66666666668607,302.8482189785481,371.57185856694736,434.2717524554582,730.9814478892904,1673.7297874510489
28.749999999941792,299.2989418490504,367.14258975650085,428.68379343510935,716.2970365681515,1622.487701867638
28.83333333337214,295.82056084322016,362.74219024609005,423.0338643164382,701.7253414193267,1572.8362136323055
28.91666666662786,292.4046646819191,358.3493191102842,417.3028983455416,687.305504697562,1524.8094645984136
29.000000000058208,289.04161141874613,353.9430821921327,411.47580559301434,673.0700978901743,1478.4243165261373
29.08333333331393,285.72078493841826,349.50396011045336,405.5431420744768,659.0447088434594,1433.6804780197695
29.166666666744277,282.4308284894439,345.01471233338,399.5015665223097,645.2479466822072,1390.5615254474965
29.25,279.1598748516052,340.4612027119939,393.35377547406233,631.6917906737807,1349.0366698603457
29.333333333255723,275.895800764399,335.83307695953323,387.10801533540075,618.3822172000702,1309.063061021272
29.41666666668607,272.62653006092916,331.12422051872375,380.77726159131527,605.3200505482508,1270.5883775746056
29.499999999941792,269.34039637663454,326.3329413214881,374.37817175095824,592.5019912099453,1233.5534495990978
29.58333333337214,266.0265557509072,321.4618548265671,367.9299355963376,579.9217735966818,1197.8947047210697
29.66666666662786,262.6754182817395,316.51749029194224,361.45314179757236,567.5713923579398,1163.5463069059674
29.750000000058208,259.27905259864804,311.5096758332283,354.96875707478415,555.4423174258121,1130.441938494615
29.83333333331393,255.83151484909806,306.45078514935847,348.4972800996569,543.5266006092872,1098.5162361957255
29.916666666744277,252.32908809577356,301.35493563665375,342.0580957097841,531.8177699132209,1067.7059179664088
