time_h,date,stage,flow
22.25,01JAN2000 22:15:00,122.909,4528.82
22.3333,01JAN2000 22:20:00,122.877,4495.14
22.4167,01JAN2000 22:25:00,122.844,4462.36
22.5,01JAN2000 22:30:00,122.817,4430.55
22.5833,01JAN2000 22:35:00,122.785,4399.759
22.6667,01JAN2000 22:40:00,122.753,4370.11
22.75,01JAN2000 22:45:00,122.727,4341.64
22.8333,01JAN2000 22:50:00,122.701,4314.35
22.9167,01JAN2000 22:55:00,122.674,4288.25
23.0,01JAN2000 23:00:00,122.648,4263.33
23.0833,01JAN2000 23:05:00,122.628,4239.59
23.1667,01JAN2000 23:10:00,122.607,4217.02
23.25,01JAN2000 23:15:00,122.581,4195.55
23.3333,01JAN2000 23:20:00,122.56,4175.14
23.4167,01JAN2000 23:25:00,122.545,4155.72
23.5,01JAN2000 23:30:00,122.524,4137.24
23.5833,01JAN2000 23:35:00,122.509,4119.64
23.6667,01JAN2000 23:40:00,122.488,4102.83
23.75,01JAN2000 23:45:00,122.473,4086.74
23.8333,01JAN2000 23:50:00,122.458,4071.34
23.9167,01JAN2000 23:55:00,122.442,4056.82
24.0,02JAN2000 00:00:00,122.427,4043.37
24.0833,02JAN2000 00:05:00,122.417,4030.089
24.1667,02JAN2000 00:10:00,122.402,4016.07
24.25,02JAN2000 00:15:00,122.381,3999.83
24.3333,02JAN2000 00:20:00,122.361,3979.511
24.4167,02JAN2000 00:25:00,122.336,3955.8
24.5,02JAN2000 00:30:00,122.311,3930.37
24.5833,02JAN2000 00:35:00,122.285,3904.63
24.6667,02JAN2000 00:40:00,122.26,3879.761
24.75,02JAN2000 00:45:00,122.235,3856.04
24.8333,02JAN2000 00:50:00,122.21,3834.159
24.9167,02JAN2000 00:55:00,122.19,3814.28
25.0,02JAN2000 01:00:00,122.17,3795.05
25.0833,02JAN2000 01:05:00,122.151,3775.721
25.1667,02JAN2000 01:10:00,122.126,3755.59
25.25,02JAN2000 01:15:00,122.106,3734.27
25.3333,02JAN2000 01:20:00,122.081,3711.41
25.4167,02JAN2000 01:25:00,122.052,3686.631
25.5,02JAN2000 01:30:00,122.027,3659.68
25.5833,02JAN2000 01:35:00,121.992,3630.339
25.6667,02JAN2000 01:40:00,121.957,3598.45
25.75,02JAN2000 01:45:00,121.918,3563.95
25.8333,02JAN2000 01:50:00,121.879,3526.861
25.9167,02JAN2000 01:55:00,121.835,3487.319
26.0,02JAN2000 02:00:00,121.786,3445.53
26.0833,02JAN2000 02:05:00,121.738,3401.7
26.1667,02JAN2000 02:10:00,121.689,3356.061
26.25,02JAN2000 02:15:00,121.631,3308.83
26.3333,02JAN2000 02:20:00,121.568,3260.149
26.4167,02JAN2000 02:25:00,121.502,3210.111
26.5,02JAN2000 02:30:00,121.436,3158.7
26.5833,02JAN2000 02:35:00,121.365,3105.901
26.6667,02JAN2000 02:40:00,121.291,3051.699
26.75,02JAN2000 02:45:00,121.216,2996.1
26.8333,02JAN2000 02:50:00,121.139,2939.12
26.9167,02JAN2000 02:55:00,121.06,2880.851
27.0,02JAN2000 03:00:00,120.975,2821.4
27.0833,02JAN2000 03:05:00,120.889,2760.908
27.1667,02JAN2000 03:10:00,120.803,2699.53
27.25,02JAN2000 03:15:00,120.716,2637.45
27.3333,02JAN2000 03:20:00,120.622,2574.851
27.4167,02JAN2000 03:25:00,120.532,2511.918
27.5,02JAN2000 03:30:00,120.44,2448.85
27.5833,02JAN2000 03:35:00,120.344,2385.83
27.6667,02JAN2000 03:40:00,120.251,2323.071
27.75,02JAN2000 03:45:00,120.154,2260.74
27.8333,02JAN2000 03:50:00,120.06,2198.999
27.9167,02JAN2000 03:55:00,119.967,2138.01
28.0,02JAN2000 04:00:00,119.87,2077.89
28.0833,02JAN2000 04:05:00,119.777,2018.731
28.1667,02JAN2000 04:10:00,119.683,1960.619
28.25,02JAN2000 04:15:00,119.589,1903.62
28.3333,02JAN2000 04:20:00,119.497,1847.79
28.4167,02JAN2000 04:25:00,119.409,1793.151
28.5,02JAN2000 04:30:00,119.318,1739.76
28.5833,02JAN2000 04:35:00,119.228,1687.639
28.6667,02JAN2000 04:40:00,119.131,1636.83
28.75,02JAN2000 04:45:00,119.029,1587.35
28.8333,02JAN2000 04:50:00,118.929,1539.241
28.9167,02JAN2000 04:55:00,118.83,1492.529
29.0,02JAN2000 05:00:00,118.734,1447.24
29.0833,02JAN2000 05:05:00,118.64,1403.39
29.1667,02JAN2000 05:10:00,118.547,1360.991
29.25,02JAN2000 05:15:00,118.457,1320.04
29.3333,02JAN2000 05:20:00,118.369,1280.549
29.4167,02JAN2000 05:25:00,118.283,1242.48
29.5,02JAN2000 05:30:00,118.2,1205.81
29.5833,02JAN2000 05:35:00,118.119,1170.511
29.6667,02JAN2000 05:40:00,118.039,1136.519
29.75,02JAN2000 05:45:00,117.965,1103.81
29.8333,02JAN2000 05:50:00,117.89,1072.31
29.9167,02JAN2000 05:55:00,117.817,1041.971
30.0,02JAN2000 06:00:00,117.746,1012.72
30.0833,02JAN2000 06:05:00,117.676,984.515
30.1667,02JAN2000 06:10:00,117.608,957.292
30.25,02JAN2000 06:15:00,117.541,930.997
30.3333,02JAN2000 06:20:00,117.478,905.582
30.4167,02JAN2000 06:25:00,117.413,880.997
30.5,02JAN2000 06:30:00,117.352,857.203
30.5833,02JAN2000 06:35:00,117.29,834.16
30.6667,02JAN2000 06:40:00,117.232,811.834
30.75,02JAN2000 06:45:00,117.175,790.192
30.8333,02JAN2000 06:50:00,117.116,769.206
30.9167,02JAN2000 06:55:00,117.06,748.852
31.0,02JAN2000 07:00:00,117.002,729.104
31.0833,02JAN2000 07:05:00,116.949,709.938
31.1667,02JAN2000 07:10:00,116.896,691.334
31.25,02JAN2000 07:15:00,116.841,673.272
31.3333,02JAN2000 07:20:00,116.79,655.732
31.4167,02JAN2000 07:25:00,116.738,638.695
31.5,02JAN2000 07:30:00,116.689,622.143
31.5833,02JAN2000 07:35:00,116.64,606.055
31.6667,02JAN2000 07:40:00,116.59,590.413
31.75,02JAN2000 07:45:00,116.542,575.199
31.8333,02JAN2000 07:50:00,116.497,560.394
31.9167,02JAN2000 07:55:00,116.449,545.985
32.0,02JAN2000 08:00:00,116.403,531.956
32.0833,02JAN2000 08:05:00,116.36,518.296
32.1667,02JAN2000 08:10:00,116.315,504.998
32.25,02JAN2000 08:15:00,116.27,492.053
32.3333,02JAN2000 08:20:00,116.229,479.458
32.4167,02JAN2000 08:25:00,116.186,467.209
32.5,02JAN2000 08:30:00,116.144,455.301
32.5833,02JAN2000 08:35:00,116.105,443.732
32.6667,02JAN2000 08:40:00,116.064,432.497
32.75,02JAN2000 08:45:00,116.024,421.59
32.8333,02JAN2000 08:50:00,115.986,411.006
32.9167,02JAN2000 08:55:00,115.948,400.737
33.0,02JAN2000 09:00:00,115.91,390.774
33.0833,02JAN2000 09:05:00,115.874,381.111
33.1667,02JAN2000 09:10:00,115.838,371.736
33.25,02JAN2000 09:15:00,115.802,362.642
33.3333,02JAN2000 09:20:00,115.768,353.818
33.4167,02JAN2000 09:25:00,115.733,345.258
33.5,02JAN2000 09:30:00,115.699,336.954
33.5833,02JAN2000 09:35:00,115.668,328.896
33.6667,02JAN2000 09:40:00,115.635,321.076
33.75,02JAN2000 09:45:00,115.603,313.485
33.8333,02JAN2000 09:50:00,115.573,306.117
33.9167,02JAN2000 09:55:00,115.543,298.962
34.0,02JAN2000 10:00:00,115.513,292.015
34.0833,02JAN2000 10:05:00,115.483,285.269
34.1667,02JAN2000 10:10:00,115.455,278.716
34.25,02JAN2000 10:15:00,115.426,272.35
34.3333,02JAN2000 10:20:00,115.398,266.165
34.4167,02JAN2000 10:25:00,115.371,260.153
34.5,02JAN2000 10:30:00,115.344,254.311
34.5833,02JAN2000 10:35:00,115.317,248.634
34.6667,02JAN2000 10:40:00,115.291,243.113
34.75,02JAN2000 10:45:00,115.266,237.743
34.8333,02JAN2000 10:50:00,115.241,232.517
34.9167,02JAN2000 10:55:00,115.216,227.427
35.0,02JAN2000 11:00:00,115.192,222.465
35.0833,02JAN2000 11:05:00,115.167,217.624
35.1667,02JAN2000 11:10:00,115.142,212.895
35.25,02JAN2000 11:15:00,115.118,208.271
35.3333,02JAN2000 11:20:00,115.094,203.745
35.4167,02JAN2000 11:25:00,115.071,199.309
35.5,02JAN2000 11:30:00,115.047,194.959
35.5833,02JAN2000 11:35:00,115.024,190.687
35.6667,02JAN2000 11:40:00,115.001,186.49
35.75,02JAN2000 11:45:00,114.978,182.362
35.8333,02JAN2000 11:50:00,114.955,178.299
35.9167,02JAN2000 11:55:00,114.932,174.298
36.0,02JAN2000 12:00:00,114.909,170.356
