time_h,date,stage,flow
13.25,01JAN2000 13:15:00,5.456,1477.43
13.3333,01JAN2000 13:20:00,5.529,1635.99
13.4167,01JAN2000 13:25:00,5.586,1765.897
13.5,01JAN2000 13:30:00,5.629,1865.989
13.5833,01JAN2000 13:35:00,5.657,1934.119
13.6667,01JAN2000 13:40:00,5.671,1970.715
13.75,01JAN2000 13:45:00,5.672,1977.097
13.8333,01JAN2000 13:50:00,5.663,1956.922
13.9167,01JAN2000 13:55:00,5.643,1913.981
14.0,01JAN2000 14:00:00,5.615,1852.549
14.0833,01JAN2000 14:05:00,5.581,1775.873
14.1667,01JAN2000 14:10:00,5.54,1687.848
14.25,01JAN2000 14:15:00,5.495,1591.637
14.3333,01JAN2000 14:20:00,5.446,1490.424
14.4167,01JAN2000 14:25:00,5.394,1387.478
14.5,01JAN2000 14:30:00,5.342,1286.41
14.5833,01JAN2000 14:35:00,5.29,1190.095
14.6667,01JAN2000 14:40:00,5.24,1099.388
14.75,01JAN2000 14:45:00,5.191,1014.749
14.8333,01JAN2000 14:50:00,5.144,936.591
14.9167,01JAN2000 14:55:00,5.099,864.733
15.0,01JAN2000 15:00:00,5.057,798.971
15.0833,01JAN2000 15:05:00,5.016,738.698
15.1667,01JAN2000 15:10:00,4.978,683.766
15.25,01JAN2000 15:15:00,4.942,633.75
15.3333,01JAN2000 15:20:00,4.908,587.931
15.4167,01JAN2000 15:25:00,4.876,545.839
15.5,01JAN2000 15:30:00,4.845,507.332
15.5833,01JAN2000 15:35:00,4.816,472.04
15.6667,01JAN2000 15:40:00,4.788,439.607
15.75,01JAN2000 15:45:00,4.762,409.632
15.8333,01JAN2000 15:50:00,4.736,381.892
15.9167,01JAN2000 15:55:00,4.712,356.145
16.0,01JAN2000 16:00:00,4.689,332.353
16.0833,01JAN2000 16:05:00,4.666,310.367
16.1667,01JAN2000 16:10:00,4.645,290.074
16.25,01JAN2000 16:15:00,4.623,270.913
16.3333,01JAN2000 16:20:00,4.603,253.099
16.4167,01JAN2000 16:25:00,4.584,236.449
16.5,01JAN2000 16:30:00,4.566,220.966
16.5833,01JAN2000 16:35:00,4.548,206.376
16.6667,01JAN2000 16:40:00,4.531,192.562
16.75,01JAN2000 16:45:00,4.514,179.645
16.8333,01JAN2000 16:50:00,4.499,167.599
16.9167,01JAN2000 16:55:00,4.484,156.296
17.0,01JAN2000 17:00:00,4.47,145.793
17.0833,01JAN2000 17:05:00,4.457,136.005
17.1667,01JAN2000 17:10:00,4.444,126.842
17.25,01JAN2000 17:15:00,4.433,118.311
17.3333,01JAN2000 17:20:00,4.422,110.416
17.4167,01JAN2000 17:25:00,4.412,103.251
17.5,01JAN2000 17:30:00,4.404,96.766
17.5833,01JAN2000 17:35:00,4.396,90.864
17.6667,01JAN2000 17:40:00,4.389,85.471
17.75,01JAN2000 17:45:00,4.382,80.524
17.8333,01JAN2000 17:50:00,4.376,75.992
17.9167,01JAN2000 17:55:00,4.371,71.813
18.0,01JAN2000 18:00:00,4.366,68.068
18.0833,01JAN2000 18:05:00,4.362,64.542
18.1667,01JAN2000 18:10:00,4.357,61.421
18.25,01JAN2000 18:15:00,4.354,58.456
18.3333,01JAN2000 18:20:00,4.35,55.66
18.4167,01JAN2000 18:25:00,4.347,53.049
18.5,01JAN2000 18:30:00,4.345,50.594
18.5833,01JAN2000 18:35:00,4.343,48.332
18.6667,01JAN2000 18:40:00,4.341,46.305
18.75,01JAN2000 18:45:00,4.34,44.421
18.8333,01JAN2000 18:50:00,4.339,42.692
18.9167,01JAN2000 18:55:00,4.338,41.138
19.0,01JAN2000 19:00:00,4.338,39.742
19.0833,01JAN2000 19:05:00,4.338,38.471
19.1667,01JAN2000 19:10:00,4.338,37.29
19.25,01JAN2000 19:15:00,4.338,36.235
19.3333,01JAN2000 19:20:00,4.338,35.298
19.4167,01JAN2000 19:25:00,4.338,34.438
19.5,01JAN2000 19:30:00,4.338,33.645
19.5833,01JAN2000 19:35:00,4.338,32.918
19.6667,01JAN2000 19:40:00,4.338,32.245
19.75,01JAN2000 19:45:00,4.338,31.617
19.8333,01JAN2000 19:50:00,4.338,31.038
19.9167,01JAN2000 19:55:00,4.338,30.488
20.0,01JAN2000 20:00:00,4.337,29.975
20.0833,01JAN2000 20:05:00,4.337,29.503
20.1667,01JAN2000 20:10:00,4.337,29.074
20.25,01JAN2000 20:15:00,4.336,28.671
20.3333,01JAN2000 20:20:00,4.336,28.294
20.4167,01JAN2000 20:25:00,4.336,27.935
20.5,01JAN2000 20:30:00,4.335,27.597
20.5833,01JAN2000 20:35:00,4.335,27.271
20.6667,01JAN2000 20:40:00,4.334,26.963
20.75,01JAN2000 20:45:00,4.334,26.663
20.8333,01JAN2000 20:50:00,4.333,26.377
20.9167,01JAN2000 20:55:00,4.333,26.101
21.0,01JAN2000 21:00:00,4.333,25.837
21.0833,01JAN2000 21:05:00,4.332,25.577
21.1667,01JAN2000 21:10:00,4.332,25.326
21.25,01JAN2000 21:15:00,4.331,25.081
21.3333,01JAN2000 21:20:00,4.331,24.844
21.4167,01JAN2000 21:25:00,4.33,24.608
21.5,01JAN2000 21:30:00,4.33,24.376
21.5833,01JAN2000 21:35:00,4.33,24.137
21.6667,01JAN2000 21:40:00,4.329,23.909
21.75,01JAN2000 21:45:00,4.329,23.687
21.8333,01JAN2000 21:50:00,4.329,23.478
21.9167,01JAN2000 21:55:00,4.329,23.269
22.0,01JAN2000 22:00:00,4.328,23.062
22.0833,01JAN2000 22:05:00,4.328,22.86
22.1667,01JAN2000 22:10:00,4.328,22.661
22.25,01JAN2000 22:15:00,4.328,22.455
22.3333,01JAN2000 22:20:00,4.327,22.265
22.4167,01JAN2000 22:25:00,4.327,22.082
22.5,01JAN2000 22:30:00,4.327,21.905
22.5833,01JAN2000 22:35:00,4.327,21.732
22.6667,01JAN2000 22:40:00,4.326,21.565
22.75,01JAN2000 22:45:00,4.326,21.397
22.8333,01JAN2000 22:50:00,4.326,21.236
22.9167,01JAN2000 22:55:00,4.325,21.077
23.0,01JAN2000 23:00:00,4.325,20.923
23.0833,01JAN2000 23:05:00,4.325,20.771
23.1667,01JAN2000 23:10:00,4.324,20.624
23.25,01JAN2000 23:15:00,4.324,20.478
23.3333,01JAN2000 23:20:00,4.324,20.338
23.4167,01JAN2000 23:25:00,4.323,20.198
23.5,01JAN2000 23:30:00,4.323,20.063
23.5833,01JAN2000 23:35:00,4.323,19.929
23.6667,01JAN2000 23:40:00,4.322,19.803
23.75,01JAN2000 23:45:00,4.322,19.674
23.8333,01JAN2000 23:50:00,4.322,19.548
23.9167,01JAN2000 23:55:00,4.321,19.423
24.0,02JAN2000 00:00:00,4.321,19.302
24.0833,02JAN2000 00:05:00,4.32,18.992
24.1667,02JAN2000 00:10:00,4.319,18.67
24.25,02JAN2000 00:15:00,4.318,18.327
24.3333,02JAN2000 00:20:00,4.317,17.963
24.4167,02JAN2000 00:25:00,4.315,17.584
24.5,02JAN2000 00:30:00,4.313,17.186
24.5833,02JAN2000 00:35:00,4.311,16.779
24.6667,02JAN2000 00:40:00,4.308,16.366
24.75,02JAN2000 00:45:00,4.306,15.95
24.8333,02JAN2000 00:50:00,4.304,15.524
24.9167,02JAN2000 00:55:00,4.301,15.083
25.0,02JAN2000 01:00:00,4.298,14.626
25.0833,02JAN2000 01:05:00,4.294,14.146
25.1667,02JAN2000 01:10:00,4.291,13.687
25.25,02JAN2000 01:15:00,4.288,13.23
25.3333,02JAN2000 01:20:00,4.284,12.783
25.4167,02JAN2000 01:25:00,4.281,12.345
25.5,02JAN2000 01:30:00,4.277,11.902
25.5833,02JAN2000 01:35:00,4.272,11.475
25.6667,02JAN2000 01:40:00,4.268,11.06
25.75,02JAN2000 01:45:00,4.263,10.642
25.8333,02JAN2000 01:50:00,4.259,10.248
25.9167,02JAN2000 01:55:00,4.254,9.865
26.0,02JAN2000 02:00:00,4.249,9.483
26.0833,02JAN2000 02:05:00,4.245,9.12
26.1667,02JAN2000 02:10:00,4.24,8.758
26.25,02JAN2000 02:15:00,4.236,8.386
26.3333,02JAN2000 02:20:00,4.231,8.066
26.4167,02JAN2000 02:25:00,4.226,7.779
26.5,02JAN2000 02:30:00,4.221,7.51
26.5833,02JAN2000 02:35:00,4.216,7.256
26.6667,02JAN2000 02:40:00,4.211,7.016
26.75,02JAN2000 02:45:00,4.207,6.79
26.8333,02JAN2000 02:50:00,4.202,6.577
26.9167,02JAN2000 02:55:00,4.198,6.374
27.0,02JAN2000 03:00:00,4.194,6.182
27.0833,02JAN2000 03:05:00,4.191,6.003
27.1667,02JAN2000 03:10:00,4.188,5.835
27.25,02JAN2000 03:15:00,4.184,5.672
27.3333,02JAN2000 03:20:00,4.181,5.515
27.4167,02JAN2000 03:25:00,4.179,5.365
27.5,02JAN2000 03:30:00,4.176,5.219
27.5833,02JAN2000 03:35:00,4.173,5.082
27.6667,02JAN2000 03:40:00,4.17,4.955
27.75,02JAN2000 03:45:00,4.168,4.838
27.8333,02JAN2000 03:50:00,4.165,4.724
27.9167,02JAN2000 03:55:00,4.163,4.608
28.0,02JAN2000 04:00:00,4.16,4.497
28.0833,02JAN2000 04:05:00,4.158,4.396
28.1667,02JAN2000 04:10:00,4.156,4.286
28.25,02JAN2000 04:15:00,4.154,4.187
28.3333,02JAN2000 04:20:00,4.152,4.092
28.4167,02JAN2000 04:25:00,4.15,3.998
28.5,02JAN2000 04:30:00,4.147,3.903
28.5833,02JAN2000 04:35:00,4.145,3.814
28.6667,02JAN2000 04:40:00,4.142,3.727
28.75,02JAN2000 04:45:00,4.14,3.643
28.8333,02JAN2000 04:50:00,4.137,3.563
28.9167,02JAN2000 04:55:00,4.134,3.485
29.0,02JAN2000 05:00:00,4.132,3.409
29.0833,02JAN2000 05:05:00,4.129,3.334
29.1667,02JAN2000 05:10:00,4.127,3.263
29.25,02JAN2000 05:15:00,4.125,3.193
29.3333,02JAN2000 05:20:00,4.122,3.125
29.4167,02JAN2000 05:25:00,4.12,3.058
29.5,02JAN2000 05:30:00,4.118,2.996
29.5833,02JAN2000 05:35:00,4.116,2.937
29.6667,02JAN2000 05:40:00,4.115,2.88
29.75,02JAN2000 05:45:00,4.113,2.824
29.8333,02JAN2000 05:50:00,4.111,2.77
29.9167,02JAN2000 05:55:00,4.11,2.718
30.0,02JAN2000 06:00:00,4.108,2.667
30.0833,02JAN2000 06:05:00,4.106,2.616
30.1667,02JAN2000 06:10:00,4.104,2.566
30.25,02JAN2000 06:15:00,4.102,2.518
30.3333,02JAN2000 06:20:00,4.1,2.47
30.4167,02JAN2000 06:25:00,4.098,2.423
30.5,02JAN2000 06:30:00,4.095,2.375
30.5833,02JAN2000 06:35:00,4.093,2.33
30.6667,02JAN2000 06:40:00,4.091,2.288
30.75,02JAN2000 06:45:00,4.089,2.245
30.8333,02JAN2000 06:50:00,4.086,2.205
30.9167,02JAN2000 06:55:00,4.084,2.165
31.0,02JAN2000 07:00:00,4.082,2.126
31.0833,02JAN2000 07:05:00,4.08,2.086
31.1667,02JAN2000 07:10:00,4.078,2.049
31.25,02JAN2000 07:15:00,4.076,2.013
31.3333,02JAN2000 07:20:00,4.075,1.98
31.4167,02JAN2000 07:25:00,4.073,1.948
31.5,02JAN2000 07:30:00,4.072,1.916
31.5833,02JAN2000 07:35:00,4.071,1.885
31.6667,02JAN2000 07:40:00,4.069,1.855
31.75,02JAN2000 07:45:00,4.068,1.826
31.8333,02JAN2000 07:50:00,4.066,1.798
31.9167,02JAN2000 07:55:00,4.065,1.77
32.0,02JAN2000 08:00:00,4.063,1.744
32.0833,02JAN2000 08:05:00,4.062,1.718
32.1667,02JAN2000 08:10:00,4.061,1.692
32.25,02JAN2000 08:15:00,4.059,1.667
32.3333,02JAN2000 08:20:00,4.058,1.643
32.4167,02JAN2000 08:25:00,4.057,1.621
32.5,02JAN2000 08:30:00,4.056,1.597
32.5833,02JAN2000 08:35:00,4.054,1.573
32.6667,02JAN2000 08:40:00,4.053,1.55
32.75,02JAN2000 08:45:00,4.052,1.527
32.8333,02JAN2000 08:50:00,4.05,1.505
32.9167,02JAN2000 08:55:00,4.049,1.483
33.0,02JAN2000 09:00:00,4.048,1.462
33.0833,02JAN2000 09:05:00,4.047,1.44
33.1667,02JAN2000 09:10:00,4.045,1.419
33.25,02JAN2000 09:15:00,4.044,1.398
33.3333,02JAN2000 09:20:00,4.043,1.377
33.4167,02JAN2000 09:25:00,4.042,1.357
33.5,02JAN2000 09:30:00,4.041,1.338
33.5833,02JAN2000 09:35:00,4.04,1.318
33.6667,02JAN2000 09:40:00,4.039,1.3
33.75,02JAN2000 09:45:00,4.038,1.282
33.8333,02JAN2000 09:50:00,4.037,1.264
33.9167,02JAN2000 09:55:00,4.036,1.246
34.0,02JAN2000 10:00:00,4.035,1.229
34.0833,02JAN2000 10:05:00,4.034,1.213
34.1667,02JAN2000 10:10:00,4.033,1.196
34.25,02JAN2000 10:15:00,4.032,1.181
34.3333,02JAN2000 10:20:00,4.031,1.165
34.4167,02JAN2000 10:25:00,4.03,1.151
34.5,02JAN2000 10:30:00,4.029,1.136
34.5833,02JAN2000 10:35:00,4.028,1.121
34.6667,02JAN2000 10:40:00,4.027,1.107
34.75,02JAN2000 10:45:00,4.026,1.092
34.8333,02JAN2000 10:50:00,4.025,1.079
34.9167,02JAN2000 10:55:00,4.024,1.065
35.0,02JAN2000 11:00:00,4.023,1.052
35.0833,02JAN2000 11:05:00,4.022,1.039
35.1667,02JAN2000 11:10:00,4.021,1.026
35.25,02JAN2000 11:15:00,4.02,1.014
35.3333,02JAN2000 11:20:00,4.019,1.002
35.4167,02JAN2000 11:25:00,4.018,0.99
35.5,02JAN2000 11:30:00,4.017,0.978
35.5833,02JAN2000 11:35:00,4.015,0.966
35.6667,02JAN2000 11:40:00,4.014,0.954
35.75,02JAN2000 11:45:00,4.013,0.943
35.8333,02JAN2000 11:50:00,4.012,0.932
35.9167,02JAN2000 11:55:00,4.011,0.921
36.0,02JAN2000 12:00:00,4.009,0.91
