time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
-0.0,01JAN2000 00:00:00,0.246,0.246,84.507,23.925,0.0,0.0,0.0,0.0
0.0833,01JAN2000 00:05:00,0.245,0.245,84.507,23.925,0.0,0.0,0.0,0.0
0.1667,01JAN2000 00:10:00,0.244,0.244,84.507,23.925,0.0,0.0,0.0,0.0
0.25,01JAN2000 00:15:00,0.245,0.245,84.507,23.925,0.0,0.0,0.0,0.0
0.3333,01JAN2000 00:20:00,0.243,0.243,84.507,23.925,0.0,0.0,0.0,0.0
0.4167,01JAN2000 00:25:00,0.241,0.241,84.507,23.925,0.0,0.0,0.0,0.0
0.5,01JAN2000 00:30:00,0.239,0.239,84.507,23.925,0.0,0.0,0.0,0.0
0.5833,01JAN2000 00:35:00,0.239,0.239,84.507,23.925,0.0,0.0,0.0,0.0
0.6667,01JAN2000 00:40:00,0.24,0.24,84.507,23.925,0.0,0.0,0.0,0.0
0.75,01JAN2000 00:45:00,0.241,0.241,84.507,23.925,0.0,0.0,0.0,0.0
0.8333,01JAN2000 00:50:00,0.242,0.242,84.507,23.925,0.0,0.0,0.0,0.0
0.9167,01JAN2000 00:55:00,0.243,0.243,84.507,23.925,0.0,0.0,0.0,0.0
1.0,01JAN2000 01:00:00,0.247,0.247,84.507,23.925,0.0,0.0,0.0,0.0
1.0833,01JAN2000 01:05:00,0.255,0.255,84.507,23.925,0.0,0.0,0.0,0.0
1.1667,01JAN2000 01:10:00,0.261,0.261,84.507,23.925,0.0,0.0,0.0,0.0
1.25,01JAN2000 01:15:00,0.271,0.271,84.507,23.925,0.0,0.0,0.0,0.0
1.3333,01JAN2000 01:20:00,0.28,0.28,84.507,23.925,0.0,0.0,0.0,0.0
1.4167,01JAN2000 01:25:00,0.289,0.289,84.508,23.926,0.0,0.0,0.0,0.0
1.5,01JAN2000 01:30:00,0.3,0.3,84.508,23.926,0.0,0.0,0.0,0.0
1.5833,01JAN2000 01:35:00,0.313,0.313,84.508,23.926,0.0,0.0,0.0,0.0
1.6667,01JAN2000 01:40:00,0.33,0.33,84.508,23.927,0.0,0.0,0.0,0.0
1.75,01JAN2000 01:45:00,0.345,0.345,84.508,23.927,0.0,0.0,0.0,0.0
1.8333,01JAN2000 01:50:00,0.36,0.36,84.509,23.928,0.0,0.0,0.0,0.0
1.9167,01JAN2000 01:55:00,0.377,0.377,84.509,23.929,0.0,0.0,0.0,0.0
2.0,01JAN2000 02:00:00,0.397,0.397,84.509,23.93,0.0,0.0,0.0,0.0
2.0833,01JAN2000 02:05:00,0.419,0.419,84.51,23.931,0.0,0.0,0.0,0.0
2.1667,01JAN2000 02:10:00,0.441,0.441,84.51,23.931,0.0,0.0,0.0,0.0
2.25,01JAN2000 02:15:00,0.463,0.463,84.51,23.933,0.0,0.0,0.0,0.0
2.3333,01JAN2000 02:20:00,0.484,0.484,84.511,23.934,0.0,0.0,0.0,0.0
2.4167,01JAN2000 02:25:00,0.511,0.511,84.511,23.934,0.0,0.0,0.0,0.0
2.5,01JAN2000 02:30:00,0.541,0.541,84.511,23.935,0.0,0.0,0.0,0.0
2.5833,01JAN2000 02:35:00,0.571,0.571,84.512,23.936,0.0,0.0,0.0,0.0
2.6667,01JAN2000 02:40:00,0.6,0.6,84.512,23.937,0.0,0.0,0.0,0.0
2.75,01JAN2000 02:45:00,0.631,0.631,84.513,23.938,0.0,0.0,0.0,0.0
2.8333,01JAN2000 02:50:00,0.662,0.662,84.513,23.94,0.0,0.0,0.0,0.0
2.9167,01JAN2000 02:55:00,0.697,0.697,84.514,23.941,0.0,0.0,0.0,0.0
3.0,01JAN2000 03:00:00,0.734,0.734,84.514,23.943,0.0,0.0,0.0,0.0
3.0833,01JAN2000 03:05:00,0.775,0.775,84.515,23.944,0.0,0.0,0.0,0.0
3.1667,01JAN2000 03:10:00,0.813,0.813,84.515,23.946,0.0,0.0,0.0,0.0
3.25,01JAN2000 03:15:00,0.857,0.857,84.516,23.948,0.0,0.0,0.0,0.0
3.3333,01JAN2000 03:20:00,0.904,0.904,84.516,23.95,0.0,0.0,0.0,0.0
3.4167,01JAN2000 03:25:00,0.958,0.958,84.517,23.952,0.0,0.0,0.0,0.0
3.5,01JAN2000 03:30:00,1.01,1.01,84.517,23.954,0.0,0.0,0.0,0.0
3.5833,01JAN2000 03:35:00,1.072,1.072,84.518,23.956,0.0,0.0,0.0,0.0
3.6667,01JAN2000 03:40:00,1.161,1.161,84.519,23.96,0.0,0.0,0.0,0.0
3.75,01JAN2000 03:45:00,1.315,1.315,84.521,23.964,0.0,0.0,0.0,0.0
3.8333,01JAN2000 03:50:00,1.501,1.501,84.523,23.971,0.0,0.0,0.0,0.0
3.9167,01JAN2000 03:55:00,1.687,1.687,84.524,23.977,0.0,0.0,0.0,0.0
4.0,01JAN2000 04:00:00,1.863,1.863,84.526,23.981,0.0,0.0,0.0,0.0
4.0833,01JAN2000 04:05:00,2.043,2.043,84.528,23.985,0.0,0.0,0.0,0.0
4.1667,01JAN2000 04:10:00,2.255,2.255,84.53,23.989,0.0,0.0,0.0,0.0
4.25,01JAN2000 04:15:00,2.484,2.484,84.532,23.994,0.0,0.0,0.0,0.0
4.3333,01JAN2000 04:20:00,2.722,2.722,84.534,23.999,0.0,0.0,0.0,0.0
4.4167,01JAN2000 04:25:00,2.961,2.961,84.536,24.004,0.0,0.0,0.0,0.0
4.5,01JAN2000 04:30:00,3.233,3.233,84.538,24.009,0.0,0.0,0.0,0.0
4.5833,01JAN2000 04:35:00,3.573,3.573,84.54,24.016,0.0,0.0,0.0,0.0
4.6667,01JAN2000 04:40:00,3.938,3.938,84.543,24.025,0.0,0.0,0.0,0.0
4.75,01JAN2000 04:45:00,4.307,4.307,84.546,24.033,0.0,0.0,0.0,0.0
4.8333,01JAN2000 04:50:00,4.649,4.649,84.548,24.041,0.0,0.0,0.0,0.0
4.9167,01JAN2000 04:55:00,5.055,5.055,84.551,24.049,0.0,0.0,0.0,0.0
5.0,01JAN2000 05:00:00,5.545,5.545,84.554,24.059,0.0,0.0,0.0,0.0
5.0833,01JAN2000 05:05:00,6.112,6.112,84.558,24.07,0.0,0.0,0.0,0.0
5.1667,01JAN2000 05:10:00,6.702,6.702,84.562,24.081,0.0,0.0,0.0,0.0
5.25,01JAN2000 05:15:00,7.276,7.276,84.565,24.092,0.0,0.0,0.0,0.0
5.3333,01JAN2000 05:20:00,7.874,7.874,84.568,24.102,0.0,0.0,0.0,0.0
5.4167,01JAN2000 05:25:00,8.546,8.546,84.572,24.113,0.0,0.0,0.0,0.0
5.5,01JAN2000 05:30:00,9.332,9.332,84.577,24.125,0.0,0.0,0.0,0.0
5.5833,01JAN2000 05:35:00,10.191,10.191,84.581,24.138,0.0,0.0,0.0,0.0
5.6667,01JAN2000 05:40:00,11.085,11.085,84.586,24.151,0.0,0.0,0.0,0.0
5.75,01JAN2000 05:45:00,11.942,11.942,84.59,24.161,0.0,0.0,0.0,0.0
5.8333,01JAN2000 05:50:00,12.854,12.854,84.595,24.172,0.0,0.0,0.0,0.0
5.9167,01JAN2000 05:55:00,13.851,13.851,84.6,24.183,0.0,0.0,0.0,0.0
6.0,01JAN2000 06:00:00,14.958,14.958,84.605,24.195,0.0,0.0,0.0,0.0
6.0833,01JAN2000 06:05:00,16.123,16.123,84.61,24.207,0.0,0.0,0.0,0.0
6.1667,01JAN2000 06:10:00,17.296,17.296,84.616,24.218,0.0,0.0,0.0,0.0
6.25,01JAN2000 06:15:00,18.451,18.451,84.621,24.228,0.0,0.0,0.0,0.0
6.3333,01JAN2000 06:20:00,19.642,19.642,84.626,24.238,0.0,0.0,0.0,0.0
6.4167,01JAN2000 06:25:00,20.909,20.909,84.631,24.249,0.0,0.0,0.0,0.0
6.5,01JAN2000 06:30:00,22.253,22.253,84.637,24.26,0.0,0.0,0.0,0.0
6.5833,01JAN2000 06:35:00,23.729,23.729,84.643,24.272,0.0,0.0,0.0,0.0
6.6667,01JAN2000 06:40:00,25.286,25.286,84.649,24.284,0.0,0.0,0.0,0.0
6.75,01JAN2000 06:45:00,26.93,26.93,84.655,24.296,0.0,0.0,0.0,0.0
6.8333,01JAN2000 06:50:00,28.62,28.62,84.662,24.309,0.0,0.0,0.0,0.0
6.9167,01JAN2000 06:55:00,30.327,30.327,84.668,24.321,0.0,0.0,0.0,0.0
7.0,01JAN2000 07:00:00,32.116,32.116,84.675,24.334,0.0,0.0,0.0,0.0
7.0833,01JAN2000 07:05:00,34.031,34.031,84.682,24.347,0.0,0.0,0.0,0.0
7.1667,01JAN2000 07:10:00,36.108,36.108,84.689,24.361,0.0,0.0,0.0,0.0
7.25,01JAN2000 07:15:00,38.312,38.312,84.697,24.375,0.0,0.0,0.0,0.0
7.3333,01JAN2000 07:20:00,40.519,40.519,84.704,24.388,0.0,0.0,0.0,0.0
7.4167,01JAN2000 07:25:00,42.877,42.877,84.712,24.402,0.0,0.0,0.0,0.0
7.5,01JAN2000 07:30:00,45.346,45.346,84.72,24.417,0.0,0.0,0.0,0.0
7.5833,01JAN2000 07:35:00,47.949,47.949,84.728,24.432,0.0,0.0,0.0,0.0
7.6667,01JAN2000 07:40:00,50.718,50.718,84.737,24.447,0.0,0.0,0.0,0.0
7.75,01JAN2000 07:45:00,53.653,53.653,84.746,24.463,0.0,0.0,0.0,0.0
7.8333,01JAN2000 07:50:00,56.709,56.709,84.755,24.48,0.0,0.0,0.0,0.0
7.9167,01JAN2000 07:55:00,59.712,59.712,84.764,24.495,0.0,0.0,0.0,0.0
8.0,01JAN2000 08:00:00,62.901,62.901,84.774,24.511,0.0,0.0,0.0,0.0
8.0833,01JAN2000 08:05:00,66.241,66.241,84.783,24.527,0.0,0.0,0.0,0.0
8.1667,01JAN2000 08:10:00,69.996,69.996,84.794,24.545,0.0,0.0,0.0,0.0
8.25,01JAN2000 08:15:00,74.021,74.021,84.805,24.563,0.0,0.0,0.0,0.0
8.3333,01JAN2000 08:20:00,78.132,78.132,84.816,24.581,0.0,0.0,0.0,0.0
8.4167,01JAN2000 08:25:00,82.054,82.054,84.827,24.598,0.0,0.0,0.0,0.0
8.5,01JAN2000 08:30:00,86.051,86.051,84.837,24.615,0.0,0.0,0.0,0.0
8.5833,01JAN2000 08:35:00,90.559,90.559,84.849,24.633,0.0,0.0,0.0,0.0
8.6667,01JAN2000 08:40:00,95.328,95.328,84.861,24.652,0.0,0.0,0.0,0.0
8.75,01JAN2000 08:45:00,100.484,100.484,84.874,24.673,0.0,0.0,0.0,0.0
8.8333,01JAN2000 08:50:00,105.861,105.861,84.887,24.693,0.0,0.0,0.0,0.0
8.9167,01JAN2000 08:55:00,111.504,111.504,84.901,24.714,0.0,0.0,0.0,0.0
9.0,01JAN2000 09:00:00,117.695,117.695,84.916,24.737,0.0,0.0,0.0,0.0
9.0833,01JAN2000 09:05:00,124.822,124.822,84.932,24.763,0.0,0.0,0.0,0.0
9.1667,01JAN2000 09:10:00,133.331,133.331,84.952,24.792,0.0,0.0,0.0,0.0
9.25,01JAN2000 09:15:00,143.592,143.592,84.974,24.827,0.0,0.0,0.0,0.0
9.3333,01JAN2000 09:20:00,155.408,155.408,85.0,24.866,0.0,0.0,0.0,0.0
9.4167,01JAN2000 09:25:00,169.019,169.019,85.029,24.908,0.0,0.0,0.0,0.0
9.5,01JAN2000 09:30:00,183.593,183.593,85.059,24.951,0.0,0.0,0.0,0.0
9.5833,01JAN2000 09:35:00,199.27,199.27,85.09,24.996,0.0,0.0,0.0,0.0
9.6667,01JAN2000 09:40:00,215.995,215.995,85.123,25.043,0.0,0.0,0.0,0.0
9.75,01JAN2000 09:45:00,233.375,233.375,85.156,25.09,0.0,0.0,0.0,0.0
9.8333,01JAN2000 09:50:00,251.886,251.886,85.19,25.138,0.0,0.0,0.0,0.0
9.9167,01JAN2000 09:55:00,271.712,271.712,85.226,25.188,0.0,0.0,0.0,0.0
10.0,01JAN2000 10:00:00,293.088,293.088,85.263,25.241,0.0,0.0,0.0,0.0
10.0833,01JAN2000 10:05:00,315.362,315.362,85.302,25.293,0.0,0.0,0.0,0.0
10.1667,01JAN2000 10:10:00,338.74,338.74,85.341,25.347,0.0,0.0,0.0,0.0
10.25,01JAN2000 10:15:00,363.764,363.764,85.382,25.404,0.0,0.0,0.0,0.0
10.3333,01JAN2000 10:20:00,390.502,390.502,85.424,25.461,0.0,0.0,0.0,0.0
10.4167,01JAN2000 10:25:00,418.926,418.926,85.468,25.516,0.0,0.0,0.0,0.0
10.5,01JAN2000 10:30:00,449.209,449.209,85.515,25.58,0.0,0.0,0.0,0.0
10.5833,01JAN2000 10:35:00,481.975,481.975,85.563,25.644,0.0,0.0,0.0,0.0
10.6667,01JAN2000 10:40:00,516.491,516.491,85.614,25.71,0.0,0.0,0.0,0.0
10.75,01JAN2000 10:45:00,552.728,552.728,85.664,25.78,0.0,0.0,0.0,0.0
10.8333,01JAN2000 10:50:00,590.271,590.271,85.717,25.85,0.0,0.0,0.0,0.0
10.9167,01JAN2000 10:55:00,629.591,629.591,85.771,25.916,0.0,0.0,0.0,0.0
11.0,01JAN2000 11:00:00,670.295,670.295,85.825,25.984,0.0,0.0,0.0,0.0
11.0833,01JAN2000 11:05:00,713.309,713.309,85.881,26.054,0.0,0.0,0.0,0.0
11.1667,01JAN2000 11:10:00,757.723,757.723,85.938,26.086,0.0,0.0,0.0,0.0
11.25,01JAN2000 11:15:00,803.216,803.216,85.995,26.173,0.0,0.0,0.0,0.0
11.3333,01JAN2000 11:20:00,849.306,849.306,86.052,26.262,0.0,0.0,0.0,0.0
11.4167,01JAN2000 11:25:00,897.966,897.966,86.11,26.336,0.0,0.0,0.0,0.0
11.5,01JAN2000 11:30:00,948.773,948.773,86.171,26.393,0.0,0.0,0.0,0.0
11.5833,01JAN2000 11:35:00,1003.871,1003.871,86.235,26.478,0.0,0.0,0.0,0.0
11.6667,01JAN2000 11:40:00,1061.173,1061.172,86.3,26.556,0.0,0.0,0.0,0.0
11.75,01JAN2000 11:45:00,1124.642,1124.642,86.371,26.638,0.0,0.0,0.0,0.0
11.8333,01JAN2000 11:50:00,1190.587,1190.587,86.443,26.729,0.0,0.0,0.0,0.0
11.9167,01JAN2000 11:55:00,1292.856,1292.856,86.553,26.856,0.0,0.0,0.0,0.0
12.0,01JAN2000 12:00:00,1407.477,1407.476,86.673,26.98,0.0,0.0,0.0,0.0
12.0833,01JAN2000 12:05:00,1504.908,1504.909,86.772,27.191,0.0,0.0,0.0,0.0
12.1667,01JAN2000 12:10:00,1621.686,1621.686,86.888,27.337,0.0,0.0,0.0,0.0
12.25,01JAN2000 12:15:00,1733.593,1733.594,86.996,27.473,0.0,0.0,0.0,0.0
12.3333,01JAN2000 12:20:00,1828.529,1828.529,87.085,27.589,0.0,0.0,0.0,0.0
12.4167,01JAN2000 12:25:00,1900.771,1900.771,87.154,27.675,0.0,0.0,0.0,0.0
12.5,01JAN2000 12:30:00,1971.907,1971.908,87.22,27.759,0.0,0.0,0.0,0.0
12.5833,01JAN2000 12:35:00,2061.317,2061.317,87.301,27.862,0.0,0.0,0.0,0.0
12.6667,01JAN2000 12:40:00,2173.648,2173.648,87.402,27.992,0.0,0.0,0.0,0.0
12.75,01JAN2000 12:45:00,2287.945,2287.945,87.503,28.119,0.0,0.0,0.0,0.0
12.8333,01JAN2000 12:50:00,2390.134,2390.134,87.591,28.233,0.0,0.0,0.0,0.0
12.9167,01JAN2000 12:55:00,2482.13,2482.13,87.67,28.335,0.0,0.0,0.0,0.0
13.0,01JAN2000 13:00:00,2573.558,2573.559,87.747,28.435,0.0,0.0,0.0,0.0
13.0833,01JAN2000 13:05:00,2668.0,2668.0,87.826,28.538,0.0,0.0,0.0,0.0
13.1667,01JAN2000 13:10:00,2773.225,2773.225,87.913,28.651,0.0,0.0,0.0,0.0
13.25,01JAN2000 13:15:00,2881.885,2881.885,88.001,28.767,0.0,0.0,0.0,0.0
13.3333,01JAN2000 13:20:00,3000.844,3000.844,88.097,28.892,0.0,0.0,0.0,0.0
13.4167,01JAN2000 13:25:00,3132.332,3132.332,88.201,29.03,0.0,0.0,0.0,0.0
13.5,01JAN2000 13:30:00,3283.555,3283.555,88.319,29.187,0.0,0.0,0.0,0.0
13.5833,01JAN2000 13:35:00,3460.503,3460.503,88.455,29.347,0.0,0.0,0.0,0.0
13.6667,01JAN2000 13:40:00,3667.446,3667.446,88.611,29.541,0.0,0.0,0.0,0.0
13.75,01JAN2000 13:45:00,3905.103,3905.102,88.787,29.78,0.0,0.0,0.0,0.0
13.8333,01JAN2000 13:50:00,4175.466,4175.466,88.982,30.005,0.0,0.0,0.0,0.0
13.9167,01JAN2000 13:55:00,4483.069,4483.067,89.2,30.316,0.0,0.0,0.0,0.0
14.0,01JAN2000 14:00:00,4832.605,4832.606,89.441,30.57,0.0,0.0,0.0,0.0
14.0833,01JAN2000 14:05:00,5226.5,5226.501,89.706,30.997,0.0,0.0,0.0,0.0
14.1667,01JAN2000 14:10:00,5675.87,5675.87,90.0,31.351,0.0,0.0,0.0,0.0
14.25,01JAN2000 14:15:00,6182.289,6182.289,90.322,31.735,0.0,0.0,0.0,0.0
14.3333,01JAN2000 14:20:00,6739.247,6739.247,90.666,32.133,0.0,0.0,0.0,0.0
14.4167,01JAN2000 14:25:00,7328.356,7328.356,91.02,32.47,0.0,0.0,0.0,0.0
14.5,01JAN2000 14:30:00,7948.039,7948.04,91.382,32.921,0.0,0.0,0.0,0.0
14.5833,01JAN2000 14:35:00,8583.236,8583.236,91.744,33.397,0.0,0.0,0.0,0.0
14.6667,01JAN2000 14:40:00,9203.097,9203.096,92.088,33.877,0.0,0.0,0.0,0.0
14.75,01JAN2000 14:45:00,9795.608,9795.608,92.411,34.199,0.0,0.0,0.0,0.0
14.8333,01JAN2000 14:50:00,10347.032,10347.033,92.705,35.242,0.0,0.0,0.0,0.0
14.9167,01JAN2000 14:55:00,10834.453,10834.454,92.96,36.615,0.0,0.0,0.0,0.0
15.0,01JAN2000 15:00:00,11260.745,11260.745,93.18,37.345,0.0,0.0,0.0,0.0
15.0833,01JAN2000 15:05:00,11613.062,11613.061,93.36,37.815,0.0,0.0,0.0,0.0
15.1667,01JAN2000 15:10:00,11897.357,11897.356,93.504,38.19,0.0,0.0,0.0,0.0
15.25,01JAN2000 15:15:00,12112.156,12112.155,93.612,38.466,0.0,0.0,0.0,0.0
15.3333,01JAN2000 15:20:00,12262.635,12262.635,93.687,38.68,0.0,0.0,0.0,0.0
15.4167,01JAN2000 15:25:00,12353.184,12353.184,93.732,38.99,0.0,0.0,0.0,0.0
15.5,01JAN2000 15:30:00,12386.017,12386.017,93.749,39.069,0.0,0.0,0.0,0.0
15.5833,01JAN2000 15:35:00,12370.604,12370.603,93.741,39.011,0.0,0.0,0.0,0.0
15.6667,01JAN2000 15:40:00,12316.218,12316.217,93.714,38.814,0.0,0.0,0.0,0.0
15.75,01JAN2000 15:45:00,12228.918,12228.919,93.671,38.569,0.0,0.0,0.0,0.0
15.8333,01JAN2000 15:50:00,12114.177,12114.178,93.613,38.406,0.0,0.0,0.0,0.0
15.9167,01JAN2000 15:55:00,11974.373,11974.373,93.543,38.205,0.0,0.0,0.0,0.0
16.0,01JAN2000 16:00:00,11815.853,11815.852,93.463,37.973,0.0,0.0,0.0,0.0
16.0833,01JAN2000 16:05:00,11643.095,11643.094,93.375,37.716,0.0,0.0,0.0,0.0
16.1667,01JAN2000 16:10:00,11459.48,11459.482,93.282,37.438,0.0,0.0,0.0,0.0
16.25,01JAN2000 16:15:00,11266.585,11266.584,93.183,37.103,0.0,0.0,0.0,0.0
16.3333,01JAN2000 16:20:00,11066.341,11066.343,93.08,36.68,0.0,0.0,0.0,0.0
16.4167,01JAN2000 16:25:00,10861.718,10861.719,92.974,36.098,0.0,0.0,0.0,0.0
16.5,01JAN2000 16:30:00,10653.852,10653.852,92.866,35.505,0.0,0.0,0.0,0.0
16.5833,01JAN2000 16:35:00,10443.64,10443.64,92.756,35.109,0.0,0.0,0.0,0.0
16.6667,01JAN2000 16:40:00,10233.351,10233.354,92.645,34.724,0.0,0.0,0.0,0.0
16.75,01JAN2000 16:45:00,10021.608,10021.61,92.532,34.451,0.0,0.0,0.0,0.0
16.8333,01JAN2000 16:50:00,9812.31,9812.31,92.42,34.271,0.0,0.0,0.0,0.0
16.9167,01JAN2000 16:55:00,9604.248,9604.248,92.308,34.163,0.0,0.0,0.0,0.0
17.0,01JAN2000 17:00:00,9395.666,9395.666,92.194,34.042,0.0,0.0,0.0,0.0
17.0833,01JAN2000 17:05:00,9188.851,9188.851,92.081,33.966,0.0,0.0,0.0,0.0
17.1667,01JAN2000 17:10:00,8983.677,8983.677,91.968,33.824,0.0,0.0,0.0,0.0
17.25,01JAN2000 17:15:00,8780.605,8780.606,91.855,33.599,0.0,0.0,0.0,0.0
17.3333,01JAN2000 17:20:00,8581.031,8581.031,91.743,33.402,0.0,0.0,0.0,0.0
17.4167,01JAN2000 17:25:00,8382.547,8382.547,91.631,33.21,0.0,0.0,0.0,0.0
17.5,01JAN2000 17:30:00,8186.35,8186.35,91.52,33.026,0.0,0.0,0.0,0.0
17.5833,01JAN2000 17:35:00,7991.954,7991.952,91.408,32.854,0.0,0.0,0.0,0.0
17.6667,01JAN2000 17:40:00,7800.254,7800.253,91.297,32.823,0.0,0.0,0.0,0.0
17.75,01JAN2000 17:45:00,7613.583,7613.581,91.188,32.687,0.0,0.0,0.0,0.0
17.8333,01JAN2000 17:50:00,7431.687,7431.688,91.082,32.56,0.0,0.0,0.0,0.0
17.9167,01JAN2000 17:55:00,7252.842,7252.842,90.976,32.438,0.0,0.0,0.0,0.0
18.0,01JAN2000 18:00:00,7075.064,7075.065,90.869,32.32,0.0,0.0,0.0,0.0
18.0833,01JAN2000 18:05:00,6898.422,6898.423,90.763,32.191,0.0,0.0,0.0,0.0
18.1667,01JAN2000 18:10:00,6726.731,6726.73,90.659,32.038,0.0,0.0,0.0,0.0
18.25,01JAN2000 18:15:00,6558.709,6558.709,90.556,31.883,0.0,0.0,0.0,0.0
18.3333,01JAN2000 18:20:00,6397.947,6397.947,90.457,31.772,0.0,0.0,0.0,0.0
18.4167,01JAN2000 18:25:00,6240.623,6240.624,90.359,31.638,0.0,0.0,0.0,0.0
18.5,01JAN2000 18:30:00,6087.305,6087.305,90.262,31.512,0.0,0.0,0.0,0.0
18.5833,01JAN2000 18:35:00,5937.871,5937.871,90.168,31.389,0.0,0.0,0.0,0.0
18.6667,01JAN2000 18:40:00,5792.807,5792.806,90.075,31.263,0.0,0.0,0.0,0.0
18.75,01JAN2000 18:45:00,5652.66,5652.66,89.985,31.151,0.0,0.0,0.0,0.0
18.8333,01JAN2000 18:50:00,5516.413,5516.413,89.896,31.042,0.0,0.0,0.0,0.0
18.9167,01JAN2000 18:55:00,5383.944,5383.944,89.81,30.936,0.0,0.0,0.0,0.0
19.0,01JAN2000 19:00:00,5256.17,5256.17,89.725,30.833,0.0,0.0,0.0,0.0
19.0833,01JAN2000 19:05:00,5132.819,5132.819,89.643,30.734,0.0,0.0,0.0,0.0
19.1667,01JAN2000 19:10:00,5012.88,5012.881,89.563,30.638,0.0,0.0,0.0,0.0
19.25,01JAN2000 19:15:00,4896.218,4896.217,89.484,30.545,0.0,0.0,0.0,0.0
19.3333,01JAN2000 19:20:00,4783.487,4783.488,89.408,30.457,0.0,0.0,0.0,0.0
19.4167,01JAN2000 19:25:00,4674.719,4674.719,89.333,30.365,0.0,0.0,0.0,0.0
19.5,01JAN2000 19:30:00,4569.601,4569.601,89.26,30.277,0.0,0.0,0.0,0.0
19.5833,01JAN2000 19:35:00,4468.068,4468.068,89.189,30.19,0.0,0.0,0.0,0.0
19.6667,01JAN2000 19:40:00,4369.655,4369.656,89.12,30.106,0.0,0.0,0.0,0.0
19.75,01JAN2000 19:45:00,4274.289,4274.288,89.053,30.024,0.0,0.0,0.0,0.0
19.8333,01JAN2000 19:50:00,4182.262,4182.262,88.987,29.944,0.0,0.0,0.0,0.0
19.9167,01JAN2000 19:55:00,4092.969,4092.969,88.923,29.866,0.0,0.0,0.0,0.0
20.0,01JAN2000 20:00:00,4006.336,4006.336,88.861,29.789,0.0,0.0,0.0,0.0
20.0833,01JAN2000 20:05:00,3922.632,3922.631,88.8,29.805,0.0,0.0,0.0,0.0
20.1667,01JAN2000 20:10:00,3841.664,3841.664,88.741,29.68,0.0,0.0,0.0,0.0
20.25,01JAN2000 20:15:00,3763.23,3763.231,88.683,29.606,0.0,0.0,0.0,0.0
20.3333,01JAN2000 20:20:00,3687.046,3687.046,88.626,29.558,0.0,0.0,0.0,0.0
20.4167,01JAN2000 20:25:00,3613.075,3613.076,88.571,29.466,0.0,0.0,0.0,0.0
20.5,01JAN2000 20:30:00,3541.565,3541.565,88.517,29.436,0.0,0.0,0.0,0.0
20.5833,01JAN2000 20:35:00,3472.293,3472.293,88.464,29.381,0.0,0.0,0.0,0.0
20.6667,01JAN2000 20:40:00,3405.356,3405.355,88.413,29.313,0.0,0.0,0.0,0.0
20.75,01JAN2000 20:45:00,3340.451,3340.45,88.363,29.249,0.0,0.0,0.0,0.0
20.8333,01JAN2000 20:50:00,3277.446,3277.445,88.315,29.182,0.0,0.0,0.0,0.0
20.9167,01JAN2000 20:55:00,3216.242,3216.241,88.267,29.118,0.0,0.0,0.0,0.0
21.0,01JAN2000 21:00:00,3156.77,3156.77,88.22,29.055,0.0,0.0,0.0,0.0
21.0833,01JAN2000 21:05:00,3099.197,3099.197,88.175,28.994,0.0,0.0,0.0,0.0
