time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
13.5833,01JAN2000 13:35:00,9012.856,9012.855,91.983,37.814,nan,nan,nan,nan
13.6667,01JAN2000 13:40:00,9386.248,9386.249,92.188,38.448,nan,nan,nan,nan
13.75,01JAN2000 13:45:00,9799.998,9799.998,92.412,39.012,nan,nan,nan,nan
13.8333,01JAN2000 13:50:00,10261.787,10261.786,92.658,39.573,nan,nan,nan,nan
13.9167,01JAN2000 13:55:00,10762.976,10762.976,92.921,40.198,nan,nan,nan,nan
14.0,01JAN2000 14:00:00,11308.323,11308.323,93.203,40.919,nan,nan,nan,nan
14.0833,01JAN2000 14:05:00,11886.9,11886.901,93.497,41.423,nan,nan,nan,nan
14.1667,01JAN2000 14:10:00,12487.741,12487.739,93.798,42.169,nan,nan,nan,nan
14.25,01JAN2000 14:15:00,13104.212,13104.21,94.101,42.676,nan,nan,nan,nan
14.3333,01JAN2000 14:20:00,13721.273,13721.274,94.4,42.678,nan,nan,nan,nan
14.4167,01JAN2000 14:25:00,14318.263,14318.264,94.684,42.37,nan,nan,nan,nan
14.5,01JAN2000 14:30:00,14883.516,14883.519,94.95,41.981,nan,nan,nan,nan
14.5833,01JAN2000 14:35:00,15402.216,15402.22,95.191,41.583,nan,nan,nan,nan
14.6667,01JAN2000 14:40:00,15867.137,15867.138,95.404,40.964,nan,nan,nan,nan
14.75,01JAN2000 14:45:00,16274.719,16274.719,95.59,41.045,nan,nan,nan,nan
14.8333,01JAN2000 14:50:00,16615.557,16615.559,95.743,41.232,nan,nan,nan,nan
14.9167,01JAN2000 14:55:00,16887.027,16887.027,95.865,41.39,nan,nan,nan,nan
15.0,01JAN2000 15:00:00,17090.832,17090.83,95.956,41.396,nan,nan,nan,nan
15.0833,01JAN2000 15:05:00,17229.32,17229.318,96.018,41.474,nan,nan,nan,nan
15.1667,01JAN2000 15:10:00,17305.355,17305.352,96.052,41.519,nan,nan,nan,nan
15.25,01JAN2000 15:15:00,17322.648,17322.654,96.06,41.531,nan,nan,nan,nan
15.3333,01JAN2000 15:20:00,63857.957,63857.953,86.744,77.46,70.676,23.0,58761.039,13.041
15.4167,01JAN2000 15:25:00,63085.957,63085.957,82.308,74.909,85.0,23.0,62381.043,12.409
15.5,01JAN2000 15:30:00,57145.082,57145.082,78.915,71.873,85.0,23.0,57145.062,12.055
15.5833,01JAN2000 15:35:00,52915.594,52915.594,76.013,69.315,85.0,23.0,52915.574,11.774
15.6667,01JAN2000 15:40:00,48662.766,48662.773,73.153,66.89,85.0,23.0,48662.75,11.444
15.75,01JAN2000 15:45:00,44585.91,44585.914,70.33,64.476,85.0,23.0,44585.887,11.11
15.8333,01JAN2000 15:50:00,40791.75,40791.746,67.632,62.171,85.0,23.0,40791.727,10.78
15.9167,01JAN2000 15:55:00,37264.57,37264.574,65.042,59.956,85.0,23.0,37264.547,10.454
16.0,01JAN2000 16:00:00,34011.531,34011.531,62.588,57.851,85.0,23.0,34011.512,10.134
16.0833,01JAN2000 16:05:00,31039.105,31039.105,60.272,55.852,85.0,23.0,31039.08,9.824
16.1667,01JAN2000 16:10:00,28359.215,28359.213,58.107,53.979,85.0,23.0,28359.195,9.525
16.25,01JAN2000 16:15:00,25931.619,25931.617,56.112,52.269,85.0,23.0,25931.6,9.235
16.3333,01JAN2000 16:20:00,23755.473,23755.473,54.267,50.679,85.0,23.0,23755.451,8.96
16.4167,01JAN2000 16:25:00,21853.104,21853.104,52.608,49.256,85.0,23.0,21853.084,8.703
16.5,01JAN2000 16:30:00,20185.666,20185.666,51.114,47.975,85.0,23.0,20185.646,8.466
16.5833,01JAN2000 16:35:00,18668.059,18668.059,49.819,46.92,85.0,23.0,18668.039,8.21
16.6667,01JAN2000 16:40:00,17437.805,17437.805,48.646,45.898,85.0,23.0,17437.789,8.02
16.75,01JAN2000 16:45:00,16380.468,16380.468,47.628,45.02,85.0,23.0,16380.451,7.845
16.8333,01JAN2000 16:50:00,15483.276,15483.276,46.748,44.238,85.0,23.0,15483.259,7.689
16.9167,01JAN2000 16:55:00,14725.263,14725.264,45.986,43.578,85.0,23.0,14725.245,7.557
17.0,01JAN2000 17:00:00,14078.999,14078.999,45.345,43.061,85.0,23.0,14078.982,7.435
17.0833,01JAN2000 17:05:00,13525.74,13525.742,44.75,42.51,85.0,23.0,13525.725,7.335
17.1667,01JAN2000 17:10:00,13046.598,13046.599,44.237,42.062,85.0,23.0,13046.581,7.245
17.25,01JAN2000 17:15:00,12619.78,12619.778,43.801,41.71,85.0,23.0,12619.763,7.158
17.3333,01JAN2000 17:20:00,12240.737,12240.738,43.384,41.314,85.0,23.0,12240.721,7.083
17.4167,01JAN2000 17:25:00,11896.242,11896.243,43.012,40.981,85.0,23.0,11896.225,7.011
17.5,01JAN2000 17:30:00,11580.339,11580.338,42.666,40.69,85.0,23.0,11580.32,6.945
17.5833,01JAN2000 17:35:00,11292.244,11292.246,42.345,40.402,85.0,23.0,11292.228,6.885
17.6667,01JAN2000 17:40:00,11019.567,11019.567,42.049,40.178,85.0,23.0,11019.549,6.825
17.75,01JAN2000 17:45:00,10760.899,10760.899,41.757,39.926,85.0,23.0,10760.881,6.768
17.8333,01JAN2000 17:50:00,10509.996,10509.997,41.47,39.649,85.0,23.0,10509.979,6.712
17.9167,01JAN2000 17:55:00,10269.781,10269.78,41.208,39.439,85.0,23.0,10269.763,6.654
18.0,01JAN2000 18:00:00,10053.591,10053.592,40.941,39.204,85.0,23.0,10053.573,6.61
18.0833,01JAN2000 18:05:00,9836.491,9836.491,40.687,38.977,85.0,23.0,9836.474,6.56
18.1667,01JAN2000 18:10:00,9628.2,9628.201,40.448,38.769,85.0,23.0,9628.184,6.509
18.25,01JAN2000 18:15:00,9420.014,9420.015,40.213,38.563,85.0,23.0,9419.997,6.455
18.3333,01JAN2000 18:20:00,9227.092,9227.092,39.989,38.369,85.0,23.0,9227.074,6.407
18.4167,01JAN2000 18:25:00,9050.288,9050.289,39.764,38.169,85.0,23.0,9050.271,6.368
18.5,01JAN2000 18:30:00,8872.605,8872.607,39.55,37.989,85.0,23.0,8872.588,6.323
18.5833,01JAN2000 18:35:00,8698.088,8698.088,39.341,37.805,85.0,23.0,8698.071,6.278
18.6667,01JAN2000 18:40:00,8524.519,8524.519,39.142,37.623,85.0,23.0,8524.501,6.23
18.75,01JAN2000 18:45:00,8371.062,8371.061,38.942,37.447,85.0,23.0,8371.043,6.194
18.8333,01JAN2000 18:50:00,8208.09,8208.09,38.751,37.279,85.0,23.0,8208.072,6.147
18.9167,01JAN2000 18:55:00,8064.096,8064.096,38.562,37.12,85.0,23.0,8064.078,6.112
19.0,01JAN2000 19:00:00,7920.39,7920.39,38.384,36.966,85.0,23.0,7920.374,6.073
19.0833,01JAN2000 19:05:00,7774.098,7774.098,38.21,36.803,85.0,23.0,7774.083,6.029
19.1667,01JAN2000 19:10:00,7639.601,7639.601,38.043,36.659,85.0,23.0,7639.585,5.991
19.25,01JAN2000 19:15:00,7514.844,7514.844,37.876,36.519,85.0,23.0,7514.829,5.959
19.3333,01JAN2000 19:20:00,7383.773,7383.773,37.712,36.361,85.0,23.0,7383.759,5.92
19.4167,01JAN2000 19:25:00,7263.16,7263.16,37.56,36.234,85.0,23.0,7263.145,5.885
19.5,01JAN2000 19:30:00,7146.581,7146.581,37.41,36.101,85.0,23.0,7146.566,5.851
19.5833,01JAN2000 19:35:00,7033.688,7033.688,37.263,35.971,85.0,23.0,7033.672,5.818
19.6667,01JAN2000 19:40:00,6926.032,6926.032,37.122,35.845,85.0,23.0,6926.017,5.786
19.75,01JAN2000 19:45:00,6821.98,6821.981,36.985,35.724,85.0,23.0,6821.964,5.755
19.8333,01JAN2000 19:50:00,6721.74,6721.74,36.853,35.608,85.0,23.0,6721.724,5.724
19.9167,01JAN2000 19:55:00,6625.55,6625.55,36.725,35.493,85.0,23.0,6625.536,5.695
20.0,01JAN2000 20:00:00,6532.584,6532.584,36.6,35.382,85.0,23.0,6532.569,5.667
20.0833,01JAN2000 20:05:00,6442.883,6442.883,36.481,35.277,85.0,23.0,6442.868,5.638
20.1667,01JAN2000 20:10:00,6357.633,6357.633,36.366,35.175,85.0,23.0,6357.617,5.612
20.25,01JAN2000 20:15:00,6275.216,6275.215,36.255,35.077,85.0,23.0,6275.2,5.585
20.3333,01JAN2000 20:20:00,6196.403,6196.403,36.148,34.982,85.0,23.0,6196.388,5.56
20.4167,01JAN2000 20:25:00,6124.059,6124.06,36.044,34.896,85.0,23.0,6124.044,5.539
20.5,01JAN2000 20:30:00,6050.886,6050.886,35.946,34.812,85.0,23.0,6050.872,5.514
20.5833,01JAN2000 20:35:00,5977.789,5977.789,35.854,34.727,85.0,23.0,5977.773,5.487
20.6667,01JAN2000 20:40:00,5914.38,5914.38,35.759,34.646,85.0,23.0,5914.365,5.469
20.75,01JAN2000 20:45:00,5848.738,5848.738,35.669,34.565,85.0,23.0,5848.723,5.446
20.8333,01JAN2000 20:50:00,5784.103,5784.103,35.586,34.49,85.0,23.0,5784.088,5.422
20.9167,01JAN2000 20:55:00,5727.518,5727.518,35.497,34.398,85.0,23.0,5727.503,5.406
21.0,01JAN2000 21:00:00,5671.921,5671.921,35.416,34.333,85.0,23.0,5671.906,5.389
21.0833,01JAN2000 21:05:00,5611.781,5611.781,35.336,34.261,85.0,23.0,5611.766,5.366
21.1667,01JAN2000 21:10:00,5561.938,5561.939,35.257,34.19,85.0,23.0,5561.923,5.352
21.25,01JAN2000 21:15:00,5508.583,5508.583,35.188,34.137,85.0,23.0,5508.567,5.332
21.3333,01JAN2000 21:20:00,5453.963,5453.962,35.118,34.074,85.0,23.0,5453.947,5.31
21.4167,01JAN2000 21:25:00,5409.412,5409.412,35.044,34.006,85.0,23.0,5409.396,5.298
21.5,01JAN2000 21:30:00,5357.493,5357.493,34.98,33.951,85.0,23.0,5357.478,5.276
21.5833,01JAN2000 21:35:00,5310.483,5310.483,34.912,33.888,85.0,23.0,5310.468,5.26
21.6667,01JAN2000 21:40:00,5264.154,5264.154,34.846,33.834,85.0,23.0,5264.139,5.242
21.75,01JAN2000 21:45:00,5220.12,5220.12,34.783,33.778,85.0,23.0,5220.104,5.227
21.8333,01JAN2000 21:50:00,5176.826,5176.826,34.72,33.723,85.0,23.0,5176.811,5.211
21.9167,01JAN2000 21:55:00,5134.435,5134.435,34.659,33.668,85.0,23.0,5134.419,5.195
22.0,01JAN2000 22:00:00,5092.888,5092.888,34.599,33.615,85.0,23.0,5092.873,5.18
22.0833,01JAN2000 22:05:00,5052.094,5052.094,34.539,33.562,85.0,23.0,5052.078,5.165
22.1667,01JAN2000 22:10:00,5011.899,5011.899,34.48,33.509,85.0,23.0,5011.884,5.15
22.25,01JAN2000 22:15:00,4972.134,4972.134,34.422,33.458,85.0,23.0,4972.119,5.136
22.3333,01JAN2000 22:20:00,4932.9,4932.9,34.364,33.406,85.0,23.0,4932.885,5.121
22.4167,01JAN2000 22:25:00,4894.231,4894.231,34.307,33.356,85.0,23.0,4894.216,5.107
22.5,01JAN2000 22:30:00,4855.985,4855.985,34.251,33.306,85.0,23.0,4855.969,5.092
22.5833,01JAN2000 22:35:00,4818.197,4818.197,34.195,33.256,85.0,23.0,4818.181,5.078
22.6667,01JAN2000 22:40:00,4781.049,4781.05,34.14,33.207,85.0,23.0,4781.034,5.063
22.75,01JAN2000 22:45:00,4744.578,4744.578,34.086,33.159,85.0,23.0,4744.562,5.049
22.8333,01JAN2000 22:50:00,4708.746,4708.746,34.033,33.112,85.0,23.0,4708.73,5.035
22.9167,01JAN2000 22:55:00,4673.595,4673.595,33.981,33.066,85.0,23.0,4673.58,5.022
23.0,01JAN2000 23:00:00,4639.111,4639.111,33.929,33.02,85.0,23.0,4639.096,5.008
23.0833,01JAN2000 23:05:00,4605.481,4605.481,33.879,32.975,85.0,23.0,4605.465,4.995
23.1667,01JAN2000 23:10:00,4572.452,4572.452,33.829,32.931,85.0,23.0,4572.437,4.982
23.25,01JAN2000 23:15:00,4540.259,4540.259,33.781,32.888,85.0,23.0,4540.244,4.969
23.3333,01JAN2000 23:20:00,4509.011,4509.011,33.734,32.847,85.0,23.0,4508.996,4.956
23.4167,01JAN2000 23:25:00,4479.043,4479.043,33.688,32.809,85.0,23.0,4479.028,4.944
23.5,01JAN2000 23:30:00,4449.567,4449.567,33.644,32.769,85.0,23.0,4449.552,4.932
23.5833,01JAN2000 23:35:00,4421.398,4421.398,33.601,32.731,85.0,23.0,4421.383,4.919
