time_h,date,stage,flow
4.9167,01JAN2000 04:55:00,1.989,1721.354
5.0,01JAN2000 05:00:00,1.989,1598.808
5.0833,01JAN2000 05:05:00,1.989,1488.381
5.1667,01JAN2000 05:10:00,1.989,1388.42
5.25,01JAN2000 05:15:00,1.989,1297.465
5.3333,01JAN2000 05:20:00,1.988,1214.262
5.4167,01JAN2000 05:25:00,1.988,1137.991
5.5,01JAN2000 05:30:00,1.988,1068.161
5.5833,01JAN2000 05:35:00,1.988,1003.428
5.6667,01JAN2000 05:40:00,1.988,943.786
5.75,01JAN2000 05:45:00,1.988,888.713
5.8333,01JAN2000 05:50:00,1.988,837.774
5.9167,01JAN2000 05:55:00,1.988,788.066
6.0,01JAN2000 06:00:00,1.988,746.786
6.0833,01JAN2000 06:05:00,1.988,707.224
6.1667,01JAN2000 06:10:00,1.988,670.155
6.25,01JAN2000 06:15:00,1.988,635.623
6.3333,01JAN2000 06:20:00,1.988,603.56
6.4167,01JAN2000 06:25:00,1.988,573.836
6.5,01JAN2000 06:30:00,1.988,546.221
6.5833,01JAN2000 06:35:00,1.988,520.459
6.6667,01JAN2000 06:40:00,1.988,496.414
6.75,01JAN2000 06:45:00,1.988,473.946
6.8333,01JAN2000 06:50:00,1.988,453.063
6.9167,01JAN2000 06:55:00,1.988,433.533
7.0,01JAN2000 07:00:00,1.987,415.234
7.0833,01JAN2000 07:05:00,1.987,398.064
7.1667,01JAN2000 07:10:00,1.987,382.027
7.25,01JAN2000 07:15:00,1.987,366.965
7.3333,01JAN2000 07:20:00,1.978,352.79
7.4167,01JAN2000 07:25:00,1.966,339.476
7.5,01JAN2000 07:30:00,1.954,326.942
7.5833,01JAN2000 07:35:00,1.941,315.123
7.6667,01JAN2000 07:40:00,1.929,304.009
7.75,01JAN2000 07:45:00,1.919,293.485
7.8333,01JAN2000 07:50:00,1.909,283.518
7.9167,01JAN2000 07:55:00,1.899,274.071
8.0,01JAN2000 08:00:00,1.89,265.119
8.0833,01JAN2000 08:05:00,1.881,256.621
8.1667,01JAN2000 08:10:00,1.873,248.549
8.25,01JAN2000 08:15:00,1.864,240.872
8.3333,01JAN2000 08:20:00,1.857,233.569
8.4167,01JAN2000 08:25:00,1.849,226.611
8.5,01JAN2000 08:30:00,1.842,219.992
8.5833,01JAN2000 08:35:00,1.835,213.668
8.6667,01JAN2000 08:40:00,1.828,207.619
8.75,01JAN2000 08:45:00,1.822,201.846
8.8333,01JAN2000 08:50:00,1.816,196.317
8.9167,01JAN2000 08:55:00,1.81,191.02
9.0,01JAN2000 09:00:00,1.804,185.947
9.0833,01JAN2000 09:05:00,1.799,181.094
9.1667,01JAN2000 09:10:00,1.794,176.443
9.25,01JAN2000 09:15:00,1.79,171.971
9.3333,01JAN2000 09:20:00,1.786,167.681
9.4167,01JAN2000 09:25:00,1.782,163.573
9.5,01JAN2000 09:30:00,1.778,159.629
9.5833,01JAN2000 09:35:00,1.774,155.843
9.6667,01JAN2000 09:40:00,1.77,152.199
9.75,01JAN2000 09:45:00,1.766,148.686
9.8333,01JAN2000 09:50:00,1.763,145.304
9.9167,01JAN2000 09:55:00,1.759,142.045
10.0,01JAN2000 10:00:00,1.756,138.898
10.0833,01JAN2000 10:05:00,1.752,135.862
10.1667,01JAN2000 10:10:00,1.749,132.929
10.25,01JAN2000 10:15:00,1.746,130.093
10.3333,01JAN2000 10:20:00,1.743,127.355
10.4167,01JAN2000 10:25:00,1.74,124.617
10.5,01JAN2000 10:30:00,1.737,122.043
10.5833,01JAN2000 10:35:00,1.735,119.578
10.6667,01JAN2000 10:40:00,1.732,117.193
10.75,01JAN2000 10:45:00,1.73,114.887
10.8333,01JAN2000 10:50:00,1.727,112.654
10.9167,01JAN2000 10:55:00,1.725,110.497
11.0,01JAN2000 11:00:00,1.722,108.413
11.0833,01JAN2000 11:05:00,1.72,106.393
11.1667,01JAN2000 11:10:00,1.718,104.436
11.25,01JAN2000 11:15:00,1.715,102.536
11.3333,01JAN2000 11:20:00,1.713,100.692
11.4167,01JAN2000 11:25:00,1.711,98.904
11.5,01JAN2000 11:30:00,1.709,97.169
11.5833,01JAN2000 11:35:00,1.707,95.479
11.6667,01JAN2000 11:40:00,1.705,93.845
11.75,01JAN2000 11:45:00,1.704,92.263
11.8333,01JAN2000 11:50:00,1.702,90.724
11.9167,01JAN2000 11:55:00,1.7,89.226
12.0,01JAN2000 12:00:00,1.698,87.773
12.0833,01JAN2000 12:05:00,1.697,86.36
12.1667,01JAN2000 12:10:00,1.695,84.986
12.25,01JAN2000 12:15:00,1.694,83.645
12.3333,01JAN2000 12:20:00,1.692,82.348
12.4167,01JAN2000 12:25:00,1.69,81.085
12.5,01JAN2000 12:30:00,1.689,79.857
12.5833,01JAN2000 12:35:00,1.688,78.663
12.6667,01JAN2000 12:40:00,1.686,77.499
12.75,01JAN2000 12:45:00,1.685,76.366
12.8333,01JAN2000 12:50:00,1.683,75.262
12.9167,01JAN2000 12:55:00,1.682,74.186
13.0,01JAN2000 13:00:00,1.681,73.136
13.0833,01JAN2000 13:05:00,1.679,72.111
13.1667,01JAN2000 13:10:00,1.678,71.103
13.25,01JAN2000 13:15:00,1.677,70.118
13.3333,01JAN2000 13:20:00,1.676,69.163
13.4167,01JAN2000 13:25:00,1.675,68.248
13.5,01JAN2000 13:30:00,1.673,67.338
13.5833,01JAN2000 13:35:00,1.672,66.443
13.6667,01JAN2000 13:40:00,1.671,65.568
13.75,01JAN2000 13:45:00,1.67,64.713
13.8333,01JAN2000 13:50:00,1.669,63.876
13.9167,01JAN2000 13:55:00,1.668,63.056
14.0,01JAN2000 14:00:00,1.667,62.256
