time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
12.8333,01JAN2000 12:50:00,0.694,0.694,23.048,23.0,85.0,23.0,0.694,0.036
12.9167,01JAN2000 12:55:00,0.703,0.703,23.048,23.073,85.0,23.0,0.703,0.037
13.0,01JAN2000 13:00:00,0.557,0.557,23.051,23.0,85.0,23.0,0.557,0.029
13.0833,01JAN2000 13:05:00,0.75,0.75,23.048,23.0,85.0,23.0,0.75,0.04
13.1667,01JAN2000 13:10:00,0.53,0.53,23.05,23.0,85.0,23.0,0.53,0.028
13.25,01JAN2000 13:15:00,0.636,0.636,23.046,23.061,85.0,23.0,0.636,0.034
13.3333,01JAN2000 13:20:00,0.593,0.593,23.047,23.0,85.0,23.0,0.593,0.032
13.4167,01JAN2000 13:25:00,0.667,0.667,23.045,23.0,85.0,23.0,0.667,0.036
13.5,01JAN2000 13:30:00,0.642,0.642,23.044,23.0,85.0,23.0,0.642,0.034
13.5833,01JAN2000 13:35:00,0.621,0.621,23.043,23.0,85.0,23.0,0.621,0.033
13.6667,01JAN2000 13:40:00,0.603,0.603,23.042,23.0,85.0,23.0,0.603,0.033
13.75,01JAN2000 13:45:00,0.583,0.583,23.041,23.0,85.0,23.0,0.583,0.032
13.8333,01JAN2000 13:50:00,0.567,0.567,23.04,23.0,85.0,23.0,0.567,0.031
13.9167,01JAN2000 13:55:00,0.553,0.553,23.04,23.0,85.0,23.0,0.553,0.03
14.0,01JAN2000 14:00:00,0.455,0.455,23.049,23.0,85.0,23.0,0.455,0.024
