time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
12.8333,01JAN2000 12:50:00,0.651,0.651,23.038,23.0,85.0,23.0,0.651,0.039
12.9167,01JAN2000 12:55:00,0.685,0.685,23.039,23.0,85.0,23.0,0.685,0.042
13.0,01JAN2000 13:00:00,0.378,0.378,23.052,23.0,85.0,23.0,0.378,0.025
13.0833,01JAN2000 13:05:00,0.687,0.687,23.043,23.0,85.0,23.0,0.687,0.042
13.1667,01JAN2000 13:10:00,0.627,0.627,23.041,23.0,85.0,23.0,0.627,0.037
13.25,01JAN2000 13:15:00,0.614,0.614,23.04,23.0,85.0,23.0,0.614,0.036
13.3333,01JAN2000 13:20:00,0.493,0.493,23.037,23.0,85.0,23.0,0.493,0.03
13.4167,01JAN2000 13:25:00,0.586,0.586,23.033,23.0,85.0,23.0,0.586,0.036
13.5,01JAN2000 13:30:00,0.658,0.658,23.037,23.0,85.0,23.0,0.658,0.04
13.5833,01JAN2000 13:35:00,0.593,0.593,23.037,23.0,85.0,23.0,0.593,0.036
13.6667,01JAN2000 13:40:00,0.535,0.535,23.032,23.0,85.0,23.0,0.535,0.033
13.75,01JAN2000 13:45:00,0.556,0.556,23.035,23.0,85.0,23.0,0.556,0.034
13.8333,01JAN2000 13:50:00,0.499,0.499,23.036,23.0,85.0,23.0,0.499,0.031
13.9167,01JAN2000 13:55:00,0.548,0.548,23.035,23.0,85.0,23.0,0.548,0.034
14.0,01JAN2000 14:00:00,0.537,0.537,23.034,23.0,85.0,23.0,0.537,0.033
