time_h,date,total_flow,weir_flow,stage_hw,stage_tw,breach_width,breach_bottom,breach_flow,breach_velocity
12.5833,01JAN2000 12:35:00,-0.585,-0.585,23.038,23.0,153.0,23.0,-0.585,-0.007
12.6667,01JAN2000 12:40:00,4.794,4.794,23.034,23.0,153.0,23.0,4.794,0.088
12.75,01JAN2000 12:45:00,-2.014,-2.014,23.03,23.0,153.0,23.0,-2.014,-0.035
12.8333,01JAN2000 12:50:00,9.194,9.194,23.035,23.0,153.0,23.0,9.194,0.181
12.9167,01JAN2000 12:55:00,3.49,3.49,23.033,23.0,153.0,23.0,3.49,0.084
13.0,01JAN2000 13:00:00,-11.329,-11.329,23.03,23.0,153.0,23.0,-11.329,-0.201
13.0833,01JAN2000 13:05:00,-10.126,-10.126,23.029,23.0,153.0,23.0,-10.126,-0.168
13.1667,01JAN2000 13:10:00,3.566,3.566,23.035,23.0,153.0,23.0,3.566,0.07
13.25,01JAN2000 13:15:00,-1.236,-1.236,23.032,23.0,153.0,23.0,-1.236,-0.018
13.3333,01JAN2000 13:20:00,3.586,3.586,23.026,23.0,153.0,23.0,3.586,0.074
13.4167,01JAN2000 13:25:00,-4.258,-4.258,23.031,23.0,153.0,23.0,-4.258,-0.082
13.5,01JAN2000 13:30:00,11.065,11.065,23.032,23.0,153.0,23.0,11.065,0.188
13.5833,01JAN2000 13:35:00,5.805,5.805,23.027,23.0,153.0,23.0,5.805,0.108
13.6667,01JAN2000 13:40:00,12.675,12.675,23.028,23.0,153.0,23.0,12.675,0.238
13.75,01JAN2000 13:45:00,-4.753,-4.753,23.024,23.0,153.0,23.0,-4.753,-0.078
13.8333,01JAN2000 13:50:00,-1.094,-1.094,23.026,23.0,153.0,23.0,-1.094,-0.025
13.9167,01JAN2000 13:55:00,-4.506,-4.506,23.021,23.0,153.0,23.0,-4.506,-0.081
14.0,01JAN2000 14:00:00,-4.964,-4.964,23.028,23.0,153.0,23.0,-4.964,-0.098
